vwg_id,pprice_qm2007,pprice_qm_se2007,pcv2007,pprice_qm2008,pprice_qm_se2008,pcv2008,pprice_qm2009,pprice_qm_se2009,pcv2009,pprice_qm2010,pprice_qm_se2010,pcv2010,pprice_qm2011,pprice_qm_se2011,pcv2011,pprice_qm2012,pprice_qm_se2012,pcv2012,pprice_qm2013,pprice_qm_se2013,pcv2013,pprice_qm2014,pprice_qm_se2014,pcv2014,pprice_qm2015,pprice_qm_se2015,pcv2015,pprice_qm2016,pprice_qm_se2016,pcv2016,pprice_qm2017,pprice_qm_se2017,pcv2017,pprice_qm2018,pprice_qm_se2018,pcv2018,pprice_qm2019,pprice_qm_se2019,pcv2019,pprice_qm2020,pprice_qm_se2020,pcv2020,pprice_qm2021,pprice_qm_se2021,pcv2021
053580056,1156.2382,3.3614004,.0029071867,1177.1498,13.415302,.011396428,1065.1735,11.209542,.010523678,1150.496,113.82882,.098938912,1122.1573,37.569183,.033479426,1149.2419,96.606575,.084061131,1107.6849,75.28054,.06796205,1083.9515,69.811325,.064404473,1296.8705,45.045982,.034734372,1441.3363,69.102318,.047943231,1432.0851,2.4376712,.0017021832,1657.426,32.346889,.01951634,1546.3015,58.502914,.037834093,1684.4646,13.010052,.0077235531,1993.4459,98.48597,.049404886
053580060,1131.512,95.568474,.084460862,1195.4299,89.856117,.07516636,1146.9054,174.27628,.15195349,1212.1825,39.468102,.032559536,1212.2854,95.733864,.078969739,1282.9709,172.86916,.13474129,1215.3704,20.024679,.016476195,1139.6042,80.687553,.070803136,1360.8511,8.7808056,.006452437,1532.2224,12.612726,.0082316548,1737.8108,6.9467759,.0039974293,1728.1698,.677347,.00039194472,1886.3101,57.644012,.030559139,1998.9713,11.088339,.0055470224,2419.0437,140.7482,.058183406
053620004,1301.0269,2.2714653,.0017459019,1316.2844,21.241821,.016137714,1271.8556,46.936367,.036903851,1288.9542,76.635918,.059455886,1254.5326,17.06443,.013602221,1242.7006,89.845894,.072298907,1285.7156,114.24025,.088853441,1393.1224,18.482849,.013267211,1365.8728,12.56125,.0091965003,1438.2347,151.59064,.10540048,1656.4688,109.25784,.065958284,1980.5294,132.31978,.06681031,2313.5234,62.933708,.027202537,2388.1282,3.6421504,.0015251067,2889.1187,300.06378,.10385997
053620008,1368.553,.37405124,.00027331879,1277.0764,4.0172954,.0031456968,1215.911,41.374702,.03402774,1213.3545,48.654114,.040098846,1220.1497,86.61338,.070985869,1235.7975,85.777664,.069410779,1259.5269,12.183315,.0096729305,1323.2523,49.340637,.037287399,1332.6874,7.4235191,.0055703381,1383.4799,58.222939,.042084415,1383.4351,100.25582,.072468758,1512.2144,83.689056,.05534206,1627.8214,112.73423,.069254667,1785.9529,324.87976,.18190835,2173.6475,462.60843,.21282588
053620012,1712.5137,104.22281,.06085955,1747.5853,175.05811,.10017142,1564.2972,124.09753,.079331167,1664.4142,127.70078,.076724157,1617.8893,135.94739,.084027618,1618.6193,156.33386,.096584707,1737.2687,205.51511,.11829782,1920.0179,219.57114,.11435889,1995.455,259.92361,.13025782,2090.8538,328.63379,.15717684,2284.9155,134.24467,.058752578,2551.1758,155.59392,.0609891,2847.3521,237.74872,.08349818,3252.113,194.91309,.059934288,3548.7915,407.07822,.11470897
053620016,1203.1444,25.188465,.02093553,1178.3167,35.928265,.030491179,1099.2854,7.9519415,.007233737,1149.9846,29.140032,.025339497,1227.093,64.806389,.052812938,1179.7947,47.222576,.040026098,1184.4597,59.43082,.050175469,1225.8088,96.627525,.078827567,1278.3628,73.027,.057125412,1295.0542,155.14572,.11979863,1390.1014,226.44128,.16289552,1431.964,229.98244,.16060629,1570.7928,160.16499,.10196443,2150.6938,395.07446,.18369628,1895.8938,30.158192,.015907111
053620020,1524.2786,132.19766,.086728022,1533.2164,127.59232,.083218724,1551.3295,166.14012,.10709532,1498.5074,147.48077,.098418444,1473.8977,177.43533,.12038511,1526.7169,216.27217,.14165834,1477.368,216.86259,.14678982,1408.4728,304.2114,.2159867,1758.2428,273.26324,.15541838,1708.8246,275.63571,.16130134,1997.8793,355.33728,.17785724,2235.3943,410.35083,.18356977,2486.8645,502.1879,.20193617,2696.2524,334.25592,.12397056,3091.9365,336.91803,.10896667
053620024,1946.9806,47.852398,.024577748,1886.2623,105.11393,.05572604,1824.7939,4.4858479,.0024582765,1787.993,89.166389,.049869541,1821.1787,139.92439,.076831773,1891.8417,77.201279,.040807474,2134.8943,118.28044,.055403419,2300.4014,218.97523,.095190011,2476.3752,78.34639,.031637527,2714.1189,149.12807,.054945298,2943.5842,186.61909,.063398592,3104.4448,152.24283,.049040277,3367.4705,12.202159,.0036235384,3495.416,1.5029509,.00042997769,4246.3677,235.81635,.055533662
053620028,1949.6088,121.05532,.062092111,1910.6377,194.96214,.10204035,1851.5083,190.39742,.10283368,1836.0803,64.414619,.035082679,1758.5151,113.46245,.064521737,1668.217,2.8550103,.0017114142,1776.7217,129.49828,.07288608,2033.4385,270.18262,.13286982,2125.4844,215.32747,.10130748,2172.97,239.10674,.11003684,2611.7588,397.67764,.15226431,2897.144,376.64413,.13000531,3009.4089,287.9317,.09567716,3531.4927,81.185852,.022989104,3768.8315,153.78839,.040805325
053620032,1328.8905,171.07497,.12873518,1293.1742,113.40472,.087694854,1309.1029,65.24794,.049841721,1246.3958,135.97418,.1090939,1184.8328,145.1488,.12250573,1225.3105,126.5898,.10331242,1328.0632,159.95659,.1204435,1431.1185,207.5112,.14499931,1394.3058,179.07216,.12843105,1477.302,310.76627,.21036069,1566.1584,384.94809,.24579129,1819.1187,438.13928,.2408525,1987.0818,414.55685,.20862596,2404.8989,599.54901,.24930321,3017.0303,686.77264,.227632
053620036,1941.076,79.69986,.041059628,1899.444,61.457798,.032355677,1901.7786,39.062992,.020540241,1918.5863,15.253277,.0079502687,1851.9838,78.556763,.042417631,1902.8145,16.330463,.0085822679,2049.6707,8.1612978,.0039817607,2099.3362,25.592825,.012190913,2261.0244,57.459663,.025413111,2277.7932,9.7561255,.0042831479,2550.7605,56.105618,.021995643,2859.071,87.188148,.030495271,3278.4849,254.20927,.077538647,3536.7798,340.07095,.096152708,4133.105,105.97103,.025639569
053620040,1731.0287,196.01004,.11323327,1758.2993,220.09035,.12517229,1586.6697,226.15831,.14253648,1730.2134,222.87132,.12881146,1728.6869,194.08638,.11227388,1629.0801,72.330338,.044399496,1777.4257,127.64947,.071817048,1869.4005,85.517365,.045745876,2099.0281,279.73077,.13326681,2189.3462,184.32469,.084191658,2253.7717,123.07755,.054609589,2594.1646,96.618988,.037244741,3080.7788,171.59947,.05570003,3396.0295,182.37564,.053702608,3522.5835,28.571964,.008111082
053660004,1350.24,4.4755507,.0033146334,1353.1985,58.933392,.043551181,1241.7955,2.1755071,.0017519044,1265.1338,83.301781,.065844245,1257.0128,50.496616,.040171918,1290.4437,56.328011,.043650109,1360.7632,20.643402,.015170459,1386.7684,7.684866,.005541564,1366.4761,74.211777,.054308873,1412.8359,37.065121,.026234554,1524.7377,29.714493,.019488266,1699.9016,119.87194,.070516989,1733.2366,46.412704,.026778055,2043.406,8.6457586,.0042310529,2454.8564,177.07072,.072130784
053660008,1041.1986,54.094055,.051953636,970.00049,89.498314,.092266254,993.98492,58.839184,.059195247,985.75415,27.337498,.027732572,972.24585,2.6016684,.0026759368,967.95868,31.800209,.032852858,951.58875,21.361111,.022447839,1122.6102,.67415792,.00060052716,1086.6879,19.322285,.017780896,1226.9774,33.527637,.027325392,1295.076,31.813669,.024565097,1377.0928,30.787081,.022356577,1534.4482,84.505043,.055071943,1691.1011,60.903179,.03601392,2026.0446,14.664497,.0072379936
053660012,922.28351,101.17969,.10970563,871.90778,8.7451839,.010029942,927.4057,42.280872,.045590483,959.9917,28.744909,.029942872,893.18054,54.768597,.061318617,945.53033,78.608597,.083137043,909.07178,69.185326,.076105461,967.28345,37.413544,.038678985,1033.9143,59.313198,.057367615,1085.7698,59.240799,.054561105,1241.9691,61.622444,.049616728,1341.7015,112.46995,.083826356,1362.7126,27.980349,.020532832,1587.7515,36.807613,.023182226,1910.0192,100.17512,.052447177
053660016,1456.7804,25.346493,.01739898,1357.541,10.112466,.0074491054,1262.4648,67.75872,.05367177,1337.0654,35.484097,.026538789,1214.1683,42.518715,.035018798,1478.7388,23.109957,.015628153,1490.8484,7.078795,.0047481656,1564.2101,32.357418,.020686107,1711.7244,62.361946,.036432236,1746.3951,64.079651,.036692526,1924.3618,44.097088,.022915175,2066.7795,25.998426,.012579197,2266.407,156.84625,.069204807,2382.6973,48.329208,.020283403,2715.4587,107.318,.039521132
053660020,1003.7375,7.3962727,.0073687322,943.27893,5.6592555,.0059995567,988.22827,5.2631321,.0053258264,1027.7595,67.123665,.065310672,943.43005,58.847427,.062376037,909.66302,11.076319,.012176287,891.6297,3.518019,.0039456054,938.61267,38.979836,.041529201,1089.2206,17.589651,.016148843,1154.5927,10.499489,.0090936739,1292.3063,11.132479,.0086144274,1243.9443,148.41736,.1193119,1299.1775,12.603059,.0097007984,1550.1968,140.11107,.090382762,1775.4485,55.936768,.031505711
053660024,1093.2382,15.473162,.014153514,1111.7793,26.743748,.024054907,1034.2716,22.433969,.021690598,1052.4755,33.488956,.031819228,987.37207,16.428658,.016638771,962.02112,39.960049,.041537602,1033.8245,7.8718815,.0076143309,1076.1279,23.545904,.021880209,1116.8888,9.7896061,.0087650679,1169.9141,79.384155,.067854688,1337.7273,45.478676,.033996969,1475.4901,104.58685,.07088279,1592.1941,51.779598,.032520909,1720.9691,61.0313,.035463333,2005.2643,113.63921,.056670442
053660028,1267.7822,12.884126,.010162728,1313.3226,6.1780005,.0047040996,1203.5978,6.6327987,.0055108098,1162.5266,4.1019959,.0035285179,1275.5322,1.0564774,.00082826399,1226.5708,13.84601,.01128839,1316.0985,10.600624,.0080545824,1248.5878,83.790703,.067108378,1411.6141,20.251352,.014346238,1385.8572,7.9191508,.0057142619,1578.609,2.3441179,.0014849262,1688.1016,81.517708,.048289575,2145.7813,19.553663,.0091126077,2151.4971,55.208817,.025660651,2216.9707,163.36038,.073686309
053660032,1174.9603,14.986337,.01275476,1174.4629,32.153908,.027377542,1088.0128,3.3901727,.0031159308,1057.8274,25.509136,.02411465,1074.3582,55.006535,.05119944,1050.8362,34.804222,.033120502,1098.0275,8.415823,.0076644924,1149.2874,93.945,.081741959,1147.9481,27.752291,.024175562,1205.6689,18.324154,.015198329,1429.022,.19407929,.00013581268,1696.0414,69.22049,.040812973,1820.8766,74.394592,.040856473,1801.7123,78.280869,.043448042,2120.4714,110.87328,.052287091
053660036,1094.6588,53.808922,.049155883,1165.9257,104.2103,.089379884,1086.656,18.911663,.017403541,1088.6616,10.816949,.0099360067,1044.3574,115.07493,.11018731,1059.5615,79.339935,.074879967,1067.1194,8.596837,.0080561154,1074.5421,46.626514,.043391984,1165.9685,22.360764,.019177845,1217.5374,47.667553,.039150793,1349.6357,102.30161,.07579942,1388.009,90.087341,.064904004,1542.6993,60.596851,.039279755,1673.4452,30.449537,.018195719,1866.694,109.45831,.058637526
053660040,1444.1327,171.10092,.11848006,1479.3582,129.64824,.08763817,1381.0256,79.975212,.057910014,1399.1022,49.795715,.035591193,1392.1194,69.252892,.049746376,1270.1553,27.645466,.021765422,1443.392,74.42395,.051561844,1442.2465,210.9908,.14629316,1389.8947,89.434639,.064346343,1441.9866,202.7641,.14061442,1676.6273,25.9233,.015461575,1759.6326,205.66833,.11688141,2134.8547,16.22332,.0075992616,2534.0981,116.70889,.046055391,2706.5447,156.6993,.057896439
053660044,1262.4996,55.277382,.043784078,1267.0313,48.744305,.038471274,1190.4326,144.3768,.12128095,1281.1863,53.650349,.041875526,1375.1724,37.554199,.027308721,1353.6095,60.789795,.044909403,1374.1177,116.17827,.084547542,1368.2183,105.17069,.076866895,1277.9238,130.50613,.10212357,1355.1589,45.324802,.033446115,1714.3365,49.191742,.028694332,1913.4182,96.413483,.050388087,1989.1792,154.32202,.07758075,2243.6262,181.63339,.080955282,2590.5427,171.43932,.066178918
053700004,1328.3405,38.402813,.028910369,1353.3291,52.122089,.038513981,1371.6068,79.874985,.05823461,1313.3043,170.40657,.12975407,1488.9744,145.44803,.09768337,1439.2841,114.36142,.079457156,1443.9984,116.47006,.080658026,1485.6262,65.699554,.044223476,1586.9607,139.2599,.087752588,1692.892,85.490326,.050499577,1840.9127,279.87292,.15202944,1802.0149,217.60176,.1207547,2125.4084,240.62544,.11321374,2343.9067,145.36317,.062017474,2283.865,39.672985,.017370986
053700008,1172.4341,30.01827,.025603376,1137.3292,32.248798,.02835485,999.19794,163.48203,.16361326,1152.2412,57.170231,.049616549,1144.2643,13.319772,.011640468,1224.7947,108.36162,.08847329,1152.7122,1.0811609,.00093792792,1183.9437,19.113712,.016144106,1130.8033,4.3962803,.0038877497,1352.7382,51.268238,.037899602,1232.3636,61.550159,.049944803,1472.7815,180.74232,.12272175,1634.4174,46.384773,.028380005,1785.5242,67.150085,.037608054,1994.3881,28.885254,.014483267
053700012,1157.8721,16.461985,.014217447,1111.2158,34.547115,.031089474,1039.6167,8.9911194,.0086484943,1043.2841,15.55899,.014913475,1113.5231,21.620136,.019415975,1151.0509,34.015373,.029551581,1219.7115,54.124805,.044375088,1259.4895,5.1398921,.0040809331,1386.2527,53.898998,.038881078,1499.8467,13.438132,.0089596706,1612.8278,26.930889,.016697932,1597.2386,111.98359,.070110746,1882.7135,121.05834,.064299926,1845.5503,35.385601,.019173469,1981.0905,130.70923,.065978423
053700016,1195.7583,1.9527572,.0016330702,1244.275,8.9809608,.0072178263,1254.6775,51.503128,.041048899,1133.4493,79.17527,.06985338,1064.869,6.8836594,.0064643249,979.77808,35.927525,.036669042,1117.4674,14.157503,.012669276,1186.9423,21.448181,.018070113,1295.5278,65.347137,.05044055,1216.3472,68.820816,.056579914,1353.2676,54.015984,.039915226,1594.3778,39.043694,.024488358,1694.1119,52.944824,.031252258,2073.6106,7.1813369,.0034632043,2391.8552,48.327507,.02020503
053700020,1193.886,34.060642,.028529225,1175.4623,16.102692,.013699029,1174.0892,6.5192485,.0055526006,1139.4568,26.308872,.02308896,1139.032,28.23584,.02478933,1100.575,3.6913064,.0033539799,1168.5989,48.190762,.04123807,1227.4259,89.886726,.073231898,1243.91,56.104511,.045103353,1394.4484,70.047623,.050233215,1298.9503,66.974815,.051560722,1516.3605,76.106873,.05019049,1605.2926,21.460154,.013368375,1863.3817,83.324921,.044717044,2292.918,149.72815,.065300263
053700024,1322.2676,26.114353,.019749673,1293.5979,54.066654,.041795563,1152.797,30.666334,.026601678,1139.5491,77.422813,.067941621,1169.0189,128.20638,.10967006,1212.4492,210.11922,.17330146,1230.7494,117.78347,.095700614,1274.0339,49.080345,.038523577,1324.8135,24.499601,.018492868,1391.4685,120.28148,.086442113,1405.6497,60.047447,.042718645,1565.1506,70.110947,.044795014,1719.4285,128.07426,.074486531,1952.4607,99.342026,.050880425,2141.5251,106.48767,.049725156
053700028,1245.281,24.226076,.019454304,1226.8882,35.604015,.029019771,1149.0922,4.9238195,.0042849649,1212.1101,48.840225,.040293556,1248.1881,37.2561,.029848145,1302.1969,65.877991,.050589886,1316.5068,14.506342,.011018813,1379.7373,89.517754,.064880289,1536.4408,14.519105,.0094498303,1529.8416,101.01225,.066027917,1680.1726,105.16226,.062590152,1858.6973,141.54169,.076151013,2110.3035,4.5632634,.0021623732,2018.2231,10.174191,.0050411625,2240.0549,192.64403,.08599969
053700032,1178.194,61.429989,.052139115,1254.7205,110.25628,.087873183,1073.6365,92.950386,.086575285,1059.7675,98.413399,.092863202,974.37299,2.1922576,.0022499163,1171.1476,5.6309519,.0048080636,1147.7411,1.7504824,.0015251545,1390.6428,111.08684,.079881646,1207.6459,2.6440299,.0021894083,1270.8184,228.26611,.17962135,1463.7886,235.82057,.16110289,1670.7181,255.83751,.15313026,1638.8903,175.19569,.10689898,2056.9104,359.58679,.17481889,2134.0786,175.61116,.08228898
053700036,1313.1976,8.5108576,.0064810179,1333.6327,77.528397,.058133245,1275.3057,3.7488651,.0029395816,1164.6198,92.814728,.079695307,1257.9705,5.3842816,.0042801336,1242.2794,3.7470446,.0030162656,1314.0088,1.4983466,.0011402866,1258.3292,45.341595,.036033172,1459.3019,41.661644,.028549023,1427.0261,51.090267,.035801914,1473.6747,115.64833,.078476161,1516.2759,72.186874,.047608007,1610.024,10.718495,.0066573513,2131.2039,37.866924,.017767856,2164.4382,16.207899,.0074882708
053700040,1294.8177,114.73128,.088608049,1317.4797,106.39717,.08075811,1275.2937,13.433543,.010533686,1371.0692,.333231,.00024304462,1316.5302,95.38588,.072452486,1311.7615,72.241119,.055071842,1282.96,62.189613,.048473541,1347.4662,10.40803,.0077241492,1515.8251,32.363914,.021350693,1627.0588,10.769417,.0066189473,1543.1187,45.779079,.029666597,1678.5543,14.078832,.0083874743,1707.5922,12.835144,.0075165159,2061.3774,91.81517,.044540688,2150.7666,14.446112,.0067167268
053740004,1157.0336,23.603968,.020400418,1178.0084,38.50304,.032684859,1110.3979,19.147978,.017244248,1022.9782,43.823181,.042838823,1086.421,2.6031165,.0023960476,1012.4607,148.43286,.14660604,1042.5823,39.8354,.038208399,1182.8723,35.055653,.02963604,1026.9835,34.386192,.033482712,1262.1245,40.837936,.032356504,1234.5011,55.621582,.045055918,1346.2494,52.127804,.038720764,1296.8169,152.55724,.11763977,1686.9679,172.97331,.10253503,2037.5349,66.849495,.032809004
053740008,1549.8256,15.373258,.0099193472,1386.7734,4.2902718,.0030937078,1361.2185,10.234338,.0075185122,1380.0659,86.346992,.062567294,1348.6689,44.993954,.033361748,1431.6453,3.7544441,.0026224682,1278.5513,106.53712,.083326437,1380.8256,49.209023,.035637394,1420.2562,63.707241,.044856161,1612.5153,5.066761,.0031421476,1575.4491,15.460223,.0098132165,1677.4703,5.8804531,.0035055482,1727.2554,97.315536,.056341141,1738.7102,88.094398,.050666522,2217.2593,102.4982,.046227429
053740012,1277.2236,95.140717,.074490257,1250.7413,53.22543,.042555105,1193.583,66.879257,.056032348,1231.2999,124.98306,.10150497,1257.1002,105.25214,.08372613,1161.4751,60.166695,.051801968,1197.5708,54.866333,.045814689,1212.541,90.653847,.074763529,1255.8575,102.51683,.081630938,1339.0085,39.216606,.029287795,1334.6566,6.5012946,.0048711365,1449.6772,41.762287,.02880799,1513.1569,76.646576,.050653424,1873.4767,93.283936,.049791884,2138.2852,22.37595,.010464436
053740016,1781.8953,234.31921,.13149999,1611.5555,58.366535,.036217514,1443.0991,50.086796,.0347078,1473.636,219.83104,.14917594,1499.2333,109.33525,.072927445,1502.4064,43.614395,.029029693,1561.5718,29.183687,.018688662,1526.5491,112.07363,.07341633,1540.0634,81.088623,.052652784,1745.2195,32.01672,.018345384,1864.4073,207.25658,.11116486,1853.9587,166.9828,.090068243,1813.2412,48.034454,.026490934,2103.3044,140.36298,.0667345,2264.1233,134.52011,.059413776
053740020,1630.9414,118.42113,.072609067,1537.4664,84.216187,.05477595,1489.7338,5.7376876,.0038514852,1554.3262,181.22339,.1165929,1584.5714,99.570427,.062837452,1491.7823,120.69225,.08090473,1368.9104,154.36285,.1127633,1659.8986,.67003441,.00040365985,1733.3553,31.005247,.017887415,1752.1559,156.23358,.089166485,1803.2477,185.46422,.10285011,1678.1785,27.667267,.016486486,1852.0579,15.371164,.0082995053,2051.7693,128.60487,.062679991,2533.2344,353.92493,.13971266
053740024,1372.4114,5.6651258,.0041278629,1298.2036,42.222717,.032523956,1196.9922,75.95417,.063454188,1308.2502,108.85451,.083206184,1215.7899,194.65909,.16010915,1155.0934,97.970322,.084815934,1336.1572,37.261509,.027887069,1185.7922,95.685959,.080693699,1361.5695,22.696808,.016669592,1267.5383,7.6858392,.0060635949,1367.3855,76.306816,.055804905,1505.4257,68.789581,.045694441,1585.5619,55.990566,.035312761,1745.3445,150.02847,.085959233,2137.5916,46.715862,.021854438
053740028,1066.8993,11.545379,.010821433,1078.0116,14.103269,.013082669,1078.4028,18.788294,.017422333,1034.9918,25.149694,.024299413,1063.7655,26.29372,.02471759,958.94147,24.513601,.025563188,1021.3814,12.375142,.012116083,984.29431,20.049234,.020369146,1022.6836,88.976738,.087003194,1179.801,36.992485,.031354852,1130.1522,34.850281,.030836802,1281.3516,1.1880852,.00092721253,1447.5455,25.068441,.017317895,1613.9061,59.953148,.037147854,2075.3828,32.999401,.015900392
053740032,1451.7178,74.357758,.051220533,1351.1335,83.700989,.061948717,1212.5571,16.004133,.013198663,1352.998,8.9875231,.0066426727,1362.3035,12.767246,.0093718078,1206.3339,31.7812,.026345277,1292.5822,2.4746821,.001914526,1443.5282,9.5556593,.0066196555,1382.6677,29.982351,.021684423,1399.578,22.418753,.016018223,1274.6414,71.124901,.055799931,1587.4935,40.601093,.025575597,1769.25,6.9257088,.0039144885,1930.6377,135.77507,.070326537,2234.6174,66.834503,.0299087
053740036,1534.2559,1.9875444,.0012954453,1368.5521,75.399971,.0550947,1199.3344,8.5965004,.0071677263,1263.8143,.33037928,.00026141442,1317.2903,81.440056,.061823927,1265.8523,98.638016,.077922218,1291.7648,29.005772,.022454375,1270.3717,44.546379,.035065625,1167.5811,149.16257,.1277535,1217.2648,160.97319,.13224173,1377.2754,135.48151,.098369218,1494.5001,36.993225,.024752909,1673.787,230.12997,.1374906,2137.7551,294.78549,.13789488,2107.8049,211.30707,.10024982
053740040,1019.7409,60.733776,.059558045,999.21326,66.735435,.06678798,1066.3876,8.7289248,.0081855087,1009.3231,44.275608,.043866634,1026.2942,50.174553,.048889056,1074.1643,34.115978,.031760484,1107.2161,32.946114,.029755812,1015.8404,36.018017,.035456374,1112.9418,34.383511,.030894259,1210.0106,21.536612,.017798696,1203.7626,18.784311,.015604665,1479.4923,140.04762,.094659247,1700.9165,59.449272,.034951318,1606.7473,114.41692,.07121028,1716.5693,26.836685,.015633907
053740044,1221.9463,29.608912,.024230944,1263.9241,.51643646,.0004085977,1187.9725,17.302919,.014565084,1062.2039,4.7031879,.0044277641,1097.7152,38.543156,.035112165,1006.2491,37.641357,.037407596,1126.5892,47.726685,.042363875,1116.7321,43.061428,.038560215,1273.0981,21.026035,.016515644,1357.2107,3.4507573,.0025425362,1316.4213,66.102173,.050213542,1363.8453,47.416225,.03476657,1407.6754,65.849709,.046779044,1695.5938,25.143721,.014828859,2394.9214,63.048195,.026325788
053740048,1426.2694,119.07899,.083489835,1382.2539,55.234619,.039959822,1324.744,.18804191,.00014194584,1407.7318,.86672735,.00061569066,1482.6288,61.604706,.041550998,1417.1946,22.453287,.015843475,1217.868,3.9528019,.0032456734,1144.3311,5.7578349,.0050316164,1251.0856,24.000561,.019183788,1445.1897,43.683147,.030226585,1465.45,109.22518,.074533544,1622.2491,94.200684,.058067951,2023.0269,84.396278,.041717824,1722.7678,46.993805,.027278084,2204.3469,116.42039,.052814007
053740052,1542.8842,55.412113,.03591463,1400.3971,40.834229,.029159036,1417.6412,87.034302,.061393742,1417.3695,68.614677,.048409872,1353.8164,46.21769,.034138817,1393.1095,60.983681,.043775223,1389.6072,6.0447383,.0043499619,1371.3459,27.810987,.020280067,1340.5181,23.732119,.017703691,1450.0712,48.508526,.033452515,1452.8694,77.867142,.053595416,1486.7007,98.126831,.066003084,1632.2958,17.975653,.011012497,1687.4102,39.67384,.023511676,2021.666,184.54622,.09128423
053780004,2040.0161,31.568325,.015474547,2055.7368,101.11544,.049186956,1939.6127,68.874702,.035509512,1991.1207,113.65613,.057081483,2036.8591,116.91966,.05740194,1980.4568,92.645485,.046779856,2156.3372,66.504562,.030841449,2360.5737,67.956192,.028787998,2335.678,25.658747,.010985567,2540.092,5.1833239,.0020406048,2771.3303,35.619717,.01285293,3098.5598,51.767742,.016707033,3161.3494,79.700005,.025210755,3456.8977,55.213573,.015972001,4122.8389,20.980501,.0050888481
053780008,1792.9689,2.1851678,.0012187427,1716.4464,46.745392,.02723382,1651.1674,20.246552,.012261963,1567.657,8.8280058,.0056313379,1553.0487,31.333635,.020175565,1602.2493,155.67999,.097163402,1702.8265,188.46638,.11067856,1688.7914,281.19595,.16650721,1855.653,111.13718,.059891142,1910.955,157.62508,.082484975,2121.2168,47.731873,.022502119,2261.6021,102.105,.045147203,2267.7197,176.04286,.077629901,2670.376,129.78354,.048601225,3179.291,85.970383,.02704074
053780012,1504.0543,99.863312,.06639608,1494.7611,26.74777,.017894344,1632.8597,37.3265,.022859588,1536.3389,109.7238,.071419008,1408.9971,75.013916,.053239226,1509.1176,82.69239,.054795194,1466.8539,106.60851,.072678342,1555.0432,20.290304,.013048065,1713.0992,73.833328,.043099269,1779.5848,29.340483,.016487263,1900.3121,71.27578,.037507407,1967.1392,161.5401,.082119308,2043.9459,60.376301,.02953909,1992.1587,.47245744,.00023715853,2517.4038,107.67557,.042772464
053780016,1750.1899,142.65237,.081506796,1700.0858,112.96542,.066446893,1747.0323,138.04131,.079014741,1664.3945,164.56686,.098874912,1646.7045,167.12076,.10148801,1598.8964,61.543095,.038490985,1688.962,80.53553,.047683448,1780.0214,165.35895,.092897169,1908.7465,28.112675,.014728344,2188.3062,100.09961,.045742963,2145.6265,19.000456,.0088554351,2272.6775,100.57229,.044252776,2450.4419,7.7716956,.0031715487,2863.7493,92.70253,.032371037,3293.2644,373.06985,.11328269
053780020,1976.7843,50.290165,.025440391,1858.7861,20.424019,.010987826,1910.1205,158.02133,.08272846,1808.4553,49.923748,.02760574,1763.8143,75.6548,.042892724,1826.0223,103.6824,.056780469,1897.0741,146.76302,.077362828,2037.5647,29.814039,.014632192,1992.5791,9.1770773,.0046056276,2102.3213,8.6581097,.0041183569,2146.2937,24.910587,.011606327,2392.5261,73.708572,.030807843,2406.0813,118.64886,.049312077,2903.5005,311.41357,.10725453,3460.5283,116.30134,.033607971
053780024,1631.1313,1.5409698,.00094472454,1593.0166,29.840452,.018732041,1568.8607,48.469929,.030894985,1532.0146,12.295145,.0080254748,1657.7662,89.316277,.053877484,1606.1179,6.0507092,.0037672883,1701.9844,.58794051,.00034544413,1792.366,27.187706,.015168613,1658.4952,59.574951,.035921086,1752.7478,186.02759,.10613483,1947.6136,113.25945,.058152936,2148.2314,49.014931,.02281641,2417.429,218.82793,.090520933,2658.5217,10.495501,.0039478708,3344.8652,69.799202,.020867568
053780028,1823.9642,26.418112,.014483898,1842.7008,31.425068,.017053809,1743.952,44.096348,.025285298,1822.7992,7.4617486,.004093566,1952.3962,7.2204771,.0036982642,1951.2458,60.767445,.031142894,2006.2766,114.6845,.057162855,1900.328,121.44355,.063906625,2099.0437,169.51567,.080758527,2140.2109,43.544933,.020346094,2300.5146,52.961048,.023021391,2567.4597,48.782761,.0190004,2770.3164,64.950417,.023445126,3195.345,63.719048,.019941211,3655.3428,73.678055,.020156264
053780032,1687.0765,115.38651,.068394355,1581.8425,41.330864,.026128305,1574.874,27.566092,.017503681,1560.0602,48.804871,.031283967,1540.3519,122.81765,.079733498,1628.5891,178.20303,.10942173,1562.0752,102.13143,.065381892,1662.0253,130.05455,.078250647,1620.1465,211.4938,.13053992,1715.4829,222.41054,.12964894,1808.4153,191.31805,.10579321,1901.068,213.72734,.11242488,1977.3466,176.76997,.089397565,2378.3652,277.92749,.11685652,2560.9272,206.83646,.080766238
053820004,1684.4235,107.08282,.063572384,1730.175,97.236816,.056200564,1610.7714,86.558243,.053737137,1565.7236,66.089928,.042210467,1578.7059,123.94807,.078512453,1730.4506,73.077118,.042230111,1738.4564,54.520832,.031361632,2048.9072,287.00531,.14007726,2063.4338,223.82649,.10847282,2287.0295,245.19008,.10720897,2471.7876,222.54883,.09003558,2685.3154,99.110558,.036908347,2993.3342,460.04926,.15369125,3170.5964,477.3884,.15056738,3983.5261,231.51274,.058117542
