postcode_id,rprice_qm2007,rprice_qm_se2007,rcv2007,rprice_qm2008,rprice_qm_se2008,rcv2008,rprice_qm2009,rprice_qm_se2009,rcv2009,rprice_qm2010,rprice_qm_se2010,rcv2010,rprice_qm2011,rprice_qm_se2011,rcv2011,rprice_qm2012,rprice_qm_se2012,rcv2012,rprice_qm2013,rprice_qm_se2013,rcv2013,rprice_qm2014,rprice_qm_se2014,rcv2014,rprice_qm2015,rprice_qm_se2015,rcv2015,rprice_qm2016,rprice_qm_se2016,rcv2016,rprice_qm2017,rprice_qm_se2017,rcv2017,rprice_qm2018,rprice_qm_se2018,rcv2018,rprice_qm2019,rprice_qm_se2019,rcv2019,rprice_qm2020,rprice_qm_se2020,rcv2020,rprice_qm2021,rprice_qm_se2021,rcv2021
31789,4.812511,.19874394,.041297346,4.9831123,.060391024,.012119138,4.6747551,.018479899,.0039531267,4.7926164,.030575434,.0063796956,4.6545858,.089576736,.019244835,4.7226439,.051027942,.010804952,4.9034519,.023706315,.0048346175,4.9462137,.062704407,.012677254,5.0557752,.090380892,.017876763,5.6539702,.027831988,.0049225567,5.7011709,.09054634,.01588206,5.6384726,.085978225,.015248496,5.7265148,.054256234,.0094745643,5.8352356,.052249726,.0089541757,6.169199,.039785393,.0064490372
31812,4.6655316,.12349207,.026469024,4.7231336,.13437159,.028449671,4.5222583,.090076678,.019918516,4.5447869,.025538137,.0056192153,4.6425433,.0044968962,.00096862775,4.7516875,.06033219,.012697003,4.8550005,.059999589,.012358308,4.9046431,.033165082,.006761977,5.0783858,.089406475,.017605294,5.3544569,.073001325,.013633749,5.5113811,.082585588,.014984554,5.2913575,.0075711138,.0014308452,5.6206355,.17761116,.031599835,5.664742,.0054171844,.00095629855,6.12672,.14366516,.023448952
31832,5.3244319,1.3438039,.25238445,5.2489457,1.2113615,.23078187,5.3614039,.96010739,.17907761,5.356348,.97232127,.1815269,5.3348284,.99038088,.18564437,5.4233675,1.1146489,.2055271,5.5265975,1.113628,.20150337,5.4731774,1.1456231,.20931591,5.7755461,1.1507658,.19924796,5.9282513,1.2505215,.21094273,6.0191951,1.5106996,.25098035,6.286664,1.4898899,.23699212,6.6865029,1.6318643,.24405348,6.920989,1.4395502,.20799775,7.5496378,1.8821349,.24930136
31840,4.3475385,.0034638415,.00079673628,4.5084147,.016165089,.0035855372,4.084157,.0071220701,.0017438286,4.1606569,.069640569,.016737878,4.0657921,.027234565,.006698465,4.1807156,.075075015,.017957456,4.2796168,.01276832,.0029835193,4.3147583,.0094731804,.0021955299,4.3125463,.034974344,.0081099058,5.0040169,.11647741,.023276782,4.9504123,.080747128,.016311193,4.9253783,.031084375,.0063110637,5.0520058,.15889913,.031452682,5.0357027,.068177342,.013538795,5.4032397,.11933717,.022086225
31848,4.9238496,.048024371,.00975342,4.8394828,.069555283,.014372462,4.566299,.027807236,.0060896659,4.5525732,.0074552181,.0016375834,4.5221739,.050373662,.011139258,4.5686283,.038120233,.0083439117,4.6643262,.033962436,.0072813164,4.8255601,.019828809,.0041091209,4.8817778,.015435019,.0031617619,5.285152,.037885763,.0071683396,5.4212441,.078743674,.014525019,5.421217,.020858007,.0038474768,5.7489867,.016686769,.0029025583,5.8484826,.0040242863,.00068809069,6.1873045,.00077115651,.00012463529
31855,5.4279122,.12185607,.022449898,5.5406508,.061364558,.011075334,5.1136689,.11240242,.021980777,5.1054673,.043036766,.008429545,4.9891858,.060346995,.012095559,5.0639706,.071142368,.014048733,5.2568049,.074459009,.014164309,5.3154268,.030109433,.0056645372,5.4647279,.0048842244,.00089377264,6.0902867,.0038439103,.00063115422,6.2257314,.057013292,.0091576856,5.8930044,.0098397685,.0016697372,6.2071986,.0030577218,.00049260899,6.0101662,.031697694,.0052740132,6.704495,.071522281,.01066781
31860,5.3175545,.090277359,.016977232,5.6129913,.082556307,.014708077,5.0994167,.033909082,.0066496003,5.3205318,.013816015,.0025967357,5.1133146,.011618159,.0022721384,5.2111402,.029484447,.0056579649,5.3603573,.021598572,.0040293159,5.497818,.037472378,.0068158638,5.6323171,.069840752,.012400003,6.2536225,.05963387,.0095358919,6.2938919,.13316475,.021157775,6.0463796,.14606553,.02415752,6.2230005,.12215666,.019629864,6.1689429,.042514727,.0068917363,6.6273861,.034512877,.0052076154
31863,5.2470074,.0094156917,.0017944879,5.5683074,.11886966,.021347539,5.0237412,.099303737,.01976689,5.1418982,.1317869,.025630008,5.0296583,.15764514,.03134311,5.1223011,.20732945,.040475842,5.3285069,.17787911,.033382542,5.3109245,.17815521,.033545047,5.253047,.15812373,.030101337,6.0296316,.24755867,.041057013,6.0635958,.29123163,.048029527,6.0379162,.19757056,.032721646,6.0331531,.18156461,.030094482,6.2019415,.14835824,.023921257,6.470089,.11670816,.018038107
31867,5.1886001,.27559718,.053115904,5.0537558,.17319371,.034270298,4.7708626,.024762403,.0051903408,4.7655711,.015663955,.0032869,4.6441746,.077297986,.016644074,4.611568,.02647067,.0057400586,4.7411113,.028251909,.0059589213,4.8820844,.01944737,.0039834152,4.9727454,.095350407,.0191746,5.3915186,.027985265,.005190609,5.5824904,.014566929,.0026093961,5.6466022,.066097401,.011705695,6.158237,.020144476,.0032711432,6.2213874,.10051942,.016157074,6.6647167,.0177138,.0026578475
31868,4.0277948,.023248002,.0057718931,4.1853371,.15871629,.037921984,4.0815992,.0067089642,.0016437097,4.3624206,.1110272,.025450824,4.3500319,.068197086,.015677376,4.4840555,.20553647,.045837183,4.4759207,.22578999,.050445486,4.4636612,.26815864,.060075939,4.6522598,.30380461,.065302588,4.693862,.40627179,.086553842,4.7819691,.24236946,.050684027,4.8795905,.24645466,.05050724,5.0866857,.19686455,.038701929,5.3599043,.21495047,.040103417,5.4476099,.24018383,.044089764
32049,5.1587377,.064722605,.01254621,5.1042953,.038204018,.0074846805,5.0744214,.094198473,.018563392,5.1220288,.21214263,.041417696,5.383112,.09273266,.01722659,5.3534217,.0090819923,.0016964837,5.3233805,.042086385,.0079059508,5.3684487,.059842739,.011147119,5.3653955,.11945598,.022264151,5.3739619,.12808731,.0238348,5.799232,.044966746,.0077539138,5.9331508,.20349923,.034298677,6.0741105,.018169289,.0029912675,6.6205525,.095491156,.014423442,6.9804487,.086730413,.012424761
32051,5.1983175,.25679484,.049399607,5.1268902,.18576629,.036233719,5.3205366,.20099679,.037777539,5.3061833,.3724187,.070185795,5.0898042,.46355894,.091075987,5.2477212,.42995653,.081932046,5.3484106,.22850916,.042724684,5.4231539,.30485895,.056214329,5.521028,.11105303,.020114556,5.5607357,.38416123,.069084607,5.7672,.16756606,.029055011,6.0901523,.35481054,.058259714,6.1842403,.084078863,.013595666,6.6205297,.066744514,.010081446,6.7333074,.17652647,.026216904
32052,5.1951504,.10530029,.02026896,5.2918777,.010117063,.0019118097,5.1882486,.069107391,.013319984,5.4498215,.048987463,.00898882,5.6974001,.11526436,.020231046,5.7558756,.061541915,.010692016,5.767602,.032132305,.0055711726,5.7111969,.013950631,.0024426808,5.5987577,.052777074,.0094265686,5.9086442,.030131934,.005099636,6.0435739,.098763391,.016341886,6.3826685,.20906295,.032754786,6.4222374,.10010839,.015587774,7.0745668,.12994833,.01836838,7.3522887,.15301213,.020811496
32105,5.6715064,.13151351,.023188461,5.6276693,.021578649,.0038343847,5.4792833,.029429013,.0053709601,5.6663833,.074787967,.013198537,5.9267526,.0076964586,.0012985963,5.8760295,.087965742,.014970269,6.048357,.015555943,.0025719288,6.01685,.019263875,.0032016544,5.9592624,.069915548,.011732249,6.2006855,.019106412,.0030813387,6.5176702,.024985217,.0038334583,6.7432961,.044872932,.0066544507,7.0615921,.024042914,.003404744,7.4345336,.12960713,.017433122,8.0100613,.24816523,.03098169
32107,5.4360042,.013783719,.0025356344,5.3830347,.087870151,.016323535,5.1537561,.057776939,.011210646,5.3935781,.0077985246,.0014458908,5.6199365,.040080406,.0071318252,5.6688242,.017722951,.0031263893,5.6793375,.082588695,.014541959,5.7728481,.082469232,.01428571,5.5846691,.055828497,.009996742,5.826333,.046871986,.0080448519,5.9830518,.0012918749,.0002159224,6.2555676,.0011290963,.00018049462,6.3386374,.019226681,.0030332515,7.0193157,.24205431,.034484033,7.3940511,.24193123,.032719713
32108,5.5291796,.029826125,.005394313,5.5035877,.015375282,.0027936834,5.3318825,.061666518,.011565618,5.4135966,.018738562,.0034613886,5.7217951,.016105397,.0028147455,5.617126,.0074770479,.0013311163,5.7724304,.01855392,.0032142303,5.892549,.096158773,.016318705,5.9094296,.033867437,.0057310839,6.1117635,.00027668689,.000045271205,6.0757599,.072904624,.011999261,6.3898859,.11000189,.017215,6.7404346,.042380061,.0062874374,7.0814924,.16573328,.023403721,7.7178583,.41970801,.054381408
32120,5.5655332,.4879635,.087675966,4.9337444,.032954499,.0066794096,4.9023714,.058005486,.011832128,4.987711,.069325067,.013899175,5.3302937,.080732092,.0151459,5.2934523,.090143904,.017029323,5.243927,.079754047,.01520884,5.3750019,.033258732,.006187669,5.4986539,.052316781,.0095144706,5.5967259,.0056337425,.001006614,5.7929783,.014578956,.0025166599,6.0680275,.075407527,.012427025,6.4257717,.16210613,.025227495,6.5231581,.22498234,.034489788,6.6945963,.29244208,.043683305
32130,5.1563611,.098099142,.019024879,5.1590056,.10173308,.019719513,4.9702744,.15679613,.031546775,5.1445332,.1731071,.033648748,5.066762,.10854862,.021423666,5.0604444,.080447808,.01589738,5.2288213,.031066565,.0059414087,5.4632568,.072645575,.013297119,5.5672007,.21456841,.038541526,5.6748042,.091986299,.016209599,5.7972398,.28044435,.048375499,5.889081,.10625285,.018042348,5.9657116,.1800438,.030179769,6.2249703,.11524682,.018513635,6.5340471,.059567176,.0091164289
32139,5.4390259,.037485357,.0068919249,5.333962,.020123627,.0037727354,5.3766418,.052694023,.0098005459,5.1300941,.042865448,.0083556846,4.9422932,.082822353,.016757879,5.0159979,.059072051,.011776729,5.370748,.0085723596,.0015961202,5.33007,.021810209,.004091918,5.4432216,.018534005,.0034049698,5.7298322,.020395167,.0035594702,6.077631,.03969533,.006531382,6.3095665,.043489702,.0068926606,6.5643139,.047148909,.0071826102,6.7588305,.027657367,.0040920344,7.2570615,.083275549,.011475106
32257,5.4025893,.10098379,.018691739,5.3266921,.012113118,.0022740413,5.2929063,.099171899,.018736757,5.3858252,.057793964,.010730754,5.467546,.099292815,.018160399,5.4753327,.004803028,.00087721209,5.5004501,.045403603,.0082545253,5.5329084,.070274495,.012701185,5.5691752,.098539248,.017693687,5.8207936,.065169796,.011196033,5.9601984,.11748484,.019711565,6.1569796,.051889166,.0084276982,6.5373445,.049796633,.0076172571,6.7732372,.0090159653,.0013311161,7.3165464,.029598847,.0040454669
32278,4.8193116,.12493861,.025924576,4.9414067,.054253824,.010979429,4.8131208,.022341054,.0046416982,4.94908,.032576181,.0065822699,5.0458012,.00242855,.00048130119,5.0505695,.0046377415,.00091826107,5.28336,.043910485,.008311091,5.3161697,.035962358,.0067647123,5.5504851,.17765622,.032007333,5.7676172,.13500041,.023406617,5.7322845,.16326739,.02848208,5.9962177,.031129777,.0051915688,6.1383748,.43243301,.070447475,6.6863775,.30416486,.045490231,6.9720955,.097982608,.014053538
32289,4.9596033,.12233645,.024666579,4.8274298,.0069964873,.0014493193,4.9430652,.12652811,.025597095,5.0408292,.070988871,.014082776,5.1402488,.0053953514,.0010496285,5.1250882,.059974782,.011702195,5.0717368,.023112006,.00455702,5.2046943,.035622574,.0068443166,5.2492375,.031456031,.0059924955,5.2851753,.01810441,.0034255078,5.5159283,.033289369,.0060351347,5.6795077,.002189206,.00038545698,6.0847926,.011977819,.0019684844,6.3803992,.03321515,.0052058105,7.4957128,.01506142,.002009338
32312,4.8434186,.070841655,.014626374,4.8422832,.14087373,.029092418,4.9217448,.092535064,.018801272,4.9086857,.049141027,.010011036,5.0444031,.0583256,.011562439,5.1595898,.031762131,.0061559412,5.1725974,.09204413,.017794566,5.2486253,.042880308,.0081698168,5.2927251,.014836913,.0028032653,5.6248474,.080109961,.014242157,5.6748753,.0090152882,.001588632,5.9606295,.11746378,.019706607,6.4349174,.39041328,.060671065,6.2403264,.14582516,.023368195,6.049768,.47402433,.078354135
32339,4.8484898,.13223518,.02727348,4.8109097,.063623443,.013224826,4.9877715,.016240474,.0032560581,4.8806314,.055479027,.011367182,4.9607058,.029877547,.0060228421,4.96696,.12548652,.02526425,5.0464797,.083060674,.016459132,5.1138115,.12001722,.02346923,5.1082249,.097822249,.01914995,5.2881861,.13499406,.025527479,5.5087962,.04080091,.007406502,5.7435813,.085455894,.014878503,6.2678647,.19980487,.031877663,6.0865064,.11613847,.019081302,6.1769233,.31239644,.050574765
32351,4.31812,.23816371,.055154491,4.24299,.23897314,.056321871,4.3268867,.29893923,.069088757,4.5470786,.14827219,.03260823,4.7961235,.023417413,.0048825708,4.863987,.046970975,.0096568875,4.8660417,.11047559,.022703379,4.9928684,.05870859,.01175849,5.1421609,.017241796,.0033530255,5.4992342,.17568964,.031948019,5.681325,.24187656,.04257397,6.1804743,.32170469,.052051779,6.6142893,.30341887,.04587324,6.738266,.46528289,.069050834,7.2178025,.65075803,.090160131
32361,4.6582179,.10497934,.022536373,4.6359019,.14781336,.031884488,4.7986321,.19203134,.040017933,4.7163243,.18150558,.03848454,4.8074241,.20731699,.04312434,4.7446413,.16305995,.034367181,4.8899674,.19537945,.039955165,4.952425,.20551561,.041497976,5.0955219,.22002226,.043179534,5.0957823,.28673953,.056269974,5.3848848,.22253384,.041325644,5.6395221,.30308259,.053742602,6.2267413,.33958051,.054535829,6.1429334,.18332507,.029843245,6.9763088,.092300795,.013230606
32369,4.2855568,.093443736,.02180434,4.1255674,.16736941,.040568821,4.2206573,.16369165,.03878345,4.5001564,.030645149,.0068097962,4.6796556,.096068263,.020528918,4.6199169,.054002013,.011688958,4.5903234,.092732541,.020201745,4.5866284,.10852772,.023661764,4.6100454,.11789311,.025573092,4.7871671,.07662876,.01600712,5.0792985,.049960975,.009836196,5.2832985,.0030990816,.00058658083,5.7868528,.08600527,.014862183,5.9889355,.28503963,.047594372,6.5257177,.47920939,.073433973
32423,4.7979741,.1330632,.027733205,5.0527854,.18468079,.036550295,5.0113158,.089093849,.017778534,5.23282,.032968242,.0063002822,5.200377,.042837422,.0082373684,5.4382286,.064476579,.011856173,5.5318208,.050268624,.0090871751,5.6889768,.11207838,.019700972,5.89188,.16666846,.028287822,6.1069288,.077974945,.012768275,6.417829,.075746171,.01180246,6.6499076,.28474122,.042818826,7.1029868,.16357572,.023029147,7.2720871,.00010976429,.000015093919,7.8118916,.1507432,.019296633
32425,5.3141418,.16317952,.030706655,5.2977424,.012501829,.002359841,4.925694,.15352009,.0311672,5.4613352,.047071468,.0086190403,5.2478266,.019363016,.003689721,5.9153247,.068169557,.011524229,5.9583554,.16712585,.02804899,5.9847994,.046398476,.0077527203,6.2195115,.021647383,.0034805599,6.5852118,.013521928,.0020533779,7.1019373,.077911451,.010970451,7.1934547,.093581803,.013009299,8.5064392,.27457932,.032278996,8.0030642,.12771828,.015958672,8.6312094,.17428653,.020192597
32427,4.7854295,.054396871,.011367187,4.6848483,.039690807,.0084721651,4.947103,.32430568,.065554664,5.241776,.0087286122,.0016652013,5.2735128,.058067475,.011011156,5.3835993,.10531803,.019562755,5.4502845,.064055309,.011752654,5.7302504,.013881499,.0024224943,5.9214797,.053384326,.0090153692,5.905611,.034250848,.0057997126,6.481317,.038444806,.0059316349,6.6880765,.077534139,.011592891,7.3437166,.24056652,.032758143,7.4638791,.045404233,.0060831951,7.9625788,.0087325154,.0010966944
32429,4.2449927,.087049536,.020506404,4.0607491,.17747302,.043704502,4.3156633,.078842878,.018269006,4.5411963,.049813159,.010969171,4.5853639,.11593505,.025283718,4.6005054,.0092335641,.0020070761,4.5870218,.098122016,.021391224,4.8422227,.18508911,.038223997,4.8041124,.010139465,.0021105804,4.9136558,.069804542,.014206233,5.4920607,.070742533,.012880872,5.7627258,.14628419,.025384549,6.1808424,.094865642,.015348336,6.5769892,.02050456,.0031176212,7.1308899,.11326572,.015883813
32457,5.0838146,.74145204,.14584561,4.9666038,.035622783,.0071724635,5.8019271,.44924089,.0774296,5.4267001,.23829304,.043911222,5.3494282,.22850269,.042715348,5.3386836,.085576758,.016029561,5.3042855,.07497602,.014134989,5.5234251,.039865229,.0072174836,5.8055978,.043564212,.007503829,5.614212,.31054506,.055314094,5.8471589,.1620287,.027710672,6.0647354,.093664482,.015444117,6.0663805,.35585809,.058660693,7.0907483,.14503886,.020454662,7.5448213,.041389871,.0054858653
32469,4.8126311,.21214014,.044079866,4.5449066,.14465657,.031828281,4.6497526,.0049474924,.0010640335,4.984148,.038743772,.0077733989,4.9029579,.1308274,.02668336,5.0726705,.14768447,.029113753,5.160285,.28672782,.055564336,5.4048171,.067069821,.012409267,5.9541249,.14462426,.024289759,5.6714849,.096162878,.016955502,6.1535821,.033281188,.0054084253,6.4245825,.015619342,.0024311841,7.6247163,.16136563,.021163493,7.6504536,.2486926,.032506909,8.3154249,.32471821,.039050102
32479,4.7369366,.0010441586,.00022042908,4.6475916,.0083355987,.0017935308,4.8825521,.041470598,.0084936311,4.9884467,.067010179,.013433076,4.9757299,.10525376,.021153431,5.265758,.099727668,.018938901,5.2096639,.034314733,.0065867458,5.3105626,.0095980363,.0018073483,5.4152761,.038757093,.0071569933,5.8580103,.035644349,.0060847192,6.2440767,.11442285,.018325023,6.5098624,.011751727,.001805219,7.2320161,.30743149,.042509791,7.2559762,.20515497,.028273931,7.4313521,.31490058,.0423746
32545,5.4570017,.30024239,.055019662,5.4305797,.13746186,.025312556,5.2957354,.013693533,.0025857661,5.4154325,.059781961,.011039185,5.4754066,.18807939,.034349848,5.6891384,.19429278,.034151532,5.8647814,.024003049,.0040927441,5.9298468,.050652571,.0085419696,5.9020419,.11172248,.018929463,6.630403,.026670836,.0040225061,6.6260486,.0455934,.0068809334,7.0092797,.13576902,.019369897,7.0913515,.23749579,.033490907,7.16538,.081104144,.011318889,7.3051734,.14300013,.019575186
32547,5.4962301,.31030321,.056457464,5.458518,.10596994,.019413684,5.1811419,.1351691,.02608867,5.3838487,.11875391,.022057438,5.4566884,.057083901,.010461272,5.7344913,.022221403,.0038750435,5.8118029,.015022644,.0025848509,5.8363791,.024971517,.0042785974,5.7928109,.071647458,.01236834,6.53124,.018188905,.0027849083,6.4035158,.060659599,.0094728582,6.7804213,.027801253,.0041002249,7.0030136,.2533384,.036175624,6.9537005,.050641578,.0072826804,7.1254916,.23133633,.032466017
32549,5.212606,.1141637,.021901464,5.3233895,.040161334,.0075443164,5.0687733,.095057085,.018753469,5.1178899,.038251612,.0074740984,5.3197608,.013528934,.002543147,5.7853408,.21235983,.036706537,5.7221212,.19407108,.033915933,5.3639474,.0087062847,.0016231115,5.1040444,.2794145,.054743744,6.2672,.4910531,.078352869,6.2802649,.39698997,.063212298,6.5088553,.1969814,.030263601,6.4831915,.30083257,.046401925,6.5591159,.17038521,.025976857,6.487483,.15819988,.024385402
32584,4.9927526,.13081025,.026200026,4.834578,.0083612613,.0017294708,4.8521466,.047388613,.0097665256,4.987761,.058893912,.011807685,5.0795321,.14010301,.027581872,5.3765745,.019703818,.0036647532,5.2061582,.089973584,.017282145,5.3860073,.062947556,.01168724,5.4665356,.050899629,.0093111312,5.8240142,.11887547,.02041126,5.9385772,.058928248,.009922957,6.1147699,.13030905,.02131054,6.194829,.19637322,.031699538,6.5529094,.1087066,.016589059,6.3960238,.17735691,.027729245
32602,5.359292,.34147921,.063717224,4.7874403,.65390021,.13658661,4.8880911,.46241269,.09459985,5.0095429,.68365496,.13647053,4.9486389,.52515352,.1061208,4.6966991,.90936667,.19361825,5.0814357,1.132058,.2227831,5.4467044,1.053028,.19333306,5.5478759,.98913193,.1782902,5.8170195,1.8139265,.31183091,6.3088746,1.4799485,.23458202,6.8278527,1.5526848,.22740455,7.0848479,1.8019584,.25433975,6.3809381,1.1726068,.18376715,7.2873855,1.1400838,.1564462
32609,4.9134355,.10732889,.021843961,4.7976089,.15836023,.033008158,4.7677946,.19552921,.04101041,4.9701424,.034029782,.0068468424,5.1532125,.057845522,.011225138,5.294054,.069865204,.013196919,5.1824884,.10734981,.02071395,5.2905455,.05492948,.010382574,5.2551589,.072552294,.013805918,5.6610885,.15451813,.027294774,5.8091612,.021490473,.0036994107,6.0570989,.039933179,.0065927897,6.4011693,.056016587,.0087509928,6.3118434,.046897568,.0074300906,6.2545414,.14459231,.023117973
32657,5.2882748,.049432244,.009347518,5.2362776,.039544556,.0075520361,5.218924,.052503929,.010060297,5.3826351,.070296727,.013059909,5.5583863,.1361994,.024503406,5.5221448,.02484376,.004498933,5.5942688,.021286407,.0038050383,5.7083473,.015471831,.0027103871,5.792161,.098973826,.017087547,5.9250875,.12172449,.020543914,5.9255972,.089377947,.015083365,6.1448646,.17689164,.028786907,6.3440547,.15597537,.02458607,6.7707129,.12807079,.018915407,7.3505363,.29253846,.039798249
32676,4.5724597,.22120699,.048378117,4.1623926,.057218924,.013746643,4.2517085,.013185684,.0031012672,4.3339934,.08587873,.019815151,4.3816471,.069692336,.015905511,4.345489,.076925799,.017702449,4.5496182,.013437416,.0029535261,4.4445195,.13743359,.030922035,4.6445208,.07274048,.015661569,4.568203,.12223649,.026758112,4.7201824,.18085319,.038314871,4.7524076,.05666605,.011923651,5.0277038,.0097444123,.0019381436,5.4062653,.041287303,.0076369364,5.5310454,.14193892,.025662223
32683,3.9775486,.32389909,.081431836,4.0527177,.39799994,.098205693,4.1350994,.19489193,.047131136,4.1066084,.19069058,.046435054,4.0913486,.12829307,.031357158,4.2201519,.18674695,.044251241,4.2995596,.19818805,.046094965,4.4415102,.30256158,.068121329,4.6306181,.40089381,.086574577,4.8108253,.47735518,.099225216,4.6621413,.22068466,.047335472,4.6611109,.29604962,.063514821,5.0241408,.28990698,.057702798,5.082953,.2273261,.044723235,5.4682336,.26991117,.049359847
32689,4.7568631,.14282879,.030025836,4.6562667,.010175612,.0021853584,4.6834326,.041132018,.008782451,4.7294822,.10024121,.021194965,4.9312024,.10887267,.02207832,4.8213906,.19353473,.040140852,4.8684959,.14158073,.029081,5.1133919,.10174333,.019897424,5.0262413,.073744811,.01467196,5.3608828,.17930238,.033446427,5.5844269,.27393135,.049052726,5.7911339,.27075461,.046753298,5.9707556,.34778354,.058247827,6.4149871,.47677705,.074322373,6.7574067,.55217016,.081713326
32694,4.3034086,.06294544,.01462688,4.2413321,.0055849641,.0013167948,4.4595518,.0076653915,.0017188704,4.4514031,.042135708,.009465714,4.4897709,.027266605,.0060730502,4.4653821,.097906746,.021925727,4.6557074,.065205887,.014005581,4.7604938,.071042657,.01492338,4.9000144,.017644869,.0036009832,4.7861872,.24352653,.050881114,4.8677649,.18338135,.037672598,5.0795441,.063607447,.012522275,5.4109364,.11658134,.021545501,5.6359768,.046700958,.0082862228,6.0424395,.064504273,.010675204
32699,4.0727496,.022717418,.005577907,3.9819708,.022123627,.0055559492,3.9644077,.0050455965,.0012727239,3.8737409,.051168296,.013209013,3.7800639,.058257513,.01541178,3.8006206,.077338219,.020348839,3.8252857,.042795207,.011187454,3.8798223,.049794044,.012834105,3.9454775,.028290078,.0071702544,4.227653,.005069362,.0011990961,4.4453187,.094159156,.021181643,4.2820044,.0059949756,.0014000395,4.6614814,.0084661869,.0018162009,4.757587,.072910406,.015325081,4.9629989,.17256913,.034771141
32756,5.6407108,.041086238,.0072838757,5.5502801,.026438963,.0047635366,5.7003355,.01655929,.0029049676,5.75986,.04826013,.0083786985,5.8195863,.067616671,.011618811,5.8625121,.013915928,.0023737142,6.1327548,.029010436,.0047304085,6.2804303,.062409587,.0099371513,6.3202391,.10063967,.015923396,6.4598417,.14068684,.021778682,6.6896935,.016536299,.0024719068,6.763679,.013984904,.0020676474,7.1444054,.015313933,.0021434859,7.1518846,.081916533,.011453839,7.5850897,.044241551,.0058327001
32758,5.3599148,.24081165,.04492826,5.3225412,.0015436269,.00029001691,5.4854102,.1051896,.01917625,5.5655732,.070951216,.012748231,5.6871858,.054452632,.0095746182,5.6470613,.037824072,.0066980096,6.0143695,.10739146,.017855814,6.1241746,.028353756,.0046298085,6.0468264,.095145084,.015734714,6.2188249,.15848696,.025485033,6.6489253,.064658523,.009724658,6.5148664,.071569264,.010985531,6.8762412,.14603333,.021237377,6.9963517,.059697881,.008532716,7.613925,.21772498,.02859563
32760,5.5582318,.025845295,.0046499129,5.3573608,.061128035,.011410102,5.4080362,.0064261886,.0011882666,5.4597712,.03513452,.0064351638,5.5530829,.00966297,.0017401091,5.5778728,.016271779,.0029172015,5.6953793,.029148407,.0051179044,5.763938,.048066556,.0083391871,5.9228487,.014820618,.0025022787,6.0879345,.1014053,.016656766,6.1820588,.03887536,.0062884162,6.3737826,.14770092,.023173196,6.7034783,.010123707,.0015102171,6.9531112,.1028821,.014796557,7.3159227,.036151066,.0049414225
32791,4.7325077,.14446177,.030525416,5.0791702,.20070596,.039515503,4.9583359,.13518363,.027263911,4.884819,.042052053,.0086087231,4.8982038,.079545766,.016239783,4.9612699,.077637009,.015648616,5.185638,.03321011,.0064042476,5.1453042,.024490634,.0047598029,5.2997637,.0086669074,.0016353385,5.1603603,.0012447876,.00024122106,5.6563396,.16128907,.028514743,5.775507,.16267549,.028166443,6.0251422,.059892964,.009940506,6.1826186,.020688467,.0033462304,6.4531012,.13106152,.020309851
32805,5.0039382,.017546792,.0035065964,4.7486496,.064759485,.013637453,4.7929373,.018447999,.0038489965,4.8219514,.037005428,.0076743676,4.8415003,.037248418,.0076935692,4.8080564,.024016058,.0049949619,4.9761672,.001761373,.00035396178,5.0998611,.030772768,.0060340404,5.2064714,.047244336,.0090741562,5.2975373,.0075109107,.0014178117,5.2321367,.001835608,.00035083335,5.3893003,.020830141,.0038650921,5.744072,.013752686,.0023942399,5.9137511,.0029124857,.0004924938,6.3339052,.082751997,.013064925
32816,4.3228245,.21140081,.048903398,4.3039708,.17562477,.040805288,4.2775564,.18761125,.043859445,4.2055736,.19262862,.045803174,4.2791348,.17019989,.039774369,4.3954659,.12742873,.028990949,4.4668045,.134543,.030120637,4.5846367,.19731189,.043037631,4.5894375,.13501424,.029418472,4.7888756,.16150115,.033724234,4.8980007,.14951712,.030526154,4.8946524,.18941978,.038699333,5.1630659,.21830936,.042282891,5.2512732,.12042529,.022932589,5.8090863,.26569942,.045738589
32825,4.5104003,.055517267,.012308723,4.6755195,.13241836,.028321637,4.7806802,.17101374,.035771843,4.8539419,.14848952,.030591533,4.8884773,.13424546,.027461609,4.9541831,.090892129,.018346542,5.1805515,.086205915,.016640296,5.2263103,.22003894,.042102158,5.3256021,.15560599,.029218478,5.5974417,.19717224,.035225421,5.6126719,.079529487,.014169631,5.7903237,.13145192,.022701999,6.0900645,.20051499,.032924935,6.1704383,.071920358,.011655632,6.8487186,.090268411,.013180336
32832,4.9140792,.0023915847,.00048668013,4.7900043,.0023765708,.00049615215,4.8837199,.024741001,.0050660158,4.934123,.053906709,.010925286,4.9652486,.047414791,.0095493291,4.9826913,.020769421,.0041683139,5.0767479,.026249778,.0051705893,5.135983,.0020530573,.00039973989,5.333528,.034836534,.0065316116,5.4138613,.0045453054,.00083956815,5.6795559,.059506394,.010477297,5.8123455,.036683016,.0063112243,6.0433159,.057685062,.0095452666,6.3655725,.036126144,.005675239,6.5726051,.053759765,.0081793694
