postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024
26725,3.7377088,.17664286,3.7414498,.28769425,4.0957994,.067959636,5.60923,.13426098,5.2458868,.7154882,5.7206831,.33613268,6.062201,.10850837,5.4663448,.1274486,6.5807567,.15572798,6.4549475,.53007174,8.0256014,.51039153,7.3632998,.74447298,6.9384561,.23497452,7.1593728,.33204436,7.7826128,.17283581,7.1984921,.27309003,8.2532024,.055050198,9.0933552,.027663263
26736,3.0333304,.040007111,2.9221556,.031667579,3.6134195,.090530902,5.3167291,.49000129,5.1676264,.34411484,5.3947921,.3174136,5.1073503,.20537949,5.0182514,.027639078,5.4557414,.058475055,6.156301,.28136075,6.4420009,.0048413761,6.5290523,.082627952,6.3167038,.26377967,6.9593406,.21544269,6.650526,.35642722,7.5510812,.16825429,8.4448605,.038645122,8.6348886,.027216632
26759,3.821574,.26568773,3.5074613,.06669692,3.5262029,.26036784,5.6608467,.72227079,5.4730277,.9875741,5.2244439,.54047716,4.8779254,.48984686,5.0975413,.27148589,5.0231318,1.0953366,6.7195764,.09087649,7.0308928,.30913505,7.3409896,.36123535,7.3352151,.3588247,7.428483,.034960661,8.356329,.10333461,7.0350018,.251259,11.039116,3.8800735,9.543828,.81048596
26789,4.8383245,.085308403,5.0361547,.35251582,5.9873409,.34499139,5.6294227,.04106852,5.878974,.083891675,5.9721742,.071065255,6.2919254,.071643859,6.4123564,.056449048,6.5744343,.1373167,7.0600924,.44380319,7.000937,.042854428,7.8226719,.36503553,8.5924416,.52011633,8.0750341,.0072774752,8.9774017,.06309513,8.423296,.54610431,9.3885002,.7613669,9.2607212,.48161548
26802,4.3140063,.17921472,4.1561341,.25094759,4.593051,.098668121,4.914959,.06152096,5.0717411,.049018648,5.0417223,.13032675,5.4090343,.030756509,5.7520308,.0059172451,6.0326076,.15214251,6.5357184,.15158723,6.9054704,.17521225,7.2866006,.21642393,7.9968657,.30935922,7.1532707,.13264811,7.6405115,.1606873,7.6744914,.59346318,8.1143398,.4207029,7.978981,.45254293
26810,3.9563484,.25140467,4.1535192,.2812202,5.414856,.27050519,5.3396711,.18520546,5.6622691,.38017479,5.5599442,.2790063,5.7906613,.46608943,5.9551954,.42748013,5.9426446,.44844347,6.3991752,.21657772,6.5469322,.38477859,7.4584322,.73870111,8.5021591,.48168701,8.3491325,.51788521,8.5522861,.22035542,8.1373243,.15547867,8.9307251,.67198408,8.4144688,.5820474
26817,3.8034739,.27799168,4.1615696,.26187226,5.214582,.1379683,5.0051794,.13243876,5.160924,.073188387,5.1458178,.026324786,5.3934102,.12883693,5.3763919,.064178899,5.4370413,.12236562,5.7578511,.091876991,5.9590611,.08673805,6.5672641,.39968511,6.8947086,.6712203,7.1263995,.099200897,8.034379,.014466058,7.4315977,.095533952,8.1263685,.17637318,8.2374544,.52292341
26826,4.2899117,.14614235,4.5099826,.12924802,5.3184237,.27286339,4.9111419,.14785472,5.1695371,.1156045,5.1319222,.093272135,5.1448984,.23251159,5.5396924,.062244494,5.4583602,.16033743,5.9203157,.14311114,5.8620329,.01758557,6.7444334,.094798058,7.6672397,.91398126,7.4927716,.2690874,7.847867,.00012185796,7.614234,.1636956,8.0518742,.028109519,7.6541677,.013596847
26831,4.4310379,.36977261,5.244031,.14940251,5.9917836,.61824971,5.0347176,.48342183,5.4201393,.20744434,5.4721603,.0014199703,5.5312872,.086327501,5.8975897,.13000433,6.142911,.48910317,5.9527001,.61396199,6.0686717,.06394431,7.0241771,.11492024,7.91118,1.5516193,7.3403635,.20871837,7.9464583,.041973326,7.2348332,.063642547,7.4948034,.79715288,7.4073629,.43642104
26835,4.1457348,.573232,3.9295733,.51875246,4.8189607,.0037125039,4.8021135,.128585,4.9629364,.22047001,5.1362972,.26186654,5.3792214,.082748301,5.6111493,.17039657,5.9628949,.4791455,6.3266501,.0015814431,6.5694852,.039217897,6.7205129,.50988376,7.0762239,.70115364,6.2108817,.20806655,6.9620838,.29067415,7.4557242,.38573056,9.203372,.85817385,8.9059439,.28903341
26842,3.8715253,.092385761,4.1244221,.27885839,5.0204058,.09381552,4.89362,.0064157452,5.0122938,.13307901,5.0307188,.070780247,5.3386989,.083369337,5.4081388,.013026547,5.5190687,.17269811,5.6949649,.03195839,5.6955991,.14167973,6.1864133,.16557047,6.7255583,.53350568,6.6657257,.19486554,7.223556,.3133359,6.9481859,.20987779,8.118988,.070047878,8.3869495,.29571012
26844,3.9662392,.019305823,3.9875958,.17263231,4.9019027,.18124063,5.3067532,.24763201,5.5678573,.047283854,5.4607868,.042369489,5.5331454,.088269368,5.7601848,.01559771,6.0518579,.0087368246,6.6448517,.68255502,6.7590446,.2906478,7.4487619,.33109161,7.7665758,.056899026,7.433641,.001888755,7.7752318,.14472738,7.5992503,.31225547,8.5260296,.96671617,8.6774721,.23975764
26845,4.2698593,.17151991,4.4190373,.27085096,5.3628674,.14125612,4.9799175,.054552846,5.1660676,.13260356,5.2022505,.061812475,5.5374131,.064389169,5.7607222,.14127886,5.9577465,.30517456,6.3846397,.41432619,6.3063383,.41790897,6.8693829,.60976088,7.7809739,.8382076,7.1473894,.61436659,7.881496,.53996551,7.6733065,.01916597,8.9031754,.074732199,8.8515282,.29985884
26847,4.6214724,.14896265,4.7195115,.21876025,4.9096727,.068831399,4.735919,.057968989,4.8318062,.1359977,4.9713149,.058797721,5.1835303,.021890108,5.37498,.31987488,5.3868065,.038730852,5.689723,.010922577,5.7115364,.10894803,6.3812256,.30481654,6.8481927,.81953079,6.7212663,.32657194,7.7674999,.66777486,7.1977983,.049627576,8.5023336,.24975155,8.7497644,.49317035
26849,4.5448418,.13114756,4.4795651,.29229581,4.908577,.096031353,4.8366528,.0012643152,4.9637313,.23804535,5.0353422,.00038233044,5.3509746,.09313032,5.5838723,.21214984,5.7891607,.28456616,5.9513416,.032418907,5.9638095,.071181849,6.4957123,.35112375,7.0289512,.6735996,6.7451367,.20479615,7.5197659,.001503634,7.4164672,.20531613,8.6498919,.63074476,9.1142244,.72752535
26871,4.5304799,.38155499,5.0227556,.092453197,5.3088861,.035968222,5.1083426,.045878723,5.2920513,.029861221,5.4018545,.040565714,5.5562625,.014755357,5.6680522,.066404119,5.7677836,.16579537,5.9875798,.15280055,6.4045625,.29760346,6.837492,.28603053,6.7946591,.72042209,7.9122124,.26937374,7.6346684,.11185265,8.5426817,.3190082,8.7141504,.20675489,8.7495203,.66731793
26892,4.8550777,.14277385,5.1390896,.23207442,5.2546573,.31670064,4.6458478,.05263453,4.8718152,.024992486,4.8686624,.1108215,4.911128,.010045835,5.1715579,.0088191004,5.2813034,.037248682,5.4781127,.067281067,5.742414,.21114378,6.0825663,.11313058,6.6923475,.072846815,7.1059856,.094502375,7.2690606,.055988804,7.7536883,.18813276,8.1464081,.21057008,8.0253582,.088978156
26897,4.2108369,.091917165,4.5767078,.21842994,5.0048237,.46769583,4.8079515,.23973128,4.2093687,.16951194,4.9311652,.025714066,5.181644,.12426412,4.8130975,.24479771,4.4394636,.20631681,5.2081208,.24134864,5.2971382,.080263697,5.6053681,.049439255,6.1929407,.32678652,5.745327,.45318148,6.9179358,.52702737,6.4446564,.086704478,7.6274972,.098988965,7.3293805,.14501199
26899,4.2485795,.019344093,5.1902704,.025087498,5.1467819,.2233786,4.9054527,.030696135,5.0638413,.029173259,5.2127414,.13829231,5.0261698,.14724404,5.498147,.1056395,5.5785437,.13159288,5.8828573,.036028884,6.3304348,.2246978,6.5671601,.15421541,6.1806974,.31623682,8.0461454,.31841698,7.3254514,.28135398,9.1218081,.87612504,8.8325806,.010168544,8.4959774,.56368524
26901,3.9488029,.13663146,4.4469271,.070735559,5.0260487,.031290226,4.8258123,.045505632,4.8264189,.097486831,4.7445221,.12064655,4.7512088,.091964208,4.6654286,.030843128,5.0080538,.10208352,5.112484,.074085362,5.1309776,.035683371,5.5350814,.12998714,5.7609949,.038799662,6.1851382,.12117802,6.7233858,.091025047,6.9953165,.24336235,7.7855315,.086545855,7.992094,.032697927
26903,4.2896299,.07576485,4.7275538,.35934082,5.477468,.44673073,4.9263544,.086758249,5.0943537,.15673889,5.2470756,.16487187,5.4538503,.039174329,5.6428342,.10558284,5.9589119,.073964916,6.2540503,.11954436,6.6916542,.26555207,7.287816,.16639988,7.8237882,.029059663,8.1367617,.33058813,7.4379106,.52045852,8.6984444,.16498238,8.7490425,.28195375,8.4075308,1.056867
26904,4.4563155,.23723096,4.6196551,.1768143,5.1385231,.27181444,4.7326665,.054261114,4.7450604,.022256188,4.7804585,.073259555,4.9339061,.15274812,5.0814433,.13682815,5.2635503,.15655491,5.3977304,.060209822,5.4684143,.14074589,5.8539252,.0023393065,6.3285933,.017768096,6.455862,.26121229,7.1220207,.40785894,7.2646413,.18638967,7.9894109,.26252249,8.1291065,.54382765
26906,5.711144,.59702182,5.9178643,.79702848,5.7604065,.53527814,4.8722086,.0058695576,5.2852554,.01565225,5.222436,.08295162,5.2354746,.11357865,5.5387678,.093844891,5.6334381,.18213125,5.81214,.084723197,6.0677114,.28099123,6.4935904,.034693602,7.357604,.3324466,7.7571516,.20954728,7.9290671,.40998939,8.5100651,.45130074,8.4902248,.1228069,8.3806067,.14326037
26907,5.5766764,.65450597,5.3891077,.41976392,5.4780769,.41190457,4.7932096,.0036277368,5.0928345,.13134469,5.1065006,.083991989,4.9474759,.07709951,5.3842592,.12567532,5.4740639,.15719995,5.834897,.17817676,6.0244613,.18910711,6.3034129,.25229406,7.201551,.41383463,7.5825853,.40539688,7.982008,.39631724,8.4469776,.19455625,8.2766123,.022311857,8.3075418,.37744218
26909,4.3064642,.0097091673,4.3356934,.2408272,4.7473197,.31528333,4.5949311,.21592689,4.947062,.13850217,5.1320438,.20328926,5.1431623,.27943403,5.3072305,.20128828,5.5808535,.10551557,5.6373382,.22744729,6.1147275,.12374585,6.4031701,.18695624,7.5481472,.38587058,7.9002914,.26294151,6.7179928,.32272744,9.4704094,.51220006,8.2981901,.68764842,7.9459205,.80356359
26919,4.1511497,.060998015,4.1986952,.065320142,4.2466431,.056578014,4.3877759,.068014205,4.4442377,.081097223,4.4587617,.068805687,4.533112,.088662282,4.5781069,.053135674,4.5070877,.073097363,4.6231351,.087233193,4.820024,.12796299,5.0617661,.028187739,5.0793858,.00067239953,5.1291709,.097875737,5.2799025,.063051142,6.0074835,.090190731,6.7172632,.3126063,6.0888729,.18242055
26931,3.5071092,.12827033,3.4864876,.32322383,3.3860259,.078112178,3.57073,.0094107511,4.0828238,.22002745,4.183804,.19872214,4.2874775,.52901298,3.6509149,.50910854,3.6479645,.63709742,3.9921257,.54094177,4.423737,.49123782,4.1120086,.26365161,4.3580103,.6351155,4.0030484,.44467342,4.1937013,.30612615,5.0030098,.15758596,8.7245922,1.0569495,4.992095,.4044244
26935,4.2068491,.018614827,4.2386227,.018565455,4.6691532,.19489326,4.2840204,.055853963,4.4756589,.027918922,4.5750132,.1749014,4.7176061,.0073162769,4.6164999,.082468696,4.5330963,.15137611,4.4128284,.10347065,4.9269633,.15867536,4.8216052,.20071448,5.2871265,.26946115,5.0720954,.0671212,5.9491653,1.2185633,4.962707,.2059778,5.8749213,.10993955,5.7048559,.34509146
26936,4.0327029,.0045736097,4.0389814,.00501476,4.1345439,.029939877,4.3500543,.015674237,4.4378982,.0016177426,4.4514513,.0022335763,4.461019,.076348267,4.2368236,.04841971,4.3602872,.066954076,4.5481639,.16175598,5.1183906,.10968254,5.379005,.24800535,5.4414811,.22957262,5.4372811,.11916536,6.1685152,.28210697,6.5611038,.51576215,7.4448223,.40074036,6.985631,.19898917
26937,4.2516074,.13985376,4.1660938,.11176995,4.4115829,.1870447,4.4129972,.058357891,4.4978375,.047171913,4.6984344,.11119872,4.8748837,.018859643,4.7747397,.35972527,4.7079124,.065589011,5.3403802,.22926146,5.9951119,.26593599,6.1560664,.10726599,6.696414,.98902941,6.5724173,.58950496,6.7662411,.36022139,6.7632599,.17586431,7.0112791,.18564673,7.1095991,.34523836
26939,4.4594297,.34135225,4.4347296,.26609859,4.2587633,.12721631,5.1958494,.61812824,5.3826165,.2612116,4.3818774,.043783065,4.763454,.74469095,5.4503345,.41912407,5.1377378,.35863042,4.0705957,.64820266,6.102232,.40868083,4.7270117,.36440659,4.6398625,.060317069,5.1418777,.28244555,7.2309928,.86083764,5.3307242,1.9647738,6.9175167,2.1297133,9.9196968,1.3635114
26954,4.0162292,.013714388,3.9768174,.039547767,4.2649426,.043267496,4.1038699,.018071748,4.1914773,.064214498,4.4691844,.10968422,4.538372,.073214881,4.1007919,.18720646,4.3369732,.42583302,4.8542967,.081477784,5.3852525,.099129617,5.6789489,.15351619,6.066659,.80953699,5.7736316,.27865314,6.5263247,.061219223,6.3009624,.17318663,6.689074,.19405723,6.6201673,.16004139
26969,4.43747,.039862558,4.3999953,.030615646,4.8606443,.043935176,4.7166352,.095723048,4.8654575,.058082275,5.3238688,.24222736,5.074141,.053258535,4.882031,.0044732639,5.0463185,.054140396,5.884007,.50626075,6.174643,.90661329,6.3612819,.27289963,7.2482457,.30511135,6.4196172,.26678997,6.6740456,.73405391,6.0391793,.69845057,6.2263007,.12711124,6.3277278,.40586635
27211,5.2405457,.31494418,5.0424685,.1131575,5.067049,.21817668,5.0100703,.027470769,4.8724713,.041592941,5.2746658,.14350043,4.9429026,.17324594,5.1964517,.037829045,5.1573005,.11058907,5.1051717,.23472351,5.6261005,.40786695,5.545825,.26018235,6.1889439,.44734594,7.0047507,.51578677,6.5469656,.467765,6.5945835,.066579975,7.4306211,.031909402,8.0561953,.060322713
27232,4.1629314,.13943407,4.4099112,.020743798,4.2444339,.040801998,4.1825247,.046495542,4.2784739,.0063693435,4.436852,.16910949,4.327919,.022213014,4.583735,.004707553,4.7653022,.12558053,4.835815,.17062911,4.6536427,.29372141,5.0398512,.0060870154,5.5770869,.024486231,5.9047499,.06260854,5.6922112,.24480911,5.8945451,.066737719,6.5043626,.14058866,7.963275,1.32549
27239,3.6717412,.14391069,4.4077802,.19123532,4.1603785,.25129274,4.5060081,.33031163,4.4277406,.35864764,4.5424242,.18329142,4.7924824,.36824289,4.8355789,.50156689,4.4059358,.20364131,4.5136423,.40477416,5.1539931,.67402577,5.2232962,.50567901,6.4527154,.83394784,6.6423507,.52897185,6.6466599,.31422478,6.1833835,.24052642,6.5776877,.39528129,6.9954476,.4961794
27243,4.8625321,.505395,4.9823956,.13384825,5.3444571,.17896631,4.9230814,.067074686,4.9055939,.089443654,4.943192,.058520898,4.6618423,.21819048,4.976953,.10937798,4.9693136,.2146908,5.2964325,.13467546,5.5517921,.12795755,5.8173256,.22015776,6.4676762,.28044125,7.7096176,.8675366,6.4815621,.016742786,6.927556,.055984665,7.4676175,.0093442211,8.0546598,.31867066
27245,4.2434959,.039364904,4.1776242,.06916263,4.2756371,.0094764791,4.2335472,.035066046,4.1550784,.10416757,4.2235312,.046189599,4.485908,.03255285,4.5061555,.06495674,4.7722836,.0064045191,5.015811,.037175026,5.1873775,.079092465,5.4127755,.073163204,6.0595798,.22732656,5.9840393,.012822228,6.1469288,.076993361,6.9872684,.30863768,7.6510568,.39405268,8.8174677,.67938703
27246,4.8427157,.46881992,4.7763977,.35374632,4.2987809,.15836182,4.1156859,.12520094,4.0893545,.16371542,4.1650476,.1016991,4.146421,.27067238,4.203784,.22706404,4.4210773,.21227229,4.6222868,.22102438,4.7316909,.30867621,4.9284158,.30246964,5.3812013,.10690742,5.76337,.048551053,5.9254942,.060662016,6.3400822,.45784363,7.1818585,.40931907,8.2748041,.020859396
27248,4.2082219,.17623103,4.4477162,.24597691,4.6241288,.073595926,4.8987336,.0408337,4.9897056,.04293197,5.0989223,.13797016,5.2774572,.093526542,5.5543923,.092632152,5.6911893,.24866784,6.0749474,.41816157,5.8670969,.16048628,6.3161049,.35525405,6.9118128,.33495578,7.2123332,.23891048,7.0077701,.0031985033,7.0130091,.02018299,7.1348777,.05182194,8.1588974,1.6093094
27249,4.4287181,.66838366,4.8588667,.39868215,4.8503809,.43832421,4.5022058,.35204041,4.9039378,.29723239,4.7090273,.35229331,5.0058799,.33911741,5.2374892,.33762202,5.1660786,.44452688,5.5557823,.2033101,5.9508352,.20320502,5.5835805,.13751985,6.172574,.39306772,6.6194816,.42537329,7.2734952,.33723477,7.0985599,.30884597,7.7437272,.15813908,11.354191,.40748972
27251,4.4575453,.023411673,4.6351566,.13793287,4.7833533,.027782986,5.1474624,.046353746,5.2393179,.056828234,5.3992333,.058819633,5.658586,.051649246,5.9063911,.0095063997,5.9974556,.069117934,6.3692975,.14248142,6.1021318,.044987265,6.5560341,.08811935,7.3360114,.01124945,7.4291792,.030299066,7.1839538,.065511994,7.3337774,.0073143239,7.4484091,.002791578,8.2204399,.28103417
27252,4.8861952,.11342955,5.0156398,.14493868,4.8112597,.1372401,5.1440911,.042781908,5.3394094,.12647441,5.4021673,.1396075,5.6696076,.32655334,5.9860435,.28633076,5.9661808,.24216746,6.159307,.40628207,6.1261463,.13737519,6.5880022,.47034752,6.5993752,.030011855,6.9234309,.015855592,6.6499166,.26145464,6.3214111,.21935543,6.8232293,.23255077,7.7201309,1.3036259
27254,4.2248821,.41603416,4.4364028,.23053049,4.2811365,.523,4.1191683,.45253754,4.5777893,.35636738,4.5056906,.2977761,4.7321429,.18464954,4.7111597,.33239475,4.8512588,.036779158,5.2343068,.22549434,5.4614506,.015245447,5.2604508,.15787347,5.0343347,.37366781,6.0669742,.19666457,6.7220078,.73202288,6.6081662,.38954535,7.9331288,.038072441,9.0553713,.58797371
27257,4.8516173,.10299467,4.9146848,.17023151,4.8447657,.16320252,4.6226158,.17215401,4.7786279,.18264326,4.7780232,.2843999,4.9919047,.29307836,5.4608226,.37508798,5.161602,.29775548,5.3809481,.24109621,5.8437872,.40797544,5.5759282,.50362766,6.6591063,.36877748,6.6812792,.50085062,7.154942,.48789492,6.3458877,.47607464,6.8443499,.07914263,7.8428073,1.7305907
27259,4.4265609,.13179059,4.3728247,.048720796,4.2722483,.0047292025,4.256464,.034327738,4.3355198,.041205194,4.2760358,.003601488,4.4666281,.057128068,4.512856,.06431374,4.7915692,.048246995,4.7790737,.057905812,5.1146693,.024023639,5.3311591,.15489255,5.9559813,.25312579,6.1149321,.0664303,5.9947867,.0061277654,6.291636,.026413547,6.9248528,.2650252,8.1077776,.98428673
27283,5.7695599,.24141519,5.870563,.086884461,5.6270967,.071782619,5.6344285,.15396625,5.817246,.037506863,6.1500602,.14338537,6.2191491,.003764539,6.3097782,.43524325,6.756453,.10738456,6.8516574,.079911068,7.0943913,.39672679,7.3866029,.10811296,7.7223577,.043838687,8.0593195,.22366063,8.2544804,.28465864,8.7755032,.24487261,9.0884619,.12989742,9.5819273,.086011633
27299,5.3954124,.077526368,5.3980966,.034978777,5.2846212,.072052926,5.184598,.026698269,5.3419447,.095723987,5.379024,.10689277,5.4249983,.14196166,5.689642,.016708037,5.8517323,.13017212,6.2108617,.04696729,6.3454657,.082531959,7.1557574,.0018060765,7.5587816,.056766335,8.0258455,.0086047994,8.3881941,.071162932,8.7336597,.10508791,9.5431652,.11591723,9.8580027,.042472459
27305,5.2798071,.92185229,5.4746304,1.0505109,5.3602567,1.0770512,5.1559868,.83873039,5.1793251,.78851199,5.3499289,.96620387,5.0224309,.9280166,5.3677135,1.1408436,5.8345723,1.1635704,5.7736826,.96882623,5.6598778,.90457594,5.6299829,1.0517987,7.0123558,1.5530381,7.129745,1.9575058,7.6908879,1.6423476,7.7080202,2.1169419,7.7259994,1.6264802,7.7188025,1.4990593
27308,5.1575165,.33226693,5.407958,.31168702,5.1051688,.19511493,5.0757561,.23466684,5.1190467,.02885434,5.3420773,.36022896,5.5661907,.12788527,5.750247,.42987624,6.1492577,.55810857,6.2174954,.097362317,6.802196,.00019550497,6.5583715,.0087900087,6.6368046,.12487682,7.088285,.57113767,7.1031632,.4813925,7.9841456,.7232303,8.3820868,.7391386,8.6026897,.39086166
27313,4.9102035,.18009573,5.1869755,.22703885,4.9827566,.16488832,4.8621645,.081909806,5.0285401,.13976195,5.5097122,.039465684,5.4204497,.028425109,5.8825583,.15660627,6.1365337,.059062187,5.9615617,.038496781,6.3827825,.08344581,6.3461008,.27370882,6.5532808,.16401435,6.6896734,.027109979,7.0502844,.29619944,7.9053497,.42447177,7.978621,.61052841,8.0469456,.31967872
27318,4.7789321,.031038238,5.0021558,.077078819,4.6658154,.060585096,4.4728098,.17121609,4.6814504,.0093174484,4.9066081,.056469288,4.8765941,.028076604,5.1932359,.17952165,5.510437,.42018706,5.3953524,.012336918,5.6638718,.38634598,5.7667365,.23735392,6.1393723,.13104869,6.4145846,.19076204,6.9779634,.52780139,7.4980936,.074727483,7.6630235,.0035406959,7.8947725,.026081033
27321,5.4775429,.049941309,5.6141906,.033312339,5.4238162,.0068626017,5.3607349,.0018746642,5.6038332,.01040226,5.9439101,.26988861,5.9024601,.21897064,6.0839882,.33107316,6.0169811,.20008954,6.6949325,.18826225,6.2953448,.01593327,7.106914,.11056751,7.4894643,.18102029,7.6402159,.40575168,8.1066542,.36692339,8.5980101,.21709478,8.9215775,.44033501,9.2739477,.5893808
27324,4.7165627,.23161881,4.6680574,.31985825,4.6326213,.16207545,4.6060033,.42929581,4.7125659,.16625652,4.7259727,.12397894,5.0778289,.18310833,5.2497363,.25010467,5.3740063,.49406183,5.6738162,.40882397,5.8927326,.38875276,6.0786495,.72246563,6.1190128,.44012102,6.9222546,.89873922,7.376122,.16315004,7.3350477,.61676097,8.2699003,.31599689,8.2396507,.027428629
27327,5.1641431,.087188788,5.1518755,.047625352,4.9150639,.023954393,4.9130697,.032531749,4.9282842,.11497474,4.9810486,.012204009,4.8063607,.02273483,4.9239411,.0019766802,5.1421313,.063982978,5.2089705,.10135302,5.3105187,.034079611,6.1230016,.2500819,6.5841246,.12907161,6.7688279,.042805329,7.3242621,.033025764,7.5181375,.057747483,7.9105029,.065263607,7.83606,.27436736
27330,4.4642849,.055867136,4.4585266,.030837215,4.4492779,.2118471,4.3838792,.2272889,4.8220077,.34465328,4.5577521,.2772513,4.495348,.2489863,4.3907466,.1192837,4.2357574,.090086959,4.9982271,.18418463,4.7637296,.31688818,4.7035227,.37541938,5.2164974,.25833753,5.7638569,.59322751,7.0225043,.4250609,6.2678151,.029621152,7.4623194,.38545388,6.9670215,1.1133415
27333,4.5782604,.39150923,4.5329232,.39651817,4.4919233,.2119797,4.6008964,.049333639,4.658464,.060125344,4.5878501,.04759657,4.7660542,.18711387,4.7759767,.25903493,4.9645877,.22162525,5.4525218,.058421046,5.2910962,.39743724,5.6023049,.5133034,5.6340342,.11325192,6.3868284,.50940657,7.3442979,.42161149,7.1144896,.35960069,7.6247163,.62455642,8.2357874,.23710033
27336,3.94366,.10460665,3.9486158,.23835403,3.8512895,.030310096,3.598007,.064047575,3.9234521,.014621708,4.0180411,.20636304,4.3005109,.41838118,4.3907413,.52260643,4.5442071,.67278397,5.1758914,.70382982,4.9875684,.78715438,4.7805443,.61626089,4.5153518,.57110888,5.8799624,.74817395,5.8780136,.53254998,6.7772236,.18120037,7.251924,.98986948,6.5844088,.12105299
27337,5.7566471,.17146692,5.6540136,.10269758,5.4477348,.17597547,5.3419681,.14358599,5.5201936,.10174588,5.6022038,.14426613,5.656539,.18788342,5.7849855,.046300974,6.3419595,.2697548,6.425674,.08398407,6.3705635,.28465191,7.0552826,.022643469,7.5436292,.073513031,8.0193987,.25775605,8.2771683,.30851719,8.6436243,.27057177,9.1245146,.47811526,9.6509581,.48780906
27339,5.4819245,1.0987874,5.9575691,.65241712,5.7959371,.53854203,6.2719913,.81167603,6.1057429,.95501059,7.0665908,.030080736,6.151165,.74828529,6.5402503,1.0200936,7.454237,.44445708,6.9766731,.43973631,7.6283612,.53089494,8.1884165,1.0996994,9.0242701,1.5294207,8.828537,1.064226,8.6822567,.76989537,11.049878,.6064564,9.9286146,.54789823,10.556439,1.2509468
27356,5.4345331,.29979861,5.4555569,.26546156,5.5584502,.26540059,5.8097425,.19045383,5.654644,.061085738,5.9198914,.20540264,5.9555812,.016894065,6.1419621,.26860809,6.3362937,.27352569,6.5347481,.12516256,6.8417411,.14719576,7.1382089,.024101857,7.6621947,.085489623,7.5716963,.21418515,7.7452002,.18263347,8.5236502,.18800934,9.2027683,.16716893,9.4057798,.1517345
27367,5.3588653,.12648229,5.2024155,.089154594,5.3539462,.11846182,5.3039584,.16598353,5.3065519,.038340978,5.5338655,.036465444,5.3394222,.18955724,5.4318137,.23732664,5.7566833,.095275149,6.3204837,.038321111,6.2988768,.14479485,6.9401941,.27813879,7.6402326,.039142471,7.8854961,.55893642,7.9472899,.3293713,8.4089537,.12227821,9.185853,.65293425,9.3124447,.43797481
27374,3.7354274,.17804474,3.893919,.35804915,3.7448158,.038820185,4.0768228,.051741518,3.6736937,.16765894,3.5695195,.21921656,3.6146457,.085887037,3.7358215,.20411818,3.7649069,.14495189,4.2837863,.19777068,4.128027,.23013373,4.447103,.49993882,5.0810719,.55521482,5.5545287,.52910602,5.9402204,.60196799,6.2623053,.5935111,6.7373104,.4217681,6.8763461,.62370157
27383,5.1933818,.01075328,5.0734625,.040738046,5.2333031,.012451432,5.4892797,.13307534,5.6384583,.00071829773,5.768302,.063763633,5.8896365,.11029983,6.2333817,.1382204,6.6691284,.016033575,6.5967689,.16644265,6.8355107,.078752249,6.9013209,.10323262,8.0307293,.25687611,7.6674948,.38106334,7.7021084,.50929666,8.1150951,.44547877,9.0364809,.50038701,9.3550282,.34148586
27386,4.7476954,.36788249,4.8563519,.49672547,4.7757382,.30248031,4.9784584,.13868403,4.6861944,.19125949,4.616827,.6032657,4.7144737,.33949131,4.9198494,.6518653,5.0567665,.64686257,5.6586461,.093734369,6.0873246,.42712566,6.3522811,.19859245,6.8934999,.21213725,6.798521,.14136764,6.9348969,.10627378,7.5134444,.43561164,8.2665501,.73069912,8.5422125,.6018889
27389,5.4011436,.12795515,5.0595999,.19639157,5.1869922,.18308094,5.4053369,.03295929,5.521348,.21396939,5.5847087,.23337889,5.6600018,.12476064,5.9169822,.065752059,6.4651394,.00588634,6.3019609,.38737178,6.6513858,.21130757,6.7513165,.095624261,7.7981567,.20357524,8.036293,.42876413,7.898479,.36325929,9.4302444,.26743874,9.7455654,.16202621,10.342122,.11461567
27404,5.0218444,.081407912,5.0313253,.11316959,5.1168394,.10578166,5.1555476,.0023490177,5.1169,.15789333,5.0789843,.23848154,5.6653194,.14090458,5.6227427,.075760677,5.8396273,.14329188,6.0622234,.059511635,6.4254651,.148546,6.6452575,.11759818,6.8036618,.063161701,7.1525903,.032381892,7.536974,.15521979,7.7985516,.030091565,8.5192318,.23973294,8.4974699,.078295544
27412,5.1462555,.13449374,5.1126866,.28465229,4.9878035,.28691941,4.9542427,.10125281,4.5346227,.11053588,4.36973,.12943757,4.6078053,.30700058,4.7242622,.061387956,4.8303065,.18189766,5.5458612,.0454976,5.4402976,.072524957,6.1443429,.036231566,6.7104654,.03515891,7.3097396,.33095992,7.7654409,.072461098,7.8658094,.2900399,8.3234921,.057252202,8.4632406,.24611516
