postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023
35581,1655.8773,97.663277,1604.0148,111.36847,1511.1345,99.315384,1393.3145,159.61627,1417.1488,5.0612512,1516.1384,91.890404,1551.2566,41.680843,1782.3286,56.711292,1889.4452,86.456238,1899.7296,140.18613,2105.261,111.4599,2408.4326,40.702511,2958.2656,219.81287,2719.2964,463.05988,2965.2493,187.43045,2770.9392,632.61664,3204.3008,551.67645
35582,1434.8171,148.14958,1396.5255,128.66026,1461.6896,84.844139,1401.5107,19.043673,1384.7726,37.317455,1469.2008,4.4929743,1766.4161,52.344074,1747.3058,67.613113,1932.4061,198.15744,2137.6235,398.36707,1845.5465,140.31729,2019.5328,377.70407,2119.6194,233.86665,2410.2312,7.3776841,3022.9373,447.45648,2826.4167,320.66495,3050.8186,22.638401
35583,1602.2651,101.85663,1604.7004,141.0036,1456.1859,397.8092,1411.7344,24.942978,1283.4138,87.127304,1288.0703,24.974464,1402.5889,31.766867,1712.1808,146.01015,1915.2678,222.48981,2026.8857,121.27512,2338.1821,106.21227,2339.9277,148.63583,3118.2349,136.55983,2947.9597,301.29263,3070.1326,663.05304,3054.1252,235.03523,3078.4504,17.32935
35584,1509.174,66.907791,1522.2092,39.354523,1402.1791,103.92289,1354.9976,17.366575,1215.9587,47.916714,1150.6248,18.083521,1387.098,197.41681,1675.6218,.026624914,1940.1875,81.82975,1789.0984,129.81285,2031.7542,357.33926,2343.7793,168.80984,2553.8062,83.006752,3144.4858,124.95692,3035.5803,196.27933,2981.1638,208.08405,3090.825,23.308764
35585,1339.8665,33.664913,1457.3297,75.117691,1368.8414,170.05011,1299.6752,151.78348,1091.2163,44.130291,972.34613,38.927395,1141.4542,40.324558,1351.0946,127.2149,1522.8798,80.81971,1463.8011,226.1055,1821.5563,20.335058,1731.8412,449.85242,1687.1056,87.179428,2425.7856,11.804087,2694.7417,425.88065,2592.7314,311.15335,2970.8198,303.70847
35586,1377.348,68.59404,1410.8179,111.10799,1370.673,242.44151,1351.0406,111.84104,1157.1542,4.6112585,1055.1625,89.528191,1169.9075,32.559029,1397.7205,3.4946773,1856.8591,301.18924,1797.985,276.86572,2126.7537,240.44467,2214.8467,115.22422,2616.7302,374.52304,2689.3174,72.515076,2724.2976,193.63197,2784.3525,62.201729,2719.8311,51.396626
35606,1469.6227,10.989665,1449.8046,24.877234,1505.6372,118.03584,1253.4778,69.054512,1217.6816,36.7836,1375.6897,87.909958,1449.9546,191.53267,1184.8328,58.286602,1454.7496,82.231407,1409.6394,177.39848,1378.7079,47.662148,1639.7399,105.95975,1940.4812,378.185,1836.8516,71.032677,2265.3909,1.1552154,2396.2498,135.65175,2224.1331,425.7023
35614,1321.3064,7.0502725,1378.6329,74.626656,1383.7266,253.43062,1274.2406,97.021057,1001.2756,89.104446,906.96521,52.963268,1131.4086,214.85555,1149.5024,53.508511,1266.7683,82.888405,1181.6344,38.635548,1465.0413,57.839417,1365.5901,175.25818,1584.9857,128.04178,1858.7183,176.57297,2083.6995,37.416317,2771.1836,628.9483,2534.7549,257.84668
35619,1376.325,59.93433,1454.6201,31.634007,1422.8739,137.96301,1454.2816,165.21777,1304.7179,78.381752,1393.1278,182.14554,1393.1591,71.196465,1204.047,240.68581,1393.2952,13.741068,1605.0248,43.543114,1554.6912,3.9470625,1574.4138,294.58502,1778.7764,42.539604,2400.8604,222.47733,2649.2383,367.2381,2451.5588,62.187828,2316.978,183.5442
35625,1483.4841,31.122129,1677.5068,38.778759,1609.962,164.7883,1339.1621,50.385479,1393.8842,151.0546,1312.2369,163.68234,1468.3215,155.70264,1494.5582,161.93082,1673.0781,8.1782961,1424.2112,112.6375,1898.6558,194.74339,2116.3247,81.52948,2510.9519,61.327591,1928.2003,216.5677,2230.5356,544.53802,2818.7351,643.70807,2700.0657,4.5840511
35630,1352.8666,52.830563,1535.5944,134.42256,1431.8652,45.66613,1234.1543,33.941509,1066.6647,.85528618,1024.5157,118.41107,1127.1587,94.833893,1045.2936,57.881741,1254.9039,38.029476,1392.8817,119.22687,1508.9993,227.73912,1078.1051,209.82893,1660.3323,148.15605,1602.9601,400.09113,2420.7529,197.00896,2602.7854,505.52603,2686.9131,257.41833
35633,1652.6771,58.786606,1623.5363,33.76667,1519.036,164.82945,1440.3549,100.82475,1253.9269,27.599094,1333.1857,27.551058,1623.4387,62.190796,1807.0112,200.81718,1879.2345,57.67746,1875.7778,152.40289,2053.7498,21.253159,2119.2673,253.77765,2528.2366,519.65332,3044.3484,426.04102,2887.575,192.53238,2610.5061,464.99277,3071.7695,402.20856
35638,1206.4579,45.939903,1290.8981,17.408457,1099.8311,34.356621,1093.3368,51.585426,1050.6538,1.8055145,1219.0652,97.889961,1153.0083,17.569115,1159.4982,66.77626,1021.8098,13.364828,1243.2128,171.34148,889.06812,124.48173,1080.1606,65.149139,1551.27,80.768661,2004.5636,160.34258,1734.2056,4.2924638,2235.3728,185.43701,1601.0775,11.349303
35641,1233.6265,135.10577,1446.2408,95.064415,1392.2535,127.2017,1161.0127,168.19069,1165.3889,142.58487,1216.8956,4.9709587,1126.9965,110.76997,1115.1324,12.837214,1197.4514,84.156303,1380.4457,117.967,1454.6003,.39406061,1751.5677,366.34833,1889.6377,494.23514,2213.8018,124.03703,1878.0767,318.00095,2676.9343,81.719231,2111.356,16.225626
35644,1277.3663,141.20226,1365.0367,187.45587,1192.3158,262.11533,965.99872,111.52042,1033.5553,29.522503,1271.453,261.0979,1346.97,210.22285,1098.5898,191.8623,1186.5194,72.883713,1302.3918,266.04852,1183.554,148.66829,1173.918,69.6623,1413.0375,27.373148,1496.0889,834.59479,2464.5959,264.70285,2382.3665,68.500168,2659.281,781.13232
35647,1426.923,50.399258,1548.4856,86.495453,1507.9979,121.57648,1314.5405,69.032036,1313.0001,11.942359,1503.9651,94.241348,1260.5311,97.207489,1304.1943,78.236885,1291.0485,138.98712,1475.6587,77.884537,1246.3167,80.953011,2343.822,142.10881,2749.4314,11.613785,2460.5808,92.435379,1913.6597,225.91759,2913.439,41.639191,2561.1711,213.65211
35649,1402.6981,121.74763,1463.7073,50.081699,1195.9153,184.72958,924.12683,68.059288,1010.0553,118.82098,1050.8038,157.19386,961.74066,206.5153,890.16522,76.220421,1191.9546,379.88556,1158.0192,338.76794,975.302,164.58182,1004.4934,170.95259,1678.8618,60.347706,1890.1909,281.31723,2512.6853,240.78587,2774.2412,55.417637,2296.8953,22.012548
35683,1384.7678,41.276485,1371.3361,8.203661,1253.948,1.5784352,1283.7261,11.134124,1296.8971,4.7464471,1277.0907,74.70816,1399.7054,153.35497,1061.6128,146.50279,1334.7494,131.26006,1369.1119,66.625435,1951.3975,93.701088,1501.097,38.181602,1348.0272,340.84021,2241.8462,5.8260131,1561.7494,174.14784,2278.8457,130.31326,1997.5135,335.27591
35684,1303.061,9.3103132,1430.1467,136.55498,1483.448,128.06644,1166.1947,94.826881,1219.6146,203.96529,1126.9463,85.934402,1453.0314,131.41721,1214.9855,5.4545336,1168.5667,114.68846,1480.3678,145.33084,1269.9668,91.214653,1438.0944,254.62762,1469.7302,34.535187,2233.9641,101.06919,1826.9592,470.89264,1720.1398,219.54112,1796.1031,277.01028
35685,1159.0597,1.4691988,1198.2593,33.017525,1100.9292,9.4594479,1042.3353,51.349827,1012.9548,31.652132,1031.7467,32.651737,1085.5879,84.885612,1013.4379,155.10947,1150.8923,139.58977,1129.7789,124.53281,1391.531,168.41919,1384.1958,63.500172,1315.4645,267.9339,1607.3529,11.364583,1062.1295,116.62928,1614.3698,11.465983,1446.1169,181.48642
35686,1540.1094,73.776947,1585.8435,112.59574,1448.4915,134.23364,1544.8165,50.428566,1603.6,55.422241,1354.0198,253.45561,1640.1025,205.09236,1171.1552,44.919701,1473.061,68.687317,1585.8435,173.67957,2031.826,27.703199,1928.048,282.42703,1530.6766,77.657417,1555.6926,116.11317,2401.6248,87.480713,2433.2563,60.630184,1619.811,26.208946
35687,1446.9623,97.298798,1305.788,57.430855,1192.7255,50.368118,1322.9768,144.70607,1556.8079,240.50954,1135.5376,68.749603,1376.1526,186.28741,1129.6144,206.19019,1286.5929,275.83557,1298.7505,196.15775,1832.691,9.5125256,1793.1501,195.27766,1264.2488,60.038063,2908.7192,502.62738,1980.0455,55.98304,2310.0042,439.43512,2466.8269,265.97073
35688,1201.7189,63.253269,1118.1379,78.287148,1024.2084,115.8371,963.68372,74.916084,1012.6936,9.8158417,845.46246,167.23843,1003.1712,268.88693,775.466,131.15675,1030.1757,113.5301,1072.563,98.516426,1568.8085,50.458519,1363.15,179.78047,1044.8853,43.431038,1645.3025,432.90359,1485.3789,103.21629,1410.0646,64.653549,1347.3369,484.87207
35689,1297.5502,63.406136,1236.4413,81.869545,1123.4829,24.79789,1006.7364,30.843586,1049.6478,6.1524067,1008.0896,35.775749,1103.1569,21.948835,762.5282,3.6926746,950.4054,53.095451,1046.0199,50.442055,1568.9192,.88753021,1163.2778,50.770142,1147.8507,194.43468,2185.6365,245.44731,1409.8387,344.92273,1442.2057,149.56313,1833.6743,147.45766
35690,1203.9399,149.18681,1262.3284,242.86612,1251.0729,3.1425014,998.62683,165.95186,1103.2202,160.07327,995.27582,148.2684,1193.4998,9.1273279,981.63708,49.06818,919.49792,12.50355,1230.8361,9.1758709,1223.4603,444.64279,1272.1902,274.02185,1050.1932,126.08202,1711.0009,167.56181,1972.6534,634.0105,1554.2853,324.52841,2144.1313,950.02661
35708,1446.5922,264.87534,1443.9108,200.59064,1254.1984,19.204098,1261.5061,134.1264,1077.4891,130.13972,1131.166,112.89568,1172.6479,88.453323,1126.4685,103.79672,1302.6974,95.34568,1462.3542,22.819502,1599.7793,391.61893,1612.2643,434.46964,1972.3783,221.53882,1176.0078,35.870171,1340.666,54.844162,1799.1357,118.84852,1688.5214,15.014729
35713,1079.1296,3.7102466,1172.3307,70.263016,1204.9967,101.63014,991.72754,208.63506,828.95172,338.19046,822.62946,81.545113,1228.3379,21.388866,1110.0288,61.230885,1160.6307,41.802753,1387.4653,22.53145,1015.3295,81.274879,1372.5386,51.943493,1036.162,376.64804,1332.5212,197.31589,2732.6597,558.83057,1734.976,276.05017,1789.7548,126.84908
35716,1318.157,82.183311,1343.3787,26.283102,1283.8624,32.587795,1128.9556,23.49729,978.46887,2.9799335,1017.5378,21.777897,1106.9486,42.949932,993.64911,4.5801497,1225.1946,53.285427,1210.9021,47.379642,1223.0938,8.2489939,1158.7288,13.302874,1210.0807,39.205383,1885.6669,84.243637,2093.1672,132.05486,2175.3274,4.7920914,1976.7849,34.05777
35719,1021.9905,1.3679684,1028.5533,172.2632,1116.6283,81.204323,893.3866,6.7895918,748.08722,90.557999,741.21515,41.806267,958.72211,12.14292,849.84827,22.769958,861.3421,169.30853,1035.418,52.374874,843.38348,105.92836,938.02173,42.584652,806.55927,136.10341,1639.8447,145.47356,2769.634,161.93716,2180.2307,117.68735,3008.5317,387.73901
35745,1396.2585,116.05344,1389.2111,333.7049,1442.7191,369.05496,1325.1072,58.702068,1399.2657,217.83258,1260.4746,121.1479,1472.139,14.273023,1355.4597,208.95522,1246.8469,92.957596,1168.4994,59.855724,1463.8735,40.591156,2160.7832,270.36938,1751.4191,346.76987,2319.1716,605.23389,3198.5938,110.5183,2045.3739,543.36444,2473.2734,361.54788
35753,880.52502,188.17513,964.85522,21.789072,827.11633,69.173882,773.8584,132.4062,769.84595,58.951084,799.83398,56.180744,801.71643,98.669235,770.3465,46.786911,819.62494,358.23257,1141.1719,265.4248,837.28046,158.56694,678.69989,15.764797,1120.7107,237.87436,1850.1121,701.38873,2071.885,367.23187,3305.4663,237.96716,2747.3064,204.49214
35756,1240.6261,86.299171,1224.3052,14.675597,1138.9458,111.6964,1044.4066,118.37227,957.98151,154.84282,997.18439,3.518955,1334.8855,72.191811,1041.7983,69.978851,1133.6592,189.16838,1273.5859,109.53128,1479.2473,107.42204,2021.4565,237.12762,1765.0519,270.48975,1655.0187,26.209919,2814.9648,303.9968,1551.2679,230.782,1876.2915,77.461624
35759,1024.8943,143.94135,1260.6001,284.15921,1165.5909,188.22412,923.79095,2.3645225,693.54333,15.626155,999.87122,22.889919,1070.4115,48.420849,832.08014,81.480858,953.57709,25.753437,863.99005,53.322128,896.50018,207.08276,1165.0525,418.91388,1829.8704,71.60527,1881.6906,616.96924,2692.4941,128.19331,3528.1128,334.6514,3026.4011,398.40762
35764,1478.5912,91.289551,1445.5178,9.9496641,1384.8718,91.209755,1278.7229,37.885918,1360.0723,286.7178,1187.6719,7.299788,1317.0184,78.87101,1229.6512,46.135303,1381.2518,92.627754,1462.1443,25.077713,1834.0946,91.132729,1559.149,102.56136,2034.0297,57.390331,1802.6091,53.039429,2476.3313,624.4295,2484.3372,143.44373,2875.9304,91.344765
35767,1171.1954,19.380991,1482.6661,53.849075,1602.0944,12.092323,1075.5106,142.96968,1025.6802,132.26363,1148.6487,127.25403,1124.6034,44.058205,830.67499,66.77964,1200.3018,139.12578,1193.686,272.5907,1099.0974,199.14842,1375.2161,71.730743,1661.5006,124.64272,1452.0468,140.15077,2839.3806,325.73413,3062.2322,366.14572,2001.9277,442.41821
35768,1169.7637,119.297,1249.3971,187.76859,1138.0322,212.26512,850.23755,31.911982,739.43536,23.910858,625.35449,2.9588346,556.06842,24.872244,617.93427,50.886105,636.46759,62.274624,665.50616,76.791183,744.87213,110.39754,833.60248,16.545105,1171.1038,143.86609,1238.8268,152.2368,2060.5884,140.60593,1914.5641,74.883514,1429.2559,174.48715
35781,1378.1726,11.385776,1436.8313,67.116844,1301.6384,146.78276,1250.6172,80.141273,1160.6882,46.056095,1031.0043,165.74184,1198.1755,82.305092,1119.4451,33.434959,1366.3318,338.67578,1457.3641,88.973816,1947.9141,31.158892,1500.8423,128.17384,1683.6213,175.9498,2325.3538,55.804161,2570.25,211.55869,3270.1177,63.311325,3429.4849,505.30045
35789,1386.2428,13.729525,1338.7272,62.936134,1052.0072,133.35194,1234.8196,18.256844,1236.2466,58.086369,1274.1641,68.298401,1444.1696,128.30476,1301.892,119.15994,1067.8206,79.378815,1582.5094,64.47699,1694.6458,49.751369,1620.5923,152.65735,1760.484,113.754,2273.9875,97.162201,2040.6747,402.69724,3852.4578,491.48877,3452.2439,109.69104
35792,1043.8475,29.217899,1145.1943,83.993073,883.63171,187.37621,858.8855,23.366016,1019.433,33.495117,825.84625,70.181129,1073.9331,34.399029,961.18811,36.093197,1235.1772,127.79807,1408.296,137.00369,1153.0474,68.712074,936.08801,146.1111,1407.4147,393.53671,2299.0854,126.67834,2212.323,148.28375,2749.7339,89.638199,2514.6711,237.9993
35794,1067.2191,48.126575,1139.9771,50.559647,979.21393,133.44347,912.40747,77.353981,1113.8871,107.26504,942.91718,147.86612,1099.2303,82.171295,890.83905,136.64459,1281.0673,163.08887,1251.9274,159.28989,1460.0977,54.908646,1449.8546,218.27882,1705.8602,24.270596,2165.6001,104.0837,2511.7722,210.41655,3344.2502,190.40343,3525.4609,335.18176
35796,1262.7969,87.392624,1266.9023,47.32983,990.6203,39.633972,1027.3004,84.827721,1003.6403,68.564369,1082.9164,73.248993,1069.4873,5.1916108,1024.2638,119.91676,1019.0983,158.97931,940.59613,171.06,1246.2604,290.22238,1280.1498,28.766018,1214.4292,84.250427,1609.2616,173.23431,2197.7537,126.51507,3289.2144,364.59735,2372.1233,75.081268
35799,1244.9803,45.166859,1371.9189,71.195023,1350.3267,38.746677,1120.0095,53.289051,1180.8102,117.70393,868.92542,237.96913,1268.5424,79.297272,1185.1317,9.0432577,1177.6826,203.78044,1471.5924,276.9906,1796.1199,163.15143,1250.8845,61.416809,1369.5706,118.59904,2475.7832,267.74301,2214.4185,122.21091,3733.5576,417.02698,3992.3921,366.36371
36037,1438.0164,24.554548,1517.0398,45.942154,1628.2362,13.260653,1498.2644,50.273773,1581.2155,64.331985,1842.7123,46.952236,2051.0422,34.469013,1974.3717,226.23119,2188.8176,27.753448,2198.8569,216.3089,2287.9546,50.078777,2538.8682,347.29959,3021.7695,317.40604,3131.6697,36.305256,2866.2712,13.099276,3433.6604,173.89525,3411.1985,92.383141
36039,1531.6583,4.2361641,1634.5261,286.09995,1760.6588,6.2441659,1617.2075,46.255375,1589.255,89.510643,1679.9186,79.521889,2011.47,136.14639,1968.3083,187.84946,2147.5823,142.3765,1804.7689,40.560699,2423.2505,52.711269,2695.9011,412.17105,3005.5466,192.47937,3505.6379,565.10425,2863.7461,187.87405,3740.4509,240.97643,3512.1968,176.00336
36041,1243.3668,14.790318,1473.9509,5.1277795,1622.6121,64.931961,1525.3165,134.69418,1498.5336,256.73904,1911.5278,244.21242,2088.1936,82.538773,1573.9822,114.59556,2077.7507,24.245033,1984.6315,131.66483,2397.7268,200.10231,2349.4822,253.82269,2815.6074,313.43204,2338.2031,438.07648,2157.8462,288.3588,3349.9521,270.11609,2953.7551,265.34888
36043,1343.7043,80.096008,1331.0205,13.414813,1519.5739,57.63533,1431.1587,45.792191,1459.0789,76.484818,1871.389,12.072766,2000.7346,231.46671,1860.5942,99.218155,2088.5625,29.604755,2282.0144,41.625443,2166.2612,102.52647,2550.2202,151.27611,2649.7681,6.1031733,2586.3372,301.3616,2777.1067,377.25778,3011.4045,34.9375,3086.4746,65.681648
36088,1437.2567,87.412796,1401.4672,3.795428,1375.465,20.644459,1268.8192,51.334282,1320.7808,7.2548633,1446.6489,70.656563,1580.4088,.32796204,1535.2208,4.3069625,1441.8159,110.26057,1671.2904,183.78653,1627.9272,53.296127,2005.3334,62.262249,1967.9623,171.66447,2329.6531,17.778168,2286.1462,261.82294,2604.1409,185.98405,3066.823,106.25185
36093,1819.0463,241.05411,1374.0209,128.29173,1481.8254,113.35715,1255.4789,6.0928383,1499.8691,7.6538334,1801.0294,36.171837,1750.8594,96.581268,1816.2,69.456276,1913.6238,94.158951,2396.4675,189.28215,2456.4233,202.22154,2573.2898,497.11923,2880.8899,152.21577,3418.8909,444.78897,3547.1763,482.27438,2886.8235,105.43504,3354.2444,169.72647
36100,1755.6057,93.387825,1561.4688,34.815472,1623.145,72.096298,1424.1958,30.043983,1554.9614,68.897141,1650.2726,37.403084,1658.3195,93.603188,1795.636,118.19617,2089.2151,160.71841,1989.4652,244.71574,2189.6917,100.54512,2455.6135,485.37534,2818.6172,264.14612,3648.4473,145.03654,3923.103,2.6191301,3479.9321,41.583111,3913.6301,579.19409
36103,1244.7742,62.75769,1224.5166,2.6391561,1149.226,54.095547,1154.2599,15.01533,1224.1855,30.253124,1341.9504,51.467361,1315.0532,57.545704,1334.8231,58.025223,1380.3014,37.637089,1579.2427,83.355431,1820.4816,56.010296,1857.4358,64.018944,2038.6104,128.48738,1838.9281,293.33035,2426.8088,151.99677,2632.3247,179.56169,2442.1213,305.0347
36110,1006.703,29.128078,1139.8326,7.5957093,979.25519,70.544899,952.55658,62.51387,906.62567,4.1908569,871.89838,22.408079,882.71045,9.0542326,847.59149,74.396172,882.87585,9.1237698,1008.9449,9.0363808,1056.8116,9.6803904,1107.403,205.57722,1213.2183,26.670712,1600.0475,219.87816,1736.0006,12.829216,1994.0792,3.8658087,2115.2698,43.63448
36115,1162.8738,14.816023,1251.6029,29.312315,979.10297,103.96371,1057.9679,94.477257,948.7439,55.605988,761.26697,50.828579,1156.5856,5.8909316,1054.9991,9.5435839,812.80371,162.08739,1485.7894,6.3009248,1245.4773,84.328613,1657.7463,253.98047,1382.7087,172.923,1617.056,77.691406,2279.1523,289.2446,2124.6499,329.27695,2572.1165,725.87982
36119,1270.2377,47.42617,1198.6927,57.015057,1292.9491,72.077477,1211.2194,29.101442,1221.6211,17.420435,1546.4004,2.7561264,1501.8331,26.317528,1392.403,57.470226,1587.2468,7.5100231,1552.1353,169.99063,1914.6801,39.84454,2274.4133,48.022854,2278.3188,16.529613,1769.3109,83.820168,2298.7634,57.333263,2309.5054,41.545078,2420.2959,8.8802128
36124,1570.7344,145.08789,1356.166,94.852486,1474.0276,25.473879,1570.7972,167.19278,1293.5981,19.222069,1190.293,142.65132,1181.9731,110.06932,1598.0356,131.56601,1365.2679,88.481804,1873.5807,190.09312,1756.7927,425.8978,2294.8323,23.951685,2279.866,19.603472,1984.0903,331.60825,3519.8955,542.56,2861.8745,7.1912551,2320.2683,143.31375
36129,1411.3326,157.20898,1266.5759,35.573212,1192.785,41.123024,1096.9023,28.861725,1121.5197,47.151638,1129.0978,29.492699,1277.2953,36.75647,1379.1987,81.79969,1291.2675,54.553154,1137.4272,19.209959,1223.3813,33.007267,1536.4724,43.404266,1956.6477,42.474739,1985.4231,106.37813,2161.8372,132.67783,2019.0906,275.61719,2668.8025,155.28247
36132,1128.816,12.936882,1234.5469,5.2271991,1029.9313,29.462248,1081.4199,1.1080996,887.1618,42.685173,1003.1063,.16236034,1476.2064,30.11647,1074.1597,67.288879,837.32703,53.248325,1174.5505,3.7532434,1234.1667,2.6044326,1489.0712,98.09137,1352.9989,73.919296,2060.957,189.65427,1866.2074,221.82066,2368.0447,6.4839244,2423.4568,6.416935
36137,1229.0013,12.900801,1327.5032,17.545343,1343.2891,10.805013,1209.0621,8.9388237,1170.1563,27.957825,1454.6042,51.983852,1618.5768,82.32608,1451.7383,117.67538,1674.9778,.15301658,1592.6749,40.351269,1625.924,6.1246095,1982.5687,81.336296,2396.2878,31.598164,2310.5105,27.405306,2187.9011,38.818462,2898.7219,15.079563,2914.7722,110.05169
36142,971.33246,70.294067,1123.6331,40.897663,989.04468,40.102798,1160.6207,26.64533,922.07788,115.07469,760.70123,74.65799,1152.9381,54.404114,920.50909,14.838947,789.16711,74.54258,1499.5054,46.01123,1166.2772,9.1978426,1558.9943,292.58563,1299.5057,15.703933,1471.4751,257.99445,1961.9678,239.66431,2203.7717,80.211479,2547.6836,93.063171
36145,1564.507,41.86393,1457.4418,64.515968,1438.8948,52.936234,1176.9739,29.348545,1310.9967,32.528557,1519.2845,286.9039,1743.0282,188.5611,1976.5786,314.17609,1917.8953,257.0546,2466.6255,188.5054,2066.3728,96.276459,2760.7896,359.96347,1910.1904,297.94955,2179.3704,248.14531,3107.063,312.72968,2499.51,466.34723,2469.615,217.63838
36148,1430.879,19.263636,1271.0618,52.855198,1151.2379,116.81205,1176.7109,15.735147,1358.729,22.826075,1366.4022,203.03279,1287.5326,170.21991,1491.1693,77.413475,1501.425,31.864794,1490.9205,26.275667,1817.5206,24.901609,1862.1876,93.803268,1986.5787,8.2494268,1796.3699,103.86865,2456.7566,142.72247,2582.3088,81.102646,2295.9897,105.97359
36151,1197.9639,1.1234618,1255.9762,6.3645263,1119.2633,84.975578,1140.5989,90.716583,1115.3186,78.145569,1109.2216,141.18968,1256.4919,26.119101,1217.2654,123.34565,994.17603,50.663998,1133.8297,40.835537,1263.0204,182.89546,1453.0137,143.84694,1646.1207,48.397564,2123.9753,24.525864,2275.6362,99.426842,2422.825,72.658714,2577.2139,149.77414
36154,1107.6289,10.395898,1200.7236,11.467833,1354.5997,186.89754,1174.3505,36.760693,1036.4619,20.497261,1271.8444,22.287786,1723.7455,195.73836,1339.8125,1.8831147,1275.264,74.963486,1354.2115,178.7253,1519.9435,142.15054,1967.4624,125.08922,2002.7172,31.036655,2201.7278,234.63904,2158.8469,126.02225,2535.7119,250.79855,2651.9702,14.65344
36157,1568.494,74.635162,1419.6573,10.802456,1426.2137,32.567947,1281.9592,148.70586,1401.0038,66.25618,1637.8441,60.802368,1548.8234,3.0932953,1905.2498,111.49933,2011.96,89.594238,2028.4178,11.578562,1832.2109,41.385075,2113.0874,98.833786,2481.1157,188.36943,2482.1311,295.08374,2695.7415,75.87011,2696.9937,199.13936,2611.4756,82.890411
36160,1798.8979,61.636398,1631.3717,240.98517,1262.9072,61.570076,892.89038,169.22395,1269.6166,72.347641,1215.5353,34.099174,1318.4409,153.19971,1442.0892,26.438385,1521.3323,221.76073,2142.7712,75.505203,1958.5936,169.57143,1858.9594,625.12,2601.8416,276.91095,3555.6057,725.46149,2979.7549,787.72327,2375.8909,692.59833,3159.1792,96.133263
36163,1577.2966,115.33624,1414.5708,147.5601,1388.791,47.255569,1250.5862,12.480124,1301.0699,16.251062,1377.0756,219.94655,1436.3099,48.606213,1701.2383,73.155594,1814.0588,262.23206,1837.5406,162.46552,1590.5698,65.106895,2057.8281,292.8819,2246.4883,5.1727719,2478.1736,310.49902,2829.0659,197.77879,2373.4592,119.99757,2173.0945,343.03253
36166,1065.1759,1.4325989,1236.4725,61.827511,1065.8811,103.64251,1108.7458,76.145149,1007.0289,48.876904,991.32507,99.952736,1217.5078,50.388046,991.68439,98.378571,896.5827,188.82642,1233.2758,36.703449,1272.4818,21.883528,1298.5609,63.575817,1453.1145,148.14177,2258.3713,129.21303,2731.4817,490.12488,2524.0654,118.66162,2488.6475,176.80089
36167,1485.0365,32.514866,1355.6835,107.79966,1348.0718,25.224953,1144.2852,93.445541,1147.1676,61.055923,1228.0996,29.965097,1531.7076,15.414418,1560.3442,98.887985,1527.7738,420.88095,1905.5511,336.97198,1729.4387,221.82248,2172.5852,1.1090268,1700.9661,145.81786,2551.6401,120.42395,3179.3826,137.66689,2622.7893,5.4759574,2965.2434,178.97444
36169,1007.3928,33.043793,1231.7177,111.82034,1025.7797,84.332642,1021.9321,135.66826,821.36908,54.526691,768.46252,22.754042,1171.1744,42.132214,944.5528,33.731358,636.24384,6.2421017,1085.295,128.18248,908.84198,60.218971,1490.775,138.37131,1172.9908,93.513016,1781.2285,21.655708,1650.2264,128.37869,2230.4473,268.50204,2424.427,4.7730308
36179,940.16156,.69858062,1230.5973,29.794115,1022.2773,25.056555,919.42993,34.531727,875.65277,82.340012,1116.7037,53.372303,1200.2886,196.74678,1083.4803,74.142601,1264.9495,52.176712,1014.9311,50.540314,892.47052,100.34614,898.40851,120.65718,1001.3171,110.92178,1876.1504,30.341358,1951.9672,168.92761,2327.7534,26.890268,2122.3269,62.234493
36199,1028.3586,79.839203,1292.4242,2.9536471,1069.3289,8.4011154,1004.2929,12.279521,1012.2228,25.589636,1113.4557,63.162952,1117.7396,79.666794,1139.1499,24.45961,1244.7816,198.78328,1157.9946,30.235056,1035.608,1.6789473,955.1051,64.5009,1073.1011,80.277008,1980.4899,124.22038,1991.9489,123.77467,2257.6807,376.75089,2119.2954,27.298225
36205,885.83997,40.411423,951.39453,53.291691,859.46289,14.559914,754.67883,.24668849,604.83514,13.113385,726.01849,23.056568,832.92865,64.293411,775.37671,17.541973,877.07275,35.814373,831.40015,100.50383,873.2702,62.669239,976.02924,36.221703,1063.1798,80.874374,1397.576,58.798313,1744.8672,39.885288,1908.7632,80.871368,1698.1141,14.973113
36208,671.6311,2.0086584,981.12415,54.598351,775.0816,41.51239,702.5885,.22070353,641.03992,18.368114,675.80225,12.489699,799.07318,95.051582,576.61774,48.13665,747.30621,81.569061,637.31641,50.232689,605.08691,2.0859311,839.82043,24.101698,1015.7298,82.645798,1584.7903,10.758909,1741.0231,82.339417,1953.7203,125.16422,1973.7324,92.889732
36211,1066.5616,37.54673,1187.1895,9.1102962,1003.9315,9.5459738,1136.4984,141.66986,1216.5123,59.061127,1245.0488,184.49947,1099.8907,187.34167,1186.6377,206.6922,1261.0406,136.62079,1217.575,44.40107,1098.3708,8.171299,1085.7671,108.3548,1243.808,131.74104,2067.6646,27.750631,2147.448,116.15926,2434.7122,149.51688,2408.373,49.051018
