price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,postcode_id
4.6818495,.13369966,4.6851497,.092050798,4.6215358,.087256342,4.7267518,.17188312,4.9184384,.44739738,4.9768834,.19907311,5.1176143,.32379833,5.138896,.17193842,5.1822233,.10067829,5.3149176,.062801026,5.7831912,.019482499,6.1432934,.088571817,6.1177464,.083156347,6.5409665,.013365221,5.8910766,.2250469,5.8367386,.64988291,7.4146328,1.8340429,25584
4.2271075,.00096129795,4.6120453,.042176198,4.5100317,.12649211,4.2349715,.033328496,4.19561,.0078563038,4.6331072,.23555158,4.4367461,.077984445,4.582799,.1624487,4.7264938,.12576735,5.0023441,.10472801,5.444633,.16659312,5.7071881,.075434111,6.3586693,.12582462,5.8860855,.54356295,6.788928,.38265887,7.5768304,.49104619,8.5609589,.63678741,25585
5.1762109,.081393071,5.246829,.10068197,5.4132814,.0017369259,5.4844704,.0049133818,5.3263474,.0036004013,5.489656,.002192715,5.8243966,.10891276,5.9381413,.00013650129,5.8594666,.11068964,6.0537152,.069238603,6.1213274,.016116576,6.9353323,.089384839,7.149509,.065740861,7.2375026,.05055419,7.1513186,.031859279,7.2278781,.13976489,8.0757675,.14811942,25587
4.7403045,.40366009,4.9211259,.087043613,4.676475,.31168896,4.8569336,.0033214213,5.1111641,.13700628,5.0869102,.26550278,4.8315516,.15952443,5.288311,.04052728,5.676002,.087933309,5.7620502,.25423127,6.3580465,.40385664,5.6696215,.46911222,6.1809735,.69887751,5.646018,.22593415,7.0305543,.25991014,7.0496244,.030627433,7.6758051,.057478469,25588
4.6348181,.14218912,5.1624112,.25191507,4.8481965,.049358182,4.8518138,.17764074,5.0812063,.30566671,5.2574439,.089431271,4.9726195,.18641682,5.4756207,.02181978,5.2973437,.14211422,5.5757856,.0046596895,5.7612996,.17519847,5.8139095,.0068484019,6.4853106,.079759747,6.1571193,.040222134,7.3431878,.58854252,7.531508,.25987509,8.3088732,.1924412,25590
5.2819586,.44680947,5.3899431,.2669723,5.2501287,.42926356,5.3778954,.30797869,5.6280055,.19556935,5.6834764,.3812212,5.7751751,.77994519,6.0361581,.46505159,6.079617,.44337645,6.1692963,.43799284,6.383574,.052238762,6.6748805,.71146768,6.876719,.53069472,6.9482522,.75635922,7.3114915,.44864464,7.2682085,.24740857,7.178865,.25737968,25591
4.8663173,.015134873,5.3004375,.17086206,5.0065274,.040009856,4.958046,.089283377,4.9518318,.23275329,5.1299729,.037906907,4.9436088,.17970002,5.3521829,.0081585068,5.4848576,.089148946,5.6205187,.029404182,5.8396559,.027425315,6.0080824,.23841962,6.4583826,.11765534,6.684072,.20796214,6.4900689,.26206908,7.0065594,.87884057,7.9284306,.23475716,25593
5.0171523,.068982095,5.0425978,.14990979,4.8701344,.09160611,4.9869828,.10242461,5.0936527,.15414228,5.0563431,.2369014,5.1905689,.12631345,5.2814198,.23686107,5.3985243,.092129573,5.6180043,.021403376,5.8943949,.27023187,6.2198448,.027418027,6.1331644,.12767844,6.4418921,.031460643,6.5106897,.15263774,6.3591886,.16943681,7.6212978,1.2055132,25594
5.0066056,.052256733,4.9951134,.16331102,4.8696179,.043798756,5.0307026,.17273211,5.1473575,.32280803,5.1458249,.18738949,5.3103523,.20804051,5.2627525,.10881342,5.5384541,.25054148,5.6397305,.021063425,6.1089625,.16936211,6.3052783,.0032687462,6.1852641,.12523931,6.8048124,.1116292,5.5579181,.32185689,5.254992,.42747363,6.6952057,1.8066006,25596
5.2006626,1.0218782,5.1926084,.64489275,5.4952359,.20772888,5.2245255,.38192958,4.8816824,.62508428,5.2008219,.33128321,5.1327643,.66859221,5.085156,.56523401,5.42874,.54395747,5.6004076,.79987365,5.7258191,.31768161,6.6349559,.75688851,6.6375198,.33882263,7.6574163,1.2992457,6.7771702,1.0329288,7.4320316,.56476116,8.3939209,.9709357,25597
4.5283499,.14502631,4.5979481,.23854883,4.8984342,.13367827,4.9387341,.11411846,4.8255911,.14276239,4.8318648,.098827377,5.101759,.047406726,5.0122285,.11334093,5.3244686,.022970252,5.4259725,.0014961015,5.7288756,.11014795,6.1321096,.19289887,6.2796745,.14455882,6.5117822,.1641583,6.6788778,.24866992,6.7429905,.29155418,7.0781908,.21983449,25599
4.3298655,.039997958,4.4758811,.029806018,4.4892569,.041097753,4.1514091,.11685289,4.2305946,.1907898,4.3316402,.17832839,4.2618895,.098019235,4.6464667,.010013456,4.7789183,.09171883,4.9995937,.2090022,5.1553965,.25082061,5.8771782,.45274332,5.8564382,.18049824,6.0828681,.095076822,6.1085806,.50115979,6.7403169,.12514569,7.2401361,.13113531,25693
4.9702139,.021556642,4.7038894,.16902782,4.8965206,.062637508,5.0269513,.11072467,5.394876,.068120539,5.3193073,.048573926,5.1990595,.010356228,5.205399,.064064585,5.2582841,.041998636,5.2974257,.26510841,5.5443392,.098115504,5.5333643,.44583264,5.8375001,.25574604,6.3949509,.044142913,7.8660316,.87644559,7.8479414,.20807205,8.3861113,.15923195,25704
5.0468979,.29157075,5.3681526,.21314952,4.9631114,.056139842,4.6071968,.082078695,4.8297992,.21123055,5.0156746,.32593837,4.7901583,.25532642,5.3035388,.012979565,5.3940392,.069853052,5.3937526,.2529366,5.6461606,.19324599,6.3635635,.60550964,6.6528764,.13864866,6.6344638,.31055915,6.9286284,.25733373,7.9318724,.33866942,8.0871019,.20595729,25709
4.4904141,.24763535,4.5495019,.012647681,4.4914494,.04531166,4.3518639,.044482633,4.5621881,.0049364539,4.4828467,.080763258,4.4351811,.10958256,4.7768936,.039299112,4.8521323,.039120194,5.1670761,.12834835,5.5474529,.094202004,6.0589485,.20496611,5.8858476,.059763748,6.0459142,.11242276,5.8267746,.59763324,6.2194171,.18706904,7.3742247,.12012243,25712
4.4250889,.056193504,4.4531555,.044698697,4.3927808,.0058114622,4.2432227,.042863868,4.3729362,.14743531,4.4252305,.079254635,4.2040615,.022877121,4.5964632,.095478989,4.716629,.038409717,5.1071548,.01153693,5.3789058,.066162445,5.7715812,.19041143,5.7979107,.00052622543,5.9000955,.00044198387,6.4786596,.066485085,7.2395401,.16350603,7.7086492,.64359111,25715
4.7383084,.23336135,4.8396292,.063547239,4.9862757,.083975427,4.4470601,.084232174,5.579874,.22629505,5.1301217,.3305234,4.9434605,.034407463,5.5258126,.1548783,5.5991502,.12312934,5.742959,.55691266,5.9486828,.64828044,6.6599941,.79534334,7.0718575,.39079025,8.0013323,.7422325,6.5378566,.46758565,7.8562427,.14239302,8.3505001,.27092236,25718
4.4806104,.072744735,4.4343791,.20491417,4.6082106,.085076451,4.2517147,.17207858,4.8513336,.2480242,4.7560635,.39624378,4.5673718,.41861656,5.0322337,.075812593,4.9960775,.051803365,5.0944858,.061315995,5.3376522,.2889429,5.8192635,.13251063,6.0183825,.034679849,6.2602601,.023953037,6.4576817,.49479088,7.1995411,.8735764,7.2541637,.25426185,25719
4.4112358,.054779552,4.3888469,.090221986,4.4678683,.096059546,4.3135505,.046563614,4.4475102,.11524439,4.6202126,.019746386,4.371881,.088127539,4.4551215,.15016937,4.6664958,.0023334343,4.8329773,.069727376,5.383194,.18795474,5.4118066,.49895936,5.6219945,.16389292,5.2811155,.51737404,7.1346054,1.0872843,8.4204082,1.377359,9.1254044,.5732947,25721
4.8372922,.18034804,5.1028609,.063370861,4.7579179,.14301342,4.5498285,.14014214,4.5592113,.0029548421,4.7634659,.021463184,4.5786934,.099125974,5.1770506,.0096732695,5.2278261,.1684998,5.3809156,.1898386,5.6239209,.38838398,6.3257837,.083920278,6.4826818,.079597913,6.3912959,.00032644696,6.8875241,.019980352,7.8742843,.12484318,7.7024913,.0026342724,25724
4.5402069,.25412336,4.4789352,.017468298,4.502429,.15638451,4.4492741,.073112071,4.5800543,.25855684,4.8823843,.069991767,4.5734,.048607744,4.5576453,.029316287,4.7378731,.032942563,4.8659854,.06057119,5.3314519,.032701362,5.403501,.26934901,5.7890525,.28824127,5.4307451,.35145241,7.6365089,1.1556402,8.5932817,.60551947,9.5399237,.44017836,25725
4.2880235,.1738175,4.2244353,.011327803,4.3196249,.028970985,4.1882334,.017218109,4.1069326,.37314072,4.3387513,.23776014,4.2687159,.16453755,4.3377442,.17921284,4.4207921,.17226341,4.6160278,.050322935,4.8096905,.052166577,5.2034421,.34908763,5.4565816,.032360267,5.3500848,.27859819,6.7912107,1.2142601,7.1403761,1.057387,8.4468069,1.4981332,25727
4.4755487,.043853972,4.4531717,.080706552,4.5868778,.1078423,4.3903742,.073766299,4.5580292,.36552513,4.7690668,.084323533,4.5805979,.13240576,4.8144565,.083927281,4.7005458,.13171928,4.7905345,.21597986,4.8780613,.088014968,5.39009,.28466952,5.5999885,.076542214,5.7121916,.20879403,6.5765591,.74447507,6.925837,1.0210216,7.5022845,.35439658,25729
5.3416429,.13138431,5.1506877,.0072458973,5.0978012,.08636836,5.2731338,.099992678,5.2483969,.0065250196,5.3199811,.042335901,5.2873883,.10152516,5.4197206,.024884939,5.5333357,.059150375,5.7441626,.057576686,6.0265331,.023646105,6.0694728,.029686607,6.4351368,.013898287,6.6480846,.012977303,8.0416565,.13906422,8.1477976,.039957266,8.8974962,.13394128,25746
6.3193564,1.1590925,5.7690902,.79193652,6.2341456,.62290001,6.35179,.55234671,7.2152839,.14027746,6.6235986,.28607759,6.594501,.22560211,6.6224818,.1907739,6.6356592,.67311484,7.1064763,.27357867,7.470335,.41701955,7.3615303,.79911709,7.6960926,.52865922,9.0371675,.64165741,9.7189293,.084670417,9.9923582,.18170264,10.734556,.46263,25761
6.2405019,.10040838,5.7286677,.22230968,5.4993505,.1033451,5.8970513,.2587246,6.1282601,.17715129,5.4243774,.30898365,5.8741145,.25373557,5.8471165,.05446839,5.9759593,.37404799,6.3975825,.086484328,6.6588607,.036493596,6.5003448,.097257495,7.1171756,.046649769,7.7296758,.1102801,8.7080851,.13813572,9.3590117,.80202049,10.127769,.58951759,25764
4.461401,.2003148,4.8546977,.20709446,4.8495512,.082654454,4.884325,.25873446,4.824151,.28506121,5.1152563,.047423396,4.8371382,.031147465,4.8668528,.014402541,4.9086976,.057057101,4.8517199,.019914461,5.4256988,.077435173,5.8341112,.41441804,6.0957403,.37271661,5.9196787,.17821321,7.024509,.89557904,7.7739301,.38941628,8.3285017,1.1910851,25767
5.2372279,.18818764,4.9601612,.037803028,5.0428486,.05873083,5.2212911,.063608624,5.2785802,.14518963,5.2830105,.028657151,5.2675338,.054693341,5.3786721,.023678027,5.503181,.038705047,5.701623,.081985615,5.930831,.017890768,5.9848833,.15620413,6.302412,.26932007,6.5742645,.19379887,8.1650286,.38540152,8.179143,.35604817,8.7271481,.36360398,25770
5.6378956,.88540846,5.4958158,.59604734,4.9608998,.20973173,5.3071842,.4125298,4.6778488,.033648603,5.1316595,.04113454,5.1096897,.0020002176,5.1283836,.12025791,5.1243815,.040169507,5.5623341,.2812154,5.7027917,.043120671,5.6198902,.27846867,6.0644484,.053670004,5.7654214,.30801764,6.4744906,.98392004,7.576324,.55205262,8.3969641,.68015915,25774
5.544579,.44786638,5.116806,.25809723,4.9941006,.002675419,5.333087,.11591662,4.5292139,.092937984,5.2770061,.21587852,5.1578388,.0106436,5.188962,.10772844,5.3943787,.00093126879,5.7536087,.24934711,6.0410018,.029269269,6.0312662,.0034223488,6.5257516,.30463198,5.8013158,.24658337,6.7640905,1.0081457,7.4784384,.047128972,8.4399939,.63259989,25776
5.3751779,.15371928,5.2270246,.0059698639,4.9002538,.23710869,5.1437845,.15213083,4.82831,.16174054,5.0937691,.069227539,4.8213763,.27056649,5.1764703,.10535236,5.0761886,.08157856,5.2720757,.02132942,5.7392592,.089727625,5.6685853,.08263924,6.0469599,.061294328,5.7512546,.085529074,8.1456909,.34009847,8.2068901,.33212835,9.1169624,.31951287,25779
4.5791869,.12824653,4.7023897,.25724265,4.6575222,.12150833,4.8274236,.32477191,4.9002471,.13289505,4.9537859,.038566612,4.7925606,.11607353,4.9763737,.0064429021,4.9743409,.11695431,5.0503182,.14443332,5.5826159,.17553782,5.7855611,.32242551,6.2211676,.28217381,5.7657409,.065913863,8.2485437,.55420423,7.9795208,.17958713,8.4052114,.7117756,25782
4.94626,.0082515143,4.7734346,.10361455,4.7931261,.21332757,4.9737778,.22342676,4.9096746,.1154825,5.0794539,.16314843,5.0083613,.21454154,5.0976982,.22052094,5.1630206,.11444218,5.2826657,.19757371,5.5878615,.045469135,5.672091,.031130571,6.0140686,.040395726,6.0196424,.0084610814,7.8846922,.39456457,7.7762775,.28041345,8.2705212,.35791472,25785
4.2075229,.15197761,4.2935457,.029940521,4.121388,.20803158,4.1931739,.014039286,4.161943,.030730236,4.4929156,.098914362,4.4004679,.15697534,4.2998319,.041669101,4.6296945,.089044966,4.7662458,.033498418,5.4420304,.01875025,6.1876335,.1523065,6.6434498,.0066122827,6.335146,.81604999,7.3086367,.32991704,7.438168,.045906469,7.6449313,.001155388,25786
4.9030852,.37715995,4.8251071,.26930821,4.5515575,.13482669,4.82689,.43313909,4.595788,.26813939,4.8778362,.21411456,4.3971386,.2796123,4.8897204,.44622165,4.6780934,.033269592,4.9369397,.10937276,5.4776993,.49866635,5.6149287,.3620739,6.0082207,.79206693,5.1768236,.06134079,8.0233126,.45337811,8.5392752,.14407736,8.8402042,.40423447,25788
4.9564185,.11505567,4.9152484,.12611894,4.6811767,.076289289,4.9171915,.1022847,4.5491462,.15832214,4.8337636,.009211245,4.7162628,.011248184,4.8192039,.15580723,4.84971,.18487465,5.163384,.066106156,5.5328913,.021821544,5.5925322,.11065275,5.8236499,.0089478996,5.6838803,.047611784,8.0565176,.084138498,7.3747201,.15789819,8.4750948,.18952933,25791
5.7838421,.007765667,5.1997266,.002597488,4.9959431,.12766714,5.3334103,.091165714,5.1270981,.20318232,5.0667701,.14502633,5.2250118,.035714656,5.2722077,.30653763,5.2119665,.10246412,5.6126509,.22167397,5.8637042,.28042722,5.6368036,.1247702,6.1344557,.062194515,6.3388429,.23337027,7.8003397,.26890838,8.0451002,.71983451,8.9924421,.52609926,25792
4.1393447,.064434409,4.2265935,.07242503,3.970185,.053805016,4.1202598,.010510608,4.0155725,.3417629,4.4295974,.15011218,4.0775571,.057750225,4.1494651,.21264157,4.2095652,.030920332,4.3709702,.028613184,5.0986633,.026816398,5.4908576,.31968239,6.1603942,.2819868,4.9551558,.10442324,7.615418,.28014159,7.698359,.13745043,8.2198229,.1619183,25794
5.4554033,.14489524,5.1010957,.098605141,4.9505968,.065137804,5.1959848,.11024404,4.9142942,.14533371,5.1129761,.019891713,5.071578,.070588998,5.1682215,.10549319,5.3082395,.080134109,5.5212145,.083575346,5.8475051,.02331792,5.7445016,.053128835,5.9868913,.13181134,6.214642,.16959539,7.9620147,.3813307,7.7654643,.11442758,8.8157272,.19348107,25795
5.5823207,.032194477,5.1443267,.072873361,5.2744093,.026215632,5.4680161,.071472317,5.651093,.098302275,5.5186801,.03772347,5.5105295,.009880417,5.6442018,.073878959,5.7944202,.050242711,5.9849401,.12697512,6.2461929,.083548784,6.2899823,.21062912,6.6725407,.24538565,7.1170168,.16607632,8.7739191,.062233698,8.7105417,.065483548,9.6784439,.31864703,25797
4.2134719,.17730422,4.4607849,.22914994,4.261198,.23445086,4.3765931,.49857393,4.326231,.63675076,4.9240828,.80772114,4.5775871,.48831758,4.4261966,.18131645,4.5830636,.36902487,4.8637128,.40316728,5.5708079,.5606364,6.3322673,.46130404,6.6268783,.33361673,6.2096491,.68078113,7.1611371,.78596008,7.5221262,1.0129834,7.4496121,1.0517136,25799
5.2455177,.18236454,5.2929583,.15255402,5.5408025,.014818239,5.5017619,.13437632,5.8710666,.16648997,6.227314,.16650696,6.30267,.15082452,6.1311975,.029138995,6.5571227,.040300895,6.8370361,.057302613,7.2263842,.13613692,7.2789769,.19452985,8.4354086,.32204002,8.5337191,.23710664,8.3428478,.057707619,8.3335276,.31967643,8.8914957,.29554364,25813
4.8171015,.024843512,5.033885,.099797204,5.0980768,.058731847,5.1002874,.16579169,5.3756032,.15174952,5.4207911,.33901617,5.7780395,.26520821,5.4425058,.20719266,5.6731758,.35984477,6.0471015,.2542823,6.7812562,.38047376,6.9763608,.79671901,7.0566869,.45227009,7.400691,.90848541,8.2444715,.95083535,8.5838356,.85208976,7.4243145,.61222422,25821
7.1681647,.69549358,6.4608045,.24568279,6.4312072,.2556667,7.1219511,.16637421,7.7737293,.40156138,7.6911058,.37061682,7.7036824,.32217148,7.818439,.11393177,8.3930197,.27698904,8.1446505,.1468665,8.2194691,.15190925,8.5772562,.74605435,9.3331842,.10164178,9.6678228,.25081828,10.189786,.28464106,10.645262,.20620777,11.345364,.46905634,25826
5.2594085,.61040872,5.1094527,.27492315,4.9611945,.09555462,5.313199,.1142484,4.9620395,.053121191,5.1481671,.18200743,5.2549524,.081359394,5.3230872,.12669852,5.6481576,.29393125,5.8994937,.25590363,5.7662964,.29251149,6.110343,.020776967,6.1968894,.41130558,6.30966,.31188649,6.3496456,.033313982,7.7790828,.81678843,7.8997846,.67206174,25832
5.500699,.24296282,5.3587432,.41700929,5.7169447,.24098475,6.0711761,.1899754,5.7166872,.003134985,5.9875197,.15700127,6.0569301,.093635835,6.1909666,.32934684,6.5377417,.24447693,6.691999,.021562383,6.5015182,.18594664,7.0431819,.26360634,7.0580068,1.0187629,7.2184873,.14854997,7.622622,.39760587,9.1642189,.78111106,9.2478018,.31308785,25836
4.8461928,.26448384,4.9172111,.075871542,5.1264491,.093916394,5.0968657,.13432343,5.3450122,.16710088,5.8149018,.052084003,5.9850864,.066552892,5.8100619,.10896084,6.1164713,.21740821,6.4303288,.3503738,6.8302245,.52313226,6.7756267,.40556702,8.0777378,.59575069,7.9455466,1.0822419,6.9252977,.25845864,7.5741234,.0085695991,7.9942861,.35497826,25840
4.9076862,.14487785,5.0459642,.085341915,4.8588963,.14261185,4.9155679,.14443742,5.2124152,.10199228,5.2351933,.22878307,5.3879623,.12400769,5.764379,.083294593,5.5618353,.13042627,5.803091,.28870139,6.086226,.024297355,6.3556433,.13325641,6.1772146,.46816114,6.2731185,.023669753,7.277853,.23566829,7.6609559,.061627924,7.6681685,.73771173,25842
5.203824,.14591819,5.185123,.040674575,5.5434437,.2705386,5.2782869,.18728322,5.9829907,.34735978,6.5485992,.56158888,6.3483133,.71254313,6.2634754,.52877659,6.7867756,.27386832,7.0572581,.19338237,7.4833593,.30831981,7.4237399,.67867059,8.8333302,1.9858031,9.6314259,.28564483,9.0237846,.072682261,8.5155678,.073879652,8.7884846,.95421332,25845
5.6096563,.55414605,5.3636789,.4057973,5.2427025,.50434685,5.146646,.47359562,5.6724105,.30612296,6.0208044,.35843676,6.1729345,.71849674,5.5818524,.85463393,6.3835797,.67743278,6.4538784,.4904066,6.6588964,.30124435,7.2672906,.69870603,8.2585535,.4672063,7.5788307,.62054282,8.3200808,.79559749,7.5108876,.64058554,9.0636578,.36022761,25850
4.878263,.30474341,5.0269699,.39177269,4.9825683,.37307501,4.8826437,.1797013,5.1826444,.22244756,5.116056,.30741167,5.3596849,.13773261,5.7791438,.44676015,5.5507121,.37990391,5.7387676,.35326988,6.3035722,.33764958,6.5453634,.33252558,6.357686,.27158809,6.1305337,.55401492,7.2854118,.08908882,7.2851391,.17410076,7.1474605,.1678233,25852
4.7740684,.13700488,4.7852173,.22393368,5.0311041,.25091976,4.9620352,.072553068,5.5293832,.097159542,5.5227251,.04358032,5.8469028,.10579642,5.4939914,.11481535,5.8519111,.117046,6.2984562,.15290172,6.7867236,.16199608,6.9547968,.033907656,8.2385521,.87269139,7.9649811,1.10044,7.8893538,.24731697,7.8840737,.46984524,7.7076759,.05925766,25853
4.4584818,.34218362,4.4727101,.39724636,4.5355067,.34516618,4.5999794,.33469889,5.019136,.47675243,5.1610341,.54883122,5.4715314,.54717219,4.9723082,.46450329,5.4954152,.66436541,5.8064995,.55366564,6.1686969,.47421241,6.3322272,.52216232,7.5487332,.91666281,6.7420926,1.0460941,7.3483095,.50691807,7.1987271,.70047313,7.6432295,.57419264,25855
4.912868,.15275714,4.921082,.066101551,5.2820587,.11796207,5.0862794,.12055641,5.6907735,.1803333,5.8551211,.062731571,6.1054158,.15722266,5.8522716,.11262349,6.2996588,.20498973,6.5552483,.090966232,7.0884743,.027156621,7.1136436,.028802861,8.2203894,.33466852,8.5262451,.31895098,7.8440065,.0274706,7.9513502,.059004251,8.4316034,.075591929,25856
3.9429047,.57107365,4.1898818,.64704752,4.489893,.29257667,4.3951631,.29493389,4.9290366,.2275102,4.9723463,.35118756,5.0242667,.21279661,4.8577638,.098162085,4.9294133,.021999387,5.3802218,.20039733,5.966342,.2122753,6.2377629,.28554776,6.422039,.179958,6.3301263,.60175073,7.3905687,.56730509,7.1094055,.045977127,6.9188156,.52765888,25858
5.0788622,.0096087661,5.0867805,.011876738,5.2598462,.053706151,5.1860585,.044032354,5.5905766,.064861536,5.8718576,.080589332,6.0700359,.10218672,5.881156,.063566551,6.2293487,.10749973,6.5375848,.058818188,7.0073862,.033543088,7.0795979,.0011163908,8.1316347,.29504329,7.9952531,.29349914,7.8832188,.036670011,7.92489,.15459293,8.398201,.034116741,25860
4.5899897,.17703581,4.4315238,.32391846,4.5296373,.33317342,4.1638083,.37493119,4.7177715,.48018759,4.4616108,.45097029,4.7021513,.46341652,4.4797659,.46101505,4.8035374,.35962373,5.2721643,.097034328,5.6225462,.083493568,5.2996135,.40107438,6.0987325,.12676837,5.8207178,.13411106,7.1765623,.70833665,6.5477676,.8801102,8.1872663,.27621931,25862
4.5091667,.33140644,4.2742777,.31396532,4.2279568,.29354873,3.9291017,.35016173,4.4356337,.39100838,4.2165737,.45207825,4.5900393,.41789812,4.2427688,.25610477,4.6910176,.16868313,5.1671033,.15952349,5.3901496,.19690114,5.0772066,.3192398,6.2150502,.38863236,5.6780114,.29010132,6.8267875,.42366421,6.4045053,.33871487,7.8372898,.2852473,25864
5.1558733,.17094567,5.1501865,.15520962,5.3967209,.10278019,5.3318205,.17681639,5.6893797,.2128488,6.0791774,.10415363,6.1909509,.14955503,5.9627109,.13723321,6.3906789,.26207894,6.6257596,.18663779,7.0283117,.14380956,7.1225471,.064280063,8.3296833,.52471912,8.3946056,.29148051,8.2020493,.09317977,8.2075958,.09008532,8.8263025,.31738853,25866
4.155695,.1689731,4.2601781,.18922879,4.2785101,.034497131,4.2063751,.086774446,4.656898,.17031729,5.3569603,.12709463,4.6555996,.12272412,4.850657,.039201323,5.0476274,.075898565,5.3262701,.14165922,5.7999196,.10294531,5.8576384,.019366762,7.0281572,.16014203,6.8143492,.3822386,6.4524226,.011285134,6.9876184,.22706066,7.2960644,.045888044,25868
4.3557649,.45642161,4.5342231,.33877632,4.9125738,.18023326,4.8083324,.22628142,4.9847341,.095020823,5.530664,.18272349,5.6128297,.21209763,5.4304404,.018307021,5.728128,.30973926,6.1762977,.11578634,6.2501101,.27607623,6.3916011,.40689763,7.6930137,1.1523508,7.3565354,1.1535834,5.8926091,.23217171,7.0551062,.60370362,7.3232718,.73582965,25870
5.7177281,.99041003,5.3838997,.7196722,5.5464849,.78323776,5.3620815,.86120331,5.7901087,.65507078,6.1455779,.63759536,6.110435,.8085953,5.7036223,.95829141,6.4946146,1.1377056,6.8751206,1.2866722,7.0557027,.92355591,7.3658705,1.1678956,8.983243,1.144183,8.5040894,1.4045269,8.1930218,1.0871596,7.5372567,.93391508,8.7195444,1.0395625,25872
4.7639589,.0054542571,4.8621917,.019571396,5.0282545,.014595165,5.0170336,.065315291,5.5329723,.051921405,5.9865313,.078079216,5.8893762,.049238708,5.6642256,.022657111,6.0163136,.12166113,6.2454472,.022633495,6.7170815,.018306192,6.7626104,.024014942,8.1855917,.10111213,7.8563223,.14881355,7.8952475,.0060840766,7.8710585,.0079190405,8.3261623,.061447721,25873
5.1086388,.011234741,5.1533275,.012155191,5.4400878,.031898607,5.3302903,.017772069,5.7046318,.024499353,6.11833,.0061237444,6.1942248,.080711745,6.0017738,.034307741,6.441916,.049673416,6.7733283,.18141486,7.1885862,.072707064,7.2201171,.17647025,8.3176775,.077336855,8.5149803,.1203371,8.3290796,.0983674,8.2877989,.04933219,8.8519201,.11456531,25875
4.4411144,.21390466,4.5240431,.25490528,4.6637063,.26711074,4.5929551,.24598208,5.1577539,.078291401,5.7555194,.053746551,5.6113272,.26820588,5.4524465,.06308426,5.7527871,.23305537,6.0294938,.27122241,6.5415974,.1983396,6.6250024,.42501906,8.1015062,.54716337,7.894886,.85056823,6.7938685,.37802824,7.1026959,.56113619,7.5359793,.12477029,25876
4.7580414,.010041672,4.769495,.32643867,4.7962155,.21702743,4.7407351,.52450657,4.9295611,.060745597,5.5362406,.31737751,5.4060464,.12619703,5.3816156,.087343469,5.4797988,.1171534,5.8335958,.058457289,6.3674927,.057427336,6.4694443,.28586179,7.785212,1.1878387,7.2134733,.52724099,6.7434855,.61489362,7.159215,.9144755,7.783937,.035178639,25878
4.6473875,.38614798,4.6360064,.067196347,4.5431023,.094632328,4.6365738,.035418805,4.691185,.34131536,5.2218165,.13063622,4.8197074,.24392046,4.9917259,.30268201,5.083128,.29818541,5.374877,.13639289,5.7979603,.19272418,5.9667721,.1023436,6.8991766,.36543778,6.2585292,.47297847,6.9444327,.62546974,7.2709522,.88908589,8.0157623,.27342665,25879
6.5424666,.39318246,6.0652628,.22545904,6.2541742,.10148684,6.7541838,.029874006,6.8987975,.14799939,6.9221282,.072543912,7.2346678,.16918899,7.1155529,.19875915,8.0214901,.39366332,8.1047373,.036015123,8.228756,.13588385,8.4322424,.51912963,9.1137371,.080966644,9.5376158,.11934215,9.6574078,.41906402,10.341007,.094959937,10.985712,.32526505,25881
4.8044987,.27433312,4.7763529,.18040313,5.2838016,.21682231,5.3884921,.14983517,5.4266891,.0095969085,5.55194,.28360966,5.4860129,.035486653,5.7379303,.044397321,6.0699673,.59738332,6.3123388,.12178727,5.9579344,.11465208,6.453619,.16667539,6.7255907,.25479248,6.7907414,.88636887,6.366888,.14879569,8.5631237,1.375824,8.8533354,.23469016,25882
4.6626363,.34017274,4.6683927,.41026938,4.6717806,.26189673,4.7982173,.35239431,5.2771535,.4528164,5.4148288,.47152105,5.6086431,.47783488,5.3356209,.46412274,5.7300448,.53057748,5.9768643,.39363942,6.4326334,.31314793,6.7509637,.3592681,7.8475699,.6645636,7.4455519,.84745443,7.6282144,.58336473,7.51197,.6825434,7.6732016,.55245775,25884
5.1718497,.11124124,5.0334296,.17601094,5.1599383,.076531343,4.9400163,.079927981,5.4947467,.0022994797,5.8307481,.26735461,5.8634648,.046895549,5.3715219,.1241449,6.0830932,.10664915,6.3942275,.25967988,6.7488141,.1208222,6.954567,.30224577,8.467907,.83799058,7.6899815,.60541928,7.7887321,.23123376,7.2582746,.092312284,8.3324766,.28027207,25885
5.0828342,.11531599,4.8600392,.046355423,5.0712376,.02268602,4.7962089,.13350604,5.145812,.083859637,5.5553889,.27236989,5.5204825,.22669749,5.099443,.11029539,5.7883773,.11699525,6.111526,.32316977,6.4758234,.068770744,6.6519165,.1754418,8.3653326,.053061906,7.562089,.2022392,7.5272541,.17487791,6.9981999,.25989065,7.9874058,.032873258,25887
