vwg_id,rprice_qm2007,rprice_qm_se2007,rcv2007,rprice_qm2008,rprice_qm_se2008,rcv2008,rprice_qm2009,rprice_qm_se2009,rcv2009,rprice_qm2010,rprice_qm_se2010,rcv2010,rprice_qm2011,rprice_qm_se2011,rcv2011,rprice_qm2012,rprice_qm_se2012,rcv2012,rprice_qm2013,rprice_qm_se2013,rcv2013,rprice_qm2014,rprice_qm_se2014,rcv2014,rprice_qm2015,rprice_qm_se2015,rcv2015,rprice_qm2016,rprice_qm_se2016,rcv2016,rprice_qm2017,rprice_qm_se2017,rcv2017,rprice_qm2018,rprice_qm_se2018,rcv2018,rprice_qm2019,rprice_qm_se2019,rcv2019,rprice_qm2020,rprice_qm_se2020,rcv2020,rprice_qm2021,rprice_qm_se2021,rcv2021
032559504,4.2775202,.15001531,.035070624,4.343533,.096905805,.022310365,4.4487247,.1077936,.024230225,4.2053232,.077357411,.018395117,4.1594844,.029652603,.007128913,4.2275038,.084321931,.019946033,4.1766233,.023380205,.0055978727,4.2738824,.058367819,.013656861,5.0759959,.073928073,.01456425,4.5837555,.12506893,.027285254,4.5745282,.13313033,.029102527,4.7812347,.16809654,.035157558,4.9267249,.17588106,.035699386,5.4093409,.18776558,.034711361,5.3284369,.088719055,.016650109
032559505,4.6717687,.19572419,.041895095,4.6848297,.058896251,.012571695,4.5641289,.056358825,.01234821,4.5612121,.17385329,.038115591,4.6361275,.13781214,.029725701,4.6075907,.14247727,.030922294,4.7900572,.0082340548,.0017189889,4.7434807,.15989377,.03370811,4.8382831,.099464998,.020557912,4.9444642,.055780809,.011281467,4.8926601,.19145732,.039131537,5.1357055,.05316956,.010352923,5.1045508,.15035523,.029455135,5.5545735,.076823823,.013830733,5.5365696,.1211727,.021885879
032559506,4.4992061,.39410356,.087594025,4.5708184,.21359511,.046730168,4.3938532,.10574453,.024066469,4.2621064,.33397675,.078359552,4.4708157,.20808123,.046542119,4.5222344,.12066095,.02668171,4.6982975,.26132169,.055620506,4.6905355,.26231813,.055924986,4.8457422,.22464287,.046358816,4.9849057,.16422015,.032943483,4.8860478,.12836616,.026271982,5.0498619,.22633554,.044820145,4.9496908,.12559104,.025373513,5.5752258,.16753213,.030049389,5.4794445,.10489225,.019142862
032559508,4.7306972,.0073151761,.001546321,4.7001591,.068146154,.014498691,4.6760497,.31838685,.068088852,4.4163237,.40929702,.092678219,4.3969297,.2025568,.046067782,4.5018611,.23250034,.051645383,4.5955105,.014097308,.0030676262,4.7153063,.090188004,.019126648,5.5546703,.5445106,.098027527,5.1733551,.21587558,.041728351,5.3715286,.022737555,.0042329766,5.23033,.111664,.021349322,5.6408801,.01603269,.0028422321,5.7668376,.14248614,.024707846,5.7849874,.12257183,.021187916
032560022,5.2168083,.32898936,.063063338,5.1520987,.25617549,.049722552,4.9171548,.21699299,.044129785,4.8057656,.23805737,.049535785,4.7606606,.088433757,.018575942,4.8072357,.018599957,.0038691584,5.0750065,.023160867,.004563712,4.9758239,.10696192,.021496324,5.1580253,.13919231,.026985582,5.2719469,.23676926,.044911161,5.6190586,.1521844,.027083611,5.8690057,.25253388,.043028392,6.0329509,.0032855486,.0005446006,6.2910452,.30275413,.048124615,6.7285609,.04519223,.0067164777
032560025,4.7646155,.095614679,.020067658,4.6124892,.021041049,.0045617558,5.0371175,.17619301,.034978937,4.5270314,.1123844,.024825187,4.1686687,.030520331,.0073213615,4.3048105,.12152069,.028229045,4.764215,.12545775,.026333353,4.7003498,.18089162,.038484715,4.9091201,.025572889,.0052092611,5.2511201,.19214617,.036591463,5.8574767,.38509455,.065744102,5.811233,.39137498,.067348011,5.6602435,.18970557,.033515442,6.0076137,.10776039,.017937304,6.4353809,.067534424,.010494239
032560030,4.7288618,.16214716,.034288835,4.583385,.25205842,.054993942,4.6571183,.39596725,.085024089,4.5549617,.45421752,.099719286,4.5525169,.29887477,.065650448,4.5126038,.22997412,.050962623,4.6897731,.079722017,.01699912,4.6960454,.11750964,.025023106,5.0352702,.19458148,.038643703,5.1825595,.22291239,.043012027,5.5441632,.36281896,.065441608,5.5279222,.1819524,.032915153,6.165967,.75980085,.12322493,6.1572804,.25685754,.041716069,6.6871028,.6386295,.095501669
032565402,5.5193238,.38309368,.069409534,5.3852262,.21544191,.040006101,5.0724487,.14954254,.029481331,4.9239807,.15701966,.031888764,4.861722,.063950762,.013153932,4.7574825,.028802272,.0060540992,4.9198117,.017541574,.003565497,4.8161335,.058656793,.012179229,4.8462677,.045477036,.0093839299,4.8498802,.17568819,.036225263,5.0489812,.21183957,.041956894,5.4387136,.18630567,.034255467,5.6420808,.064483978,.011429112,5.9926791,.18633106,.031093115,6.424643,.10109681,.015735786
032565405,4.979784,.18458673,.037067216,4.8706326,.15107739,.031018022,4.744194,.1405848,.029633019,4.6255927,.044628955,.0096482672,4.588706,.014029469,.0030573911,4.5145669,.095924877,.021247858,4.7358317,.10826206,.022860201,4.7916245,.033981536,.0070918612,5.1404753,.0061269114,.0011918959,5.2096143,.19537534,.03750284,5.5082583,.11751209,.021333802,5.5403061,.25609973,.046224833,5.9347119,.13901761,.023424491,6.3293691,.11919221,.018831611,6.6648026,.1138909,.017088413
032565406,4.9099436,.20047346,.040830094,4.9269781,.21574366,.043788232,4.8130927,.26066041,.054156531,4.5994062,.090291448,.01963111,4.7771025,.070789099,.014818418,4.7465339,.047788676,.01006812,4.8720331,.066401377,.01362909,4.7920327,.064672537,.013495847,4.9239445,.084051289,.01706991,5.1886725,.13579245,.026170943,5.2903152,.21492793,.040626679,5.5295634,.28271335,.051127609,5.7136507,.14700368,.025728503,6.3103409,.12622723,.020003235,6.6389132,.073339365,.011046893
032565407,4.2653852,.031190965,.0073125791,4.2938762,.017247627,.0040167966,4.2892408,.054086309,.012609763,4.2844405,.018801587,.0043883412,4.359272,.023441065,.0053772889,4.3659759,.027033687,.0061919,4.6185451,.0090356292,.00195638,4.7264895,.010756168,.0022757202,4.9537277,.0050896918,.0010274468,5.2303562,.04404556,.0084211398,5.5087996,.080619946,.014634757,5.8477769,.060467921,.010340326,6.0290985,.046834335,.0077680494,6.1532083,.033417866,.0054309662,6.3191981,.040458877,.0064025335
032565408,5.9841375,.23668514,.039552089,5.1930013,.49676317,.095660128,4.5672288,.27470112,.060146127,4.9658737,.40036294,.080622859,4.7766976,.31278414,.065481253,5.4182467,.1953681,.036057439,5.4268842,.63158071,.11637998,5.0342884,.32942465,.065436192,5.6764078,.81212586,.14307038,5.4647584,.8619709,.15773267,5.7916312,.87376541,.1508669,5.6889062,.70526046,.12397119,6.4770784,.55198151,.085220754,6.6433682,.70903003,.1067275,5.7890844,.52791578,.091191582
032565409,5.7706566,.57998306,.10050556,5.7083139,.46596393,.081628993,5.2262373,.4143872,.079289779,5.1897192,.63621593,.12259159,5.2115788,.50630993,.097150967,5.6109285,.79792482,.14220905,5.6191964,.70040649,.12464532,5.8802547,.86311024,.1467811,6.135108,.82590544,.13461955,6.2875528,.93350041,.148468,6.0291057,.56897324,.094371088,6.5802703,.77232653,.11737003,7.0555482,1.0439433,.14796062,7.1184163,.56816536,.079816259,7.2883487,.52099401,.071483135
032565410,4.2705932,.095635742,.022394018,4.2638483,.019448208,.0045611868,4.1677146,.20140308,.048324585,4.0003004,.28677416,.071688153,4.1964455,.10508449,.02504131,4.5590272,.17078656,.037461184,4.9439569,.11753553,.023773575,5.0472813,.08959046,.017750241,5.1369548,.16131184,.03140223,5.1773257,.014627861,.0028253701,5.5338349,.39543265,.071457252,5.8576555,.46841294,.079965942,5.5395308,.2559514,.04620453,5.9329944,.31187886,.052566856,6.0013623,.12472696,.020783108
032570003,4.6444283,.016007561,.003446616,4.7226348,.11548752,.024454044,4.5326858,.099044606,.021851197,4.4106202,.056867085,.012893218,4.3248763,.00037413952,.00008650872,4.2720404,.10991754,.025729517,4.4196267,.020882769,.0047250073,4.4304695,.05883614,.013279888,4.5198894,.0017801014,.0003938374,5.0271015,.058983829,.011733169,5.1518354,.14341533,.027837716,5.1495757,.096227169,.018686427,5.4289703,.1359574,.025042946,5.5831676,.0044008014,.00078822661,5.9754,.10646983,.017818026
032570009,4.9962893,.095295452,.019073246,5.3883486,.14230505,.026409769,5.1087146,.36181772,.070823632,5.1104264,.19929604,.03899793,5.0935683,.26939011,.052888289,5.120544,.29804286,.058205314,5.2498012,.43080425,.08206106,5.5246291,.35014826,.063379504,5.4973269,.43473214,.079080641,5.7142296,.39171451,.068550713,6.3593659,.38181883,.060040392,6.3123021,.62400305,.098855071,7.5643959,.80359989,.10623451,7.9082599,.66361117,.083913676,8.3030081,.15463419,.018623875
032570028,4.6978588,.057200871,.012175946,4.7121506,.12443036,.026406279,4.6510091,.021677297,.0046607726,4.6523499,.020030197,.0043053934,4.5135984,.094671987,.020974835,4.4841151,.17433521,.038878396,4.5991583,.066378213,.014432687,4.6923542,.020560183,.0043816348,4.8830686,.060084924,.012304747,5.0792875,.13415253,.026411682,5.4308491,.010938105,.0020140691,5.4596872,.010284715,.0018837554,6.14013,.057614606,.0093832873,6.4568586,.12089134,.018722935,7.0852585,.32528225,.045909721
032570031,4.7504249,.065831669,.013858059,4.7286692,.094758302,.020039106,4.6399927,.00090917776,.00019594379,4.5838065,.07668595,.016729753,4.4375882,.029430121,.0066320081,4.450789,.11142914,.025035817,4.4514489,.14162754,.031816054,4.6286473,.065411247,.014131828,4.6089878,.019297488,.0041869255,4.8858027,.15837352,.032415047,5.1859088,.0020829425,.00040165428,5.2812896,.023774156,.0045015817,5.7819009,.29427385,.050895695,6.0771408,.42054322,.069200836,6.5795388,.45043543,.068460032
032570035,4.7130508,.16383462,.034761902,4.7719703,.134791,.028246405,4.7104983,.1039835,.022074841,4.6715369,.0080431858,.0017217429,4.5795841,.02817223,.0061517004,4.5424695,.04761295,.010481733,4.652689,.041354585,.0088883191,4.6982512,.072746284,.015483694,4.8624458,.0091165463,.001874889,5.144547,.069088154,.013429395,5.4353943,.22730495,.041819405,5.5571437,.24814852,.044653967,6.1399889,.097784296,.01592581,6.3461189,.12721349,.020045873,6.8092885,.068177789,.010012469
032575401,4.6280661,.082898714,.017912172,4.6584845,.18809706,.040377308,4.7195215,.0090171983,.0019106171,4.743783,.01561581,.0032918474,4.6548166,.076326609,.01639734,4.6539574,.16760482,.036013398,4.7330408,.085466221,.018057359,4.9476461,.067627579,.013668637,5.0537014,.10934994,.021637594,5.1671715,.16639997,.032203298,5.5559072,.084061667,.015130143,5.7195063,.24027142,.042009119,6.4016981,.21557508,.033674672,6.7278767,.35084412,.052147821,7.2796884,.45813152,.062932849
032575402,5.0008368,.02525888,.0050509307,4.9724345,.12606093,.025351955,5.056776,.00048300155,.000095515708,4.9599104,.0089915432,.0018128438,4.9009948,.063529775,.012962628,4.8262239,.048403665,.010029304,4.9315348,.022081146,.0044775405,5.0050068,.089186929,.017819542,5.2611594,.079885401,.015183992,5.6510205,.059347879,.010502152,5.9954381,.15969948,.026636833,6.078455,.14762846,.024287168,6.716846,.045101598,.0067146989,6.7172289,.20867361,.03106543,7.2592239,.27315938,.03762928
032575403,5.1268291,.25716776,.050161172,5.0041156,.15711364,.031396884,5.0110459,.16599496,.03312581,4.9291058,.061692793,.012516022,4.7982478,.042973451,.0089560719,4.8021231,.061162487,.012736551,5.0335412,.14720228,.029244279,5.0275149,.014815513,.002946886,5.2795463,.024479486,.0046366649,5.3213811,.27191094,.051097814,5.6742649,.23495543,.041407201,5.8556814,.11184462,.019100189,6.1677623,.464654,.075335912,6.1773748,.39085343,.063271768,6.5970683,.4006871,.060737144
032575404,4.8062582,.22769591,.047374882,4.9215145,.18002191,.036578558,4.8637981,.18994568,.039052952,4.8007364,.085585229,.01782752,4.7234282,.0034595663,.000732427,4.7063365,.068514541,.014557935,4.8569546,.010202468,.0021005897,4.7431245,.018673195,.0039368975,4.9839325,.0042197844,.00084667769,5.4357376,.061528679,.011319288,5.8862896,.005146062,.00087424548,5.8907399,.1097971,.018638931,6.5948696,.24542895,.037215132,6.6399584,.09691488,.014595706,7.1703658,.17817646,.024849005
032575405,4.780704,.066420086,.01389337,4.8917313,.06240496,.012757234,4.8224812,.042952064,.0089066317,4.8441958,.0050281654,.0010379773,4.7029095,.02082161,.0044273892,4.741766,.0019579565,.00041291714,4.8605323,.053045817,.010913582,4.93186,.07457947,.015121976,5.2289376,.1568635,.029999115,5.4227514,.063640058,.01173575,5.8135977,.12622747,.021712454,5.7263813,.00743321,.0012980641,6.5150914,.082288995,.01263052,6.6746216,.035515562,.0053209849,7.2814102,.14199412,.019500909
032575406,5.253715,.4319371,.082215555,5.1061015,.37364155,.073175505,4.8580751,.12466791,.025661996,4.8639827,.11369119,.023374094,4.7360153,.064907216,.013705026,4.6672535,.064348705,.013787274,4.820857,.019961024,.0041405549,4.9620819,.095816813,.0193098,5.0915351,.27620444,.054247774,5.4812942,.096146598,.017540857,5.7269139,.16210359,.028305575,5.7973514,.1866798,.032200877,6.394074,.24293746,.037994158,6.3924842,.21681871,.033917755,6.9263935,.0046110721,.0006657248
032575407,5.2041831,.1695461,.032578811,5.1244717,.087581642,.017090863,5.3846493,.0095095867,.001766055,5.1777864,.20820418,.040211041,5.0832572,.26080155,.051305991,4.9559035,.1522691,.03072479,5.0859976,.091418453,.017974537,5.1061864,.049348045,.0096643642,5.4125361,.083829008,.015487935,5.8074279,.19401708,.033408437,6.2608309,.16263899,.025977222,6.30513,.29832432,.04731454,6.7140803,.17489401,.026048841,6.7486515,.085656419,.012692375,7.3903451,.11157783,.015097784
033510004,4.7494102,.11058958,.023284908,4.8760743,.023933906,.0049084374,4.8874478,.095739424,.019588837,5.0021324,.098050006,.019601641,5.3735523,.031177828,.0058020889,5.4909186,.28698021,.052264519,5.4784727,.5546664,.10124471,5.3555665,.35099354,.065538079,5.4272552,.15764904,.029047657,5.2259316,.13785301,.026378648,5.2621017,.23543932,.04474245,5.6372571,.012684198,.0022500656,5.6449771,.21163325,.037490543,5.898211,.058323301,.0098883035,5.987246,.13265379,.022156062
033510006,5.0458674,.10420028,.020650618,5.2090549,.078104831,.01499405,5.2828002,.044591196,.0084408261,5.3775759,.077805176,.014468448,5.4964299,.10347876,.018826541,5.6552777,.11820455,.020901635,5.7870612,.14158802,.024466308,5.8324752,.15363371,.026341083,6.1329541,.1648612,.026881207,6.2743421,.18793078,.029952269,6.3230195,.092085674,.01456356,6.580461,.12927474,.01964524,7.1548114,.18448998,.025785442,7.2942219,.13184181,.018074829,7.4388824,.13962518,.018769644
033510010,4.6825752,.088977814,.019001897,4.8962541,.11030563,.022528576,4.9023814,.10554554,.021529444,5.0743089,.015210059,.0029974643,4.7844658,.033029836,.0069035576,4.7223663,.096954182,.020530848,4.7046494,.056887317,.012091723,4.8092942,.086412542,.017967822,5.1572895,.094139844,.018253744,5.2653594,.033959623,.0064496305,5.3564487,.002589924,.00048351515,5.5789924,.068010263,.01219042,5.9956656,.23672621,.039482892,6.2888207,.29826736,.047428187,6.6367021,.3939614,.059361018
033510012,5.7059045,.46621209,.081706956,5.8831072,.37996888,.064586431,5.8651848,.38001925,.064792372,5.8699117,.42744067,.072818927,6.0685019,.30735514,.050647613,6.1119995,.300652,.049190447,6.3611517,.31355175,.049291663,6.2937946,.27232727,.043269172,6.4400783,.22479799,.034906097,6.5927935,.25333938,.038426712,6.690145,.14626241,.021862367,7.0180297,.24962234,.035568722,7.6174641,.13449007,.017655492,7.8530254,.19506122,.02483899,8.1174822,.17517239,.021579646
033510023,5.6766591,.014062562,.0024772603,5.6592364,.15088922,.026662469,5.6000447,.047824677,.0085400529,5.6814928,.05456762,.0096044512,5.8648162,.13490859,.023003038,6.0702915,.2651518,.043680243,6.2021294,.34346718,.05537891,5.9846802,.21141715,.035326391,5.9732542,.08755558,.014657936,6.1661458,.023655124,.00383629,6.6062193,.38456938,.05821323,6.7590456,.27710369,.040997457,7.1916299,.02578189,.0035849856,7.7481885,.027255101,.0035176096,7.8486986,.031929679,.0040681493
033510024,4.5042577,.23417357,.05198938,4.7349949,.058201801,.01229184,4.7537169,.097649395,.020541694,4.8276892,.12769468,.026450478,5.0310254,.17796519,.035373542,4.9931774,.026696697,.0053466349,5.1810117,.20624737,.039808322,5.1713591,.091856003,.017762449,5.5368915,.17416976,.031456236,5.4428005,.049482085,.0090912916,5.8511372,.36316183,.062066879,5.9812126,.26635292,.044531591,6.4028816,.090321727,.014106418,6.8588157,.055602763,.0081067588,6.8984113,.080276579,.011636966
033510025,5.4072418,.79998553,.14794706,5.3850789,.70093334,.13016213,5.3058171,.69692087,.13135034,5.7165012,.65618479,.11478783,5.8453588,.68466902,.11713037,5.4722433,.6863305,.12542032,5.6300492,.8390975,.1490391,5.6888375,.87218106,.15331446,6.0467596,1.151758,.19047524,6.1366234,1.1660851,.19002065,6.2090411,.86296576,.13898535,6.312633,.55683899,.088210255,6.6752872,1.0444629,.15646711,6.5851359,.98188972,.14910698,6.8453846,.59448314,.086844377
033510026,5.0691619,.11338366,.022367338,5.2514396,.0085434271,.0016268734,5.0688434,.25540334,.050386906,5.3470387,.21537574,.040279441,5.3364477,.020361464,.0038155464,5.1422944,.2110986,.04105144,5.010766,.16974059,.033875179,5.1343446,.15066977,.029345473,5.4858775,.22069539,.040229734,5.3465948,.17754962,.033207979,5.4684396,.072209001,.013204681,5.8605609,.056684513,.0096721994,5.5986505,.14188896,.025343422,5.8079004,.036030695,.0062037385,6.0511618,.21205935,.035044402
033515402,4.9337897,.080901854,.016397508,5.1319246,.053680453,.010460102,5.1387086,.092475839,.017995929,5.1906829,.011942008,.0023006622,5.3775864,.12670004,.023560764,5.504045,.15554474,.028260078,5.417872,.12166429,.022456104,5.2828131,.089326024,.016908798,5.5595646,.23355874,.042010259,5.4922562,.017534366,.0031925614,5.6080322,.09830074,.017528562,5.878087,.021920597,.003729206,6.5478029,.17566794,.026828533,6.5875921,.06250082,.0094876578,6.7503214,.022096945,.0032734657
033515403,5.2424555,.16872507,.032184359,5.3294759,.1006743,.018890094,5.3711696,.10324477,.019222029,5.5136642,.23575489,.042758297,5.5222425,.26543975,.048067383,5.6687627,.26100752,.04604312,5.6050463,.23823671,.042503968,5.0950093,.085525937,.016786218,5.2084947,.052789107,.010135194,5.386951,.1673132,.03105898,5.6518469,.29531428,.052250933,5.7199993,.18181565,.031785958,6.5917344,.11886541,.018032493,6.6450548,.4830007,.072685733,6.6129546,.19839184,.030000484
033515404,5.7074728,.42257059,.074038126,5.8883133,.4294447,.072931699,5.7263374,.27528197,.048072957,5.7989607,.30715767,.052967709,5.7937245,.20156336,.034789946,6.005414,.089076012,.014832618,6.142601,.2424728,.039473962,6.0747666,.065623835,.010802693,6.3386164,.042850774,.0067602727,6.5171928,.10014028,.015365554,6.6177211,.18211772,.027519703,6.8024516,.18589967,.027328335,7.4710217,.15223692,.020376988,7.375864,.13364805,.018119646,7.6781626,.17673834,.023018312
033519501,4.4893808,.12580332,.028022422,4.5822306,.019112812,.0041710716,4.7540941,.0037667351,.00079231395,4.8987226,.25287849,.05162131,5.0750227,.20279698,.039959818,5.2271547,.21313979,.040775489,4.8548365,.2134905,.043974809,4.8574891,.046972279,.0096700741,4.6981964,.04752218,.010114984,4.6144028,.082335673,.017843192,4.7728262,.21541683,.045134019,5.276341,.097812556,.018537952,5.0960217,.19527456,.038319021,5.480073,.11223654,.020480847,5.8004093,.17012413,.029329676
033520011,5.0736732,.0042132023,.00083040475,5.0783925,.056282602,.011082759,5.2151346,.16783424,.03218215,5.2517781,.13160744,.025059598,5.2968569,.006315697,.0011923481,5.2727275,.058875471,.011166037,5.5493903,.11590351,.02088581,5.8019238,.24784741,.042718142,5.8480964,.1067489,.018253615,6.2541695,.069284163,.011078076,6.3782754,.27885571,.043719608,6.9521885,.0049894564,.00071768143,7.2922087,.27949512,.03832791,7.2292805,.035342515,.0048888009,7.388485,.31415352,.042519342
033520032,4.2048159,.1396932,.033222191,4.6659255,.13329595,.028567955,4.1894135,.12207258,.029138347,4.5010481,.29672751,.065924093,4.8952723,.70180106,.14336303,4.6732664,.88795173,.19000666,4.7024689,.39287639,.083546832,5.1407552,.41585743,.080894232,5.2544169,.242918,.046231199,5.204731,1.1483656,.2206388,5.3802323,1.0213337,.18983078,5.0892043,.56523454,.1110654,5.6258383,.40609369,.072183676,6.9077482,.94923371,.1374158,6.2399735,.73225278,.1173487
033520050,4.1327782,.095406525,.023085324,4.0547075,.034607429,.0085351234,3.71524,.035101119,.0094478736,3.1171293,.074876174,.024020875,3.3889542,.23460679,.069226898,3.6113772,.36510101,.10109744,3.8606763,.21105491,.05466786,4.0926433,.13718498,.033519898,5.483314,.086366102,.015750712,4.5144916,.28508532,.063148931,4.4599724,.30385512,.068129376,5.4887428,.32843482,.059837896,6.2036419,1.105947,.17827383,5.6800108,.16555682,.029147271,6.6170793,.061081778,.0092309276
033520059,4.8957191,.04560243,.0093147559,5.1502943,.21798341,.042324457,4.6615019,.031371787,.0067299739,4.7589722,.039677482,.0083374055,5.049098,.15315314,.030332772,4.6830063,.38411239,.082022607,4.8151398,.091497488,.019002043,5.4174266,.11192067,.02065938,5.2904534,.051591352,.0097517828,5.1855159,.49295533,.095063895,5.3781433,.21720752,.040387083,5.5892315,.080047362,.014321712,5.8752656,.1311975,.02233048,6.6717982,.59180123,.088701904,5.8020768,.10047626,.017317293
033520060,4.8536649,.098702081,.020335577,4.889009,.0088780746,.0018159252,4.8656597,.010193639,.0020950167,5.0819755,.045554869,.0089640077,5.0503073,.093017347,.018418156,4.8047652,.023301978,.0048497641,4.7488275,.04470741,.0094144102,4.5972652,.047596607,.010353244,4.9376788,.040058076,.0081127342,5.2273016,.18071918,.034572173,5.5927038,.035088003,.006273889,5.8525176,.12167964,.02079099,5.2320843,.0035253388,.00067379244,5.8564997,.029739745,.005078075,5.9068985,.043196905,.0073129586
033520061,4.6968908,.23087656,.049155191,4.67663,.10799422,.023092316,4.8439589,.054135837,.011175949,5.2172484,.065984443,.012647364,5.4328351,.078436896,.014437563,5.3568106,.041279335,.0077059539,5.3946271,.023221167,.0043044989,5.7254024,.17870978,.031213488,5.443152,.0088217016,.0016206973,5.7018938,.079266891,.013901853,5.4860573,.28746381,.05239898,5.7630372,.20170052,.034998998,5.7491841,.27509773,.047849871,5.7914777,.7136941,.12323178,6.7765169,.31792718,.046916015
033520062,4.451673,.048133723,.010812502,4.7069664,.087198347,.018525381,4.4587026,.14330103,.032139625,4.7242618,.030823672,.0065245479,4.947258,.054011267,.010917415,4.6124701,.079813339,.017303817,4.9103994,.031999245,.006516628,5.5931959,.21907951,.039168932,5.1467795,.067589253,.013132339,5.0334487,.086502269,.017185487,4.7246299,.10683455,.022612257,5.1245322,.21861003,.04265951,5.4647932,.025392203,.0046465076,5.5413036,.14119859,.025481114,6.0375624,.35264146,.058407921
033525404,4.5765615,.10728089,.023441374,4.5031395,.042985223,.0095456121,4.6171951,.052548505,.011381045,4.5137405,.006153523,.0013632869,4.562149,.015342308,.0033629565,4.325273,.032200918,.0074448287,4.5772095,.016636821,.0036347082,4.780489,.050614212,.010587664,5.1870861,.14031276,.027050402,5.4510126,.22525592,.041323684,5.4470968,.12760401,.023426058,5.7848434,.11396046,.019699834,6.4966035,.30913672,.047584359,6.2300463,.12387335,.019883215,6.8041434,.00039376973,.00005787205
033525407,4.3056626,.34865195,.080975212,4.4181461,.56009537,.12677158,4.4700503,.16734579,.037437115,4.4502726,.24634416,.055354849,4.4553361,.37500834,.08417061,4.6134133,.2529307,.054825068,5.214119,.22771133,.043672062,5.0100675,.12398173,.024746519,5.0151763,.014851173,.0029612465,4.9599762,.19633079,.039583009,4.8919811,.32920998,.067295842,5.5084319,.54913461,.099689826,5.5489759,.58965248,.10626329,5.9272442,.038686488,.006526893,7.1793666,.40055016,.055791851
033525411,5.1009541,.48140028,.09437456,4.9642181,.45278189,.091209106,4.7905498,.44105819,.092068389,4.8529158,.32652867,.067285046,4.850008,.16265073,.033536177,4.6564436,.27114105,.058229215,5.1336775,.21618135,.042110428,5.4723244,.27896434,.050977305,5.6034479,.29275838,.052246112,5.6970377,.62538368,.10977349,5.9596677,.86249799,.14472249,6.6373196,.81557208,.12287673,7.0674715,.32532328,.046031073,6.8474212,.57067066,.083340965,7.0563145,.98449808,.13952015
033530005,7.5391803,.037725963,.0050039873,7.6559792,.16157928,.021104978,7.5798516,.05245132,.0069198348,7.7028561,.070724241,.0091815609,7.9972177,.041698616,.0052141403,8.2801914,.0024498471,.00029586841,8.4401903,.062687948,.0074273148,8.5734291,.20009221,.023338644,8.7465324,.21315697,.024370454,8.8744431,.16636021,.018745989,8.8160276,.1191472,.01351484,9.1322823,.12409303,.013588392,9.7303438,.13271649,.013639445,9.9503183,.10188048,.010238917,10.388787,.0067729931,.00065195223
033530026,6.7461071,.15035447,.02228759,6.9611292,.16283259,.023391692,7.4769034,.099099234,.013254047,7.2088089,.1606036,.022278799,7.1826859,.013023403,.0018131662,7.420155,.21955101,.029588467,7.6298442,.045254815,.0059312894,7.8533778,.12945583,.016484097,7.9496422,.088553414,.011139296,8.1314154,.11083549,.013630529,8.3768482,.12310817,.014696239,9.2907476,.20785739,.022372514,9.7177935,.49325684,.050758112,10.249568,.050173603,.0048951921,11.323408,.0012381651,.00010934562
033530029,7.8946352,.56918162,.072097264,7.8647103,.54756409,.069622919,7.741725,.40356269,.052128267,8.0611734,.2312424,.028685948,8.353157,.70610517,.084531531,8.0295715,.38665348,.048153687,8.6901474,.92545182,.10649437,8.3225231,.36001608,.043258045,7.919414,.23883593,.030158283,8.0039043,.15625352,.019522162,8.5868578,.031438503,.0036612349,8.9484072,.060913213,.0068071568,8.6445236,.0084621431,.00097890222,8.5610218,.44942373,.052496504,8.9437828,.33653039,.037627298
033530031,7.643929,.336714,.044049859,7.5892625,.1528122,.020135315,7.4544759,.10011707,.013430464,7.6552148,.084564224,.011046616,8.1188908,.062486406,.0076964218,7.8583555,.28419301,.036164436,7.9779248,.089072675,.011164892,8.1526976,.063849069,.0078316499,7.7121124,.55291855,.071694829,8.2731133,.096862234,.011708075,8.4464579,.20508116,.024280138,9.1478987,.13902229,.015197183,9.1207304,.5310505,.058224559,9.7362499,.44495186,.045700539,10.171362,.20512731,.020167144
033530032,6.4984689,.25948936,.039930847,6.4892058,.14732595,.022703232,6.3574734,.093307622,.01467684,6.4121237,.15513828,.024194524,6.4933457,.39229342,.060414683,6.7830067,.0042350707,.00062436482,7.1670427,.13845214,.01931789,7.0352058,.021230455,.0030177447,7.7296758,.28977159,.037488196,8.3706446,.4303284,.05140923,8.0486269,.014956309,.0018582436,8.2125359,.041387942,.0050396058,8.6017323,.30291846,.035215985,8.6246901,.13554694,.015716152,8.9669037,.063446186,.0070755957
033530040,7.4235296,.29590407,.039860293,7.2013097,.22383155,.031082062,6.8953352,.049418602,.0071669617,6.901154,.10534713,.015265146,7.104228,.19247583,.027093137,6.8832197,.35597813,.051716805,7.2474031,.00056410686,.000077835721,7.3752851,.083258472,.011288848,7.8383913,.023021955,.0029370766,8.3269062,.15994275,.019207943,8.6862221,.12811264,.014748949,8.7167377,.28313097,.032481302,9.0210915,.21266182,.023573846,8.5953617,.2689079,.031285234,9.8190823,.17675218,.018000886
033535401,6.920908,.27944931,.04037755,6.7593131,.19729102,.029188028,6.5898008,.0018502787,.00028077915,6.5407624,.0073408429,.0011223222,6.6680331,.11174092,.016757702,6.6773791,.080136582,.012001203,7.0338917,.13017717,.018507132,7.3849301,.18276106,.024747839,7.8281407,.21603519,.027597254,8.2349873,.33696908,.0409192,8.6097126,.33779594,.039234288,9.2629251,.20160891,.021765145,9.3494816,.27752337,.02968329,9.0865717,.63147432,.069495335,10.061234,.15382695,.015289074
