county_id,rprice_qm2007,rprice_qm_se2007,rcv2007,rprice_qm2008,rprice_qm_se2008,rcv2008,rprice_qm2009,rprice_qm_se2009,rcv2009,rprice_qm2010,rprice_qm_se2010,rcv2010,rprice_qm2011,rprice_qm_se2011,rcv2011,rprice_qm2012,rprice_qm_se2012,rcv2012,rprice_qm2013,rprice_qm_se2013,rcv2013,rprice_qm2014,rprice_qm_se2014,rcv2014,rprice_qm2015,rprice_qm_se2015,rcv2015,rprice_qm2016,rprice_qm_se2016,rcv2016,rprice_qm2017,rprice_qm_se2017,rcv2017,rprice_qm2018,rprice_qm_se2018,rcv2018,rprice_qm2019,rprice_qm_se2019,rcv2019,rprice_qm2020,rprice_qm_se2020,rcv2020,rprice_qm2021,rprice_qm_se2021,rcv2021
05570,4.7053647,.19453673,.041343603,4.7725573,.064043708,.01341916,4.7875867,.1041159,.021747053,5.0281453,.083748795,.016656002,5.0356827,.12062105,.023953266,5.1520438,.12110753,.023506697,5.1998949,.047492474,.0091333529,5.3586774,.097332172,.018163469,5.5706573,.092644341,.016630774,5.7863464,.16802578,.029038319,5.9165077,.17957672,.030351812,6.0564809,.090787664,.014990168,6.2954774,.155651,.024724258,6.471519,.22404383,.034619976,6.7541757,.15045649,.02227607
05711,6.3009925,.037713438,.0059853173,6.3917971,.070592202,.011044187,6.4819374,.078330867,.012084484,6.2204657,.084055439,.013512724,6.0682216,.095877662,.01579996,6.2734327,.088819049,.014157967,6.6908307,.16362207,.024454672,6.7449565,.15652569,.023206331,6.9020038,.17882866,.025909672,7.2738409,.13902417,.019112896,7.7113137,.17394319,.022556882,7.9631753,.12376718,.015542441,8.2877636,.16248918,.019605914,8.3150091,.11733462,.014111184,8.4587517,.094761111,.01120273
05754,6.3849297,.79308474,.12421197,5.8307495,.76284075,.13083065,5.7485437,.84129667,.14634953,5.4983149,.53554606,.097401857,5.3464684,.39886928,.07460425,5.6994033,.53259593,.093447663,5.6569967,.58041763,.10260173,5.817986,.42137983,.072427094,5.9777989,.65522569,.10960986,6.4627237,.74990135,.11603488,6.5299678,.73743522,.11293092,6.6125464,.57930911,.08760757,6.9543967,.36066279,.051861119,7.1662273,.44822797,.062547274,8.1428118,.27761024,.034092676
05758,5.0906658,.20917714,.041090328,5.0433731,.21852058,.043328259,5.0304022,.29912049,.05946254,5.1003013,.25520486,.050037213,5.1858153,.18187921,.035072442,5.1719604,.19821475,.038324878,5.2027488,.15573031,.029932313,5.2279387,.092332676,.017661393,5.2410889,.036594111,.0069821584,5.4986963,.227559,.041384172,5.585783,.039276056,.0070314324,5.7761021,.12999688,.022505987,6.0092053,.12080748,.020103736,6.2811608,.12638144,.020120714,6.7729197,.34992251,.051664945
05762,4.9515367,.10424005,.021052061,4.1813674,.096550204,.02309058,4.2307048,.022651607,.0053540976,4.447473,.224604,.050501484,4.3807626,.00070615532,.00016119461,4.2975545,.075591408,.017589401,4.4836798,.12326276,.027491428,4.7068143,.38911906,.082671426,4.601017,.096888691,.021058103,4.9297862,.30053854,.060963809,5.0372052,.23103251,.045865215,5.0620337,.23802823,.047022253,5.4987979,.44324642,.080607876,5.693738,.63242662,.11107407,6.1863961,.13374567,.021619318
05766,5.3845754,.12777828,.023730427,5.2160273,.023326078,.004472001,5.2956581,.12129404,.022904431,5.3359456,.13716736,.025706289,5.3984046,.11846264,.021944009,5.4190288,.11912647,.021982992,5.5293221,.026565481,.0048044734,5.6030226,.10315539,.018410668,5.8337517,.20844951,.03573164,5.8890848,.065334663,.011094197,6.1879578,.072259448,.011677431,6.33992,.20227741,.031905357,6.5949812,.10323982,.015654301,6.9739246,.0851072,.012203631,7.189672,.039008588,.0054256422
05770,5.209826,.11414975,.021910472,5.0312443,.064721845,.012863983,5.0553689,.035830136,.0070875413,5.1735883,.084445044,.016322335,5.3914528,.18904828,.03506444,5.5207114,.17701344,.032063521,5.4678216,.11128942,.02035352,5.539537,.074259833,.013405423,5.5540533,.080721058,.01453372,6.0357695,.034648769,.0057405718,6.4022598,.074896008,.011698371,6.6076984,.020313939,.0030742837,6.9926324,.12633087,.018066281,7.1068993,.014570967,.0020502566,7.4112997,.16288492,.021977916
05774,5.5845428,.48123047,.086171865,5.0984392,.57241124,.11227186,4.9744062,.38723919,.077846311,5.3010087,.4105801,.077453203,5.4168425,.47824767,.088289015,5.4226174,.56535113,.10425798,5.7015042,.5314908,.093219399,5.9737325,.62748921,.1050414,5.9694886,.73309451,.12280692,6.4321475,.67081892,.1042916,6.5948648,.91347075,.13851243,6.7886872,1.0480669,.15438432,7.1960058,.86582172,.12031976,7.4419518,.71361101,.095890306,7.6707888,.76214379,.099356636
05911,5.67314,.17847778,.03146014,5.7093167,.14731127,.025801908,5.6521716,.14061229,.024877569,5.619874,.056653827,.010080978,5.6589198,.065208569,.011523148,5.8172073,.11255087,.019347921,5.9639721,.17522244,.029380158,5.9729543,.19074537,.031934846,6.0593848,.23169816,.0382379,6.4408727,.26876011,.041727282,6.532557,.30248627,.04630442,6.8372436,.31439632,.045982905,7.0873322,.29819965,.042075019,7.3978691,.30223244,.040853985,7.546401,.37972999,.050319348
05913,5.5917459,.0052180472,.00093316956,5.5893259,.020764211,.0037149759,5.5875111,.038168896,.0068311086,5.4868841,.018151745,.0033082063,5.6088853,.023911927,.0042632227,5.8069806,.054241493,.0093407398,6.1429143,.067315169,.010958182,6.3744888,.14295134,.022425538,6.5400057,.18577757,.028406333,7.0106077,.19522412,.02784696,7.3905697,.24020837,.03250201,7.665091,.26848719,.035027266,7.930459,.28866997,.036400158,8.3235044,.27854082,.033464368,8.6333466,.25175956,.029161295
05914,5.4368901,.33436623,.06149954,5.2940373,.26851445,.050720166,5.2774262,.21930449,.041555196,5.3496699,.30124891,.056311682,5.4617972,.3457945,.063311487,5.4866939,.29985711,.054651693,5.4345603,.29094455,.053535987,5.5314236,.46165517,.083460465,5.6252246,.45779923,.08138328,5.8710523,.49101034,.083632424,5.9839272,.54894149,.091735989,6.1618853,.61615837,.099995106,6.1712947,.55655038,.090183735,6.2548847,.5666948,.090600356,6.5956869,.77034074,.11679462
05915,4.9269757,.099027663,.020099077,4.9842854,.058929823,.011823124,4.9853444,.024611762,.0049368227,5.0703654,.031678006,.0062476769,5.1448317,.068872079,.013386654,5.1494231,.148738,.0288844,5.3172746,.11732943,.022065708,5.3693542,.132906,.024752699,5.3575726,.28386992,.052984804,5.7787795,.17893279,.030963767,6.0979023,.13821335,.02266572,6.1337218,.20723143,.033785593,6.2997961,.25889438,.041095678,6.5978289,.10161261,.015400915,6.7168837,.20195678,.030067036
05916,5.2296023,.050798282,.0097136032,5.2442713,.068925992,.013143102,5.1866646,.074182257,.014302498,5.1334205,.054716393,.010658856,5.1739917,.037648987,.0072765844,5.2651906,.012118208,.0023015707,5.4020572,.0035035585,.00064856006,5.4657049,.044089597,.008066589,5.5446725,.0059682545,.0010763945,5.8550987,.053864814,.0091996426,5.9201136,.059989784,.010133215,6.1389332,.067125,.01093431,6.317265,.047083326,.0074531185,6.5984111,.049867082,.0075574378,6.7222867,.074433051,.011072579
05954,5.0457945,.11110418,.022019165,4.9523363,.085845761,.017334396,4.9657736,.080899045,.016291328,4.98281,.048614673,.0097564775,5.0694919,.00084485568,.00016665491,5.0533042,.085289776,.016878022,5.1255131,.030169778,.0058861966,5.0364537,.14004144,.027805565,5.1041217,.0315594,.0061831209,5.2845635,.12409545,.02348263,5.3734441,.1019356,.018970255,5.5157032,.087068476,.015785562,5.4342666,.076997481,.014168882,5.5107322,.014286715,.0025925257,5.7464733,.042446002,.0073864437
05958,4.8879056,.065079167,.013314325,4.9803867,.13821127,.02775111,4.9054098,.25902843,.052804649,5.0145173,.1271002,.025346447,5.0021515,.16172661,.032331411,5.0619974,.096703403,.019103803,5.1398892,.1528089,.02973,4.9588237,.043179184,.0087075457,5.0836563,.014777525,.0029068694,5.3437972,.16112286,.03015138,5.5713692,.0061570797,.0011051287,5.7355232,.0091643697,.0015978263,5.8028812,.013493465,.0023253043,6.2760558,.0066589671,.0010610115,6.7253261,.1345944,.020013066
05962,4.8247461,.34260979,.071010947,4.7839832,.42464077,.088763013,4.7595816,.23001146,.048325986,4.7954783,.22529492,.046980698,4.6304216,.12952381,.027972359,4.7337489,.16877629,.035653833,4.7245984,.19909129,.042139303,4.9201117,.29040694,.059024461,5.0420504,.33133826,.065714985,5.1679177,.31163579,.060302004,5.2689004,.29390016,.055780169,5.4787297,.36028814,.065761253,5.5828304,.43429342,.077790901,5.918201,.47667977,.08054471,5.924695,.5279687,.089113228
05966,5.2944803,.54652047,.10322458,5.0940957,.63971865,.12558042,5.1702533,.78980976,.15276036,4.9921803,.76736134,.15371266,4.983572,1.0970739,.22013807,5.0039334,1.089725,.21777369,5.199707,1.0817007,.20803109,5.7365718,.80299252,.13997777,5.5758629,.93420589,.16754463,5.9294066,.7100265,.11974664,6.2920599,1.211228,.19250102,6.3535771,1.3645287,.21476541,6.4139576,1.1431997,.17823625,7.0090041,.82603031,.11785274,7.2434711,.82631904,.11407777
05970,5.5897098,.21216297,.037955992,5.3487396,.38664606,.072287321,5.414681,.33013269,.060969926,5.3494806,.27636632,.051662274,5.8840446,.032343745,.0054968558,6.1534481,.23652232,.038437363,5.7025981,.22838736,.040049702,5.9675164,.23369198,.039160676,6.0601892,.34952402,.057675429,6.1106496,.26950815,.044104666,6.1626058,.23469602,.038083892,6.5514598,.23335548,.035618853,6.3539233,.30055031,.047301535,6.5668373,.18360893,.027960025,7.2690654,.13406557,.018443301
05974,4.8302226,.12518549,.025917126,4.9439745,.3036854,.061425358,4.9457865,.23420687,.047354829,5.0323763,.2870425,.057039157,5.1167083,.37671757,.073624983,5.5529222,.65648478,.11822329,5.7153406,.70015705,.12250487,5.9571171,.72405934,.12154526,5.9369326,.95591682,.1610119,6.120131,.65179932,.10650088,6.3624606,1.0334017,.1624217,6.4218693,.96697706,.15057564,6.8228798,.69673914,.10211805,6.8999791,.7849887,.11376682,6.9271832,.57862866,.08353015
05978,5.0852394,.073184416,.014391538,5.0821428,.0020298273,.00039940383,5.0461922,.024260333,.0048076515,5.0982547,.029965682,.0058776354,5.1228213,.023450147,.0045775846,5.1752238,.088061973,.01701607,5.3368392,.23395871,.043838441,5.4426122,.28090224,.051611658,5.5003872,.32475024,.059041344,5.8336897,.50568926,.086684294,6.0043025,.53399563,.088935494,6.1633635,.62651229,.10165104,6.4160004,.71046954,.11073402,6.8411393,.89004034,.13010119,7.0581226,.81218314,.1150707
06411,8.2140388,.37597236,.045771923,8.2441101,.45713103,.055449408,8.0144386,.53482568,.066732772,8.1088324,.61486518,.0758266,8.3776674,.46423128,.055412952,8.5207729,.63757092,.074825481,8.4774761,.4941873,.058294155,8.5240669,.88451165,.10376639,8.1570702,.91223311,.11183343,9.1396246,.54496253,.059626359,9.8436975,.83701807,.085030861,10.177163,.96316803,.094640128,10.935731,1.2072818,.11039791,11.401266,1.013768,.088917136,11.669922,.78269506,.067069434
06412,10.837987,.08905343,.0082167871,11.27911,.14366648,.012737394,11.295081,.17362943,.015372128,11.484941,.19177401,.016697867,11.778501,.13809001,.011723904,12.120229,.13603269,.011223607,12.358733,.12192966,.0098658707,13.150043,.20186223,.01535069,13.620483,.23378646,.017164329,13.170092,.19755496,.015000273,14.661065,.31144205,.021242797,16.155806,.45169288,.02795855,17.00919,.51117212,.030052703,17.473139,.56237704,.032185234,16.949503,.50241953,.029642139
06413,9.1615782,.2146457,.0234289,9.4327641,.16992107,.018013921,9.6145353,.20128353,.020935336,9.7495079,.23450246,.024052748,10.140106,.22066784,.021761887,10.537337,.26268128,.02492862,10.740155,.344551,.032080635,11.60617,.28805548,.024819169,12.00925,.39855847,.033187624,11.681705,.48409548,.041440479,13.104136,.3515217,.026825249,14.430973,.42798072,.029657094,15.209745,.53948218,.035469506,15.731675,.45541894,.028949171,15.263572,.55233461,.03618646
06414,8.618578,.057507038,.0066724508,8.717371,.051679261,.0059283082,8.8182049,.056569602,.0064150929,8.8612003,.042668618,.004815219,9.1104908,.051123396,.0056114863,9.4096041,.071078375,.0075538117,9.6514454,.075401068,.007812412,10.110046,.12132756,.012000692,10.043898,.024085548,.002398028,10.353391,.0090194093,.00087115512,11.468328,.0051528639,.00044931256,11.603375,.05147117,.0044358792,12.234417,.082125038,.0067126239,12.373961,.10723708,.0086663496,12.501052,.0087027363,.00069616031
06431,7.5650864,1.4807905,.19574006,7.5229058,1.2877398,.17117584,7.1797934,1.2199787,.16991836,7.0910339,1.0645641,.15012819,7.3015175,1.112847,.15241311,7.5960922,1.2379289,.16296917,7.1773796,1.3192365,.18380475,7.5040002,1.3290652,.17711423,8.1544123,1.0703315,.13125795,8.34443,1.1076355,.1327395,8.5594578,1.3604953,.15894644,9.0854626,1.5666398,.17243369,9.966754,1.8367678,.18428947,9.9097824,1.7392718,.17551059,10.551049,1.8197923,.17247501
06432,7.9489269,.20016222,.025181036,7.8767567,.31729591,.040282559,7.6473942,.25151446,.032888912,7.7456551,.19637062,.025352357,7.7312918,.059926867,.0077512101,7.940907,.080237649,.010104343,7.9677401,.0068483418,.0008595087,8.165926,.2864441,.03507797,8.1588984,.050068405,.0061366623,8.7006321,.12127385,.013938511,9.0999126,.37240019,.040923491,9.4938755,.45480981,.047905602,10.097743,.7650618,.075765625,10.34243,.73745835,.071304165,10.674963,.77908403,.072982363
06433,7.1968985,.74020827,.10285101,7.1384592,.61960053,.086797521,7.0209336,.60798347,.086595818,7.1796813,.88690054,.12352923,7.1782861,.8246029,.11487462,7.2257304,.93878102,.12992196,7.1878638,.5708257,.07941521,7.5401044,.59225041,.07854671,7.4412823,.35764444,.048062205,7.8261847,.31781358,.040609006,8.2986603,.64690888,.077953413,8.6115026,.70518106,.081888273,9.3665266,1.0298625,.10995138,9.6536484,1.3364499,.13843988,9.9739161,1.1458151,.11488117
06434,10.387935,1.353591,.13030414,10.695202,1.4499434,.13556953,10.763582,1.7554083,.16308774,10.932497,1.9888952,.18192506,11.049516,1.9032022,.17224304,11.40858,1.989664,.17440067,11.761363,2.141191,.18205297,11.847605,2.4640493,.2079787,12.176386,2.6100166,.21435069,12.087385,2.0611074,.17051722,13.206296,2.8634672,.21682592,14.242879,3.9807146,.27948806,14.94343,4.4571834,.29827043,15.139222,4.5917187,.30329952,14.947228,4.021472,.26904467
06435,5.8607206,.048868552,.0083383182,5.6864486,.054397609,.0095661832,5.7780433,.14340387,.024818761,5.8403854,.13560797,.023219012,5.9226809,.084739342,.014307599,5.9734788,.14446981,.024185205,6.048883,.090497725,.014961064,6.3072944,.072150804,.011439264,6.5220122,.060796764,.0093217799,6.7275391,.14303635,.021261318,6.8544664,.22228996,.032429945,7.2819457,.23248765,.031926583,7.7073984,.15636818,.020288063,8.0261955,.28310513,.035272643,8.1492109,.12391369,.015205606
06436,10.265193,1.6325604,.15903845,10.426237,1.7320558,.16612473,10.564187,1.9017787,.1800213,10.766664,2.2020962,.20452912,10.919292,1.9986583,.18303917,11.192055,2.1456485,.19171175,11.598228,2.2277205,.19207422,11.769685,2.3851368,.20265087,12.305366,2.8401694,.23080739,12.231118,2.3943069,.19575536,12.798409,2.7461877,.21457259,14.015398,3.8024426,.27130464,14.84515,4.0017433,.2695657,15.305664,4.533721,.29621199,15.186902,3.8741839,.25510034
06437,5.3746104,.036130965,.0067225271,5.4586039,.036663312,.0067166099,5.1496444,.1183657,.022985218,5.4170141,.050147247,.0092573594,5.3613219,.0010629894,.00019827001,5.5333452,.020003105,.0036150112,5.7052412,.12348244,.021643683,6.0698476,.072577149,.011956997,6.0274591,.070782453,.011743332,6.1899309,.02297497,.0037116683,6.4164157,.092853419,.014471229,6.592329,.049040344,.007439001,7.0729532,.078511156,.011100194,7.4347401,.18290174,.02460096,8.2236462,.26329958,.032017376
06438,8.5575552,1.6329372,.19081819,8.6301069,1.7487135,.20262942,8.6076365,1.7954853,.20859213,8.6145678,1.9084318,.2215354,9.3497076,2.0477524,.2190178,9.5094299,1.9915763,.20943172,9.7597132,1.9113631,.19584215,10.317925,2.419534,.2344981,10.958712,2.4636495,.22481197,10.555491,2.2099631,.2093662,11.834417,2.7717152,.234208,12.993571,3.9342651,.30278552,13.522401,4.2796879,.31648877,14.115459,4.6315436,.32811853,14.065384,4.0964346,.2912423
06439,5.5450292,.41661504,.075133063,5.4646931,.53385228,.097691171,5.3525391,.53477794,.099911079,5.2975111,.49353465,.093163498,5.4676704,.44793603,.081924476,5.4620676,.35391018,.064794175,5.5554729,.59423035,.10696305,5.7341642,.53070331,.09255112,5.9283652,.60190845,.10153025,6.2616858,.74867737,.11956482,6.3968372,.54443038,.085109308,6.7918406,.69198811,.10188521,7.0880523,.68719643,.09695138,7.0911875,.67103869,.094629943,7.3743505,.85435563,.11585503
06440,5.9173522,.028973501,.0048963623,5.9287391,.1595028,.026903328,5.7513404,.15657018,.02722325,5.727479,.13074566,.022827785,5.8427091,.16207506,.027739711,5.9219074,.27801389,.046946678,5.7837429,.13977866,.02416751,6.0934353,.20480101,.033610106,6.4599109,.43427333,.067225903,6.5941081,.36416796,.055226266,6.6016836,.24247007,.03672852,6.9608531,.22787762,.032737024,7.3161273,.069263294,.0094672078,7.7177134,.25779992,.033403665,8.068716,.25024319,.031014003
06531,6.9091506,.90319508,.13072447,6.8523693,1.153664,.16835986,6.6533918,1.4891396,.2238166,7.1253057,1.9793999,.27779859,7.1215611,2.173537,.30520514,7.6974964,2.3202426,.30142823,7.6930823,2.3360646,.30365783,7.8392787,2.430336,.31002036,8.1752214,2.588347,.31660879,8.0546627,2.4217415,.30066329,9.1081409,3.3469939,.3674728,9.2145882,2.8177207,.30578911,9.4951077,2.714983,.28593493,9.2779512,2.1823382,.23521769,9.6788511,1.9601995,.20252398
06532,6.1652722,.54330838,.088123985,6.2608819,.54567164,.087155715,6.2874784,.74544734,.11856062,6.2614126,.68558568,.10949377,6.3381729,.82524425,.13020223,6.4955201,.72389197,.11144481,6.5901332,.72051877,.10933296,6.749547,.88912892,.13173164,7.0711274,.95953989,.13569829,7.3569798,1.0123149,.13759924,7.6610618,1.0747133,.14028256,7.8558202,1.0859894,.1382401,8.3802462,.85502028,.10202806,8.3917828,1.0113245,.12051367,8.3371162,.73799109,.088518746
06533,5.3327227,.064606816,.012115165,5.2544355,.19490562,.037093543,5.3143125,.1692345,.031845041,5.2891116,.16030619,.030308716,5.2662868,.15067869,.028611941,5.3018293,.17319927,.032667831,5.4355502,.18160972,.033411469,5.5490041,.31991553,.057652783,5.7446547,.35865518,.062432855,5.9322782,.41835272,.070521429,6.0505562,.36040604,.059565771,6.4335356,.39163765,.060874406,6.627984,.51736093,.078057058,7.0733132,.38826674,.05489178,7.3946333,.22612815,.030580034
06534,5.1392932,.55468917,.10793103,5.8338437,.74654251,.12796752,6.1277266,.78887224,.12873816,6.522717,.66765201,.10235796,6.900228,.72280812,.10475134,7.1544471,.69937128,.097753368,7.4757338,.90809929,.12147293,7.690773,.79836696,.10380842,8.0782547,1.4530561,.17987253,8.1888351,1.1744664,.14342289,8.4900703,1.3838315,.16299412,8.6996164,1.3017794,.14963642,9.2754345,1.5088832,.1626752,8.990634,1.2398367,.13790314,8.7009563,1.4478772,.16640437
06535,4.3426614,.51514184,.11862353,4.5319877,.31960836,.070522778,4.6165929,.30517915,.066104844,4.6016016,.12008836,.02609708,4.5080719,.11765131,.026097922,4.6865978,.078963682,.016848829,4.972115,.019396659,.0039010881,5.2991486,.051819019,.0097787445,5.3800497,.19300722,.035874616,5.5285826,.35083628,.063458629,5.665741,.36335993,.064132817,6.2789178,.59914827,.095422223,6.4993649,.444949,.068460383,6.690927,.51886928,.077548191,7.0146999,.39956477,.056961063
06611,5.0776029,.0032575317,.00064154912,5.2584867,.012394528,.0023570522,5.3672266,.013186124,.0024567854,5.4798722,.018887261,.0034466609,5.7892013,.055004571,.0095012365,6.2665462,.052343987,.0083529241,6.792233,.091726758,.013504654,7.2894711,.09572684,.013132206,7.3094187,.11232778,.015367539,7.6131959,.097036339,.012745809,7.8307881,.091064081,.01162898,8.1347895,.16315861,.020056894,8.4682293,.18503982,.021851065,8.5900869,.19087064,.022219874,8.3027639,.15664451,.01886655
06631,4.0146084,.32422668,.080761723,4.5392799,.24879019,.054808293,5.0505362,.73656613,.1458392,4.796751,.75453043,.15730031,4.833498,.5878399,.12161791,4.9724722,.79566461,.16001388,5.2762656,.91920769,.17421558,5.1913981,1.1137471,.21453702,5.5836372,1.2467297,.22328272,6.142611,1.9251913,.3134158,7.2353554,3.1114292,.4300313,8.2833748,3.5230527,.4253161,8.5401192,2.4741633,.28971064,7.7150416,2.6278176,.34060964,8.0686445,2.2740958,.2818436
06632,4.0766845,.63767791,.15642072,4.2121768,.69299549,.16452193,4.0738325,.57550025,.14126752,4.0962639,.26755437,.065316685,4.3905392,.29379231,.066914856,4.956387,.28334588,.057167828,5.2906837,.20766921,.039251868,5.4628062,.58989996,.10798479,5.3970871,.14912756,.027631119,5.3656673,.23213874,.043263722,5.3600783,.22053446,.041143887,6.0471759,.27107874,.044827327,6.3318553,.30592883,.048315827,6.6677184,.39764699,.05963764,6.7868757,.15468739,.022792134
06633,5.2143307,.12842712,.024629645,5.3715243,.10368011,.019301804,5.3190446,.013919193,.0026168597,5.5263801,.033743095,.0061058225,5.9585762,.026076876,.0043763602,6.5599833,.020375419,.0031060169,7.182056,.023713924,.0033018296,7.9734383,.073133484,.0091721388,7.9660673,.02528571,.0031741771,8.3042908,.008947893,.0010775024,8.4332266,.066680104,.0079068318,8.8433771,.094912156,.010732569,9.2539072,.097373448,.010522415,9.295969,.036403622,.0039160652,8.8259449,.13212951,.014970579
06634,4.465322,.44293967,.099195458,4.5841694,.42043567,.091714688,4.6924815,.21856825,.046578392,4.6141315,.38759193,.084001057,4.6025496,.26114756,.056739759,4.5852275,.12766691,.027843092,5.06604,.20637134,.040736225,5.5822449,.84659266,.1516581,5.4155059,.65330994,.12063692,5.4198356,.93147725,.17186448,5.6827664,.78480077,.13810189,5.9565163,.90729856,.15232034,6.1579037,.93411326,.15169339,6.6518068,.90378672,.13587086,6.6982532,.26961476,.040251505
06635,5.1852727,.19237426,.037100125,5.6972184,.019600671,.0034403931,5.828505,.13365154,.022930672,6.053791,.2660234,.043943275,6.3969092,.31323436,.048966516,6.5690026,.4276385,.065099455,6.6347842,.41798094,.062998421,6.868711,.54064643,.078711487,7.1226783,.6208747,.087168716,7.3440447,.427883,.058262583,7.6560607,.76886839,.10042611,7.7992396,.70659095,.090597413,8.2088871,.71486306,.08708404,8.2506514,.47964165,.058133792,8.2640543,.034196448,.0041379747
06636,4.2367105,.7323553,.17285942,4.4275928,.68138403,.15389492,5.0085621,.25810495,.051532745,4.8330631,.27878904,.057683717,5.0108576,.096270911,.019212462,5.6909547,.31327656,.055048157,5.7353721,.17699669,.030860543,5.9828477,.43393376,.072529636,6.1125803,.44556648,.072893351,6.5081272,.84991664,.13059312,6.7404413,1.1027086,.1635959,7.4719896,1.0131921,.1355987,7.5440521,1.2398195,.16434398,7.4734712,1.1069698,.14811991,7.6444316,.45981872,.060150806
07111,5.9185171,.068247736,.011531222,5.9529557,.075815544,.012735781,6.0358014,.059487388,.0098557565,6.046257,.082598686,.013661128,6.1756511,.11143439,.018044153,6.3001838,.1305199,.02071684,6.4932165,.0568658,.0087577244,6.7156348,.13679908,.020370238,6.9893489,.12132821,.017359015,7.3019228,.15565996,.021317666,7.7819138,.20706213,.026608124,8.2354765,.19930692,.024201019,8.6115608,.2138541,.024833374,8.8596983,.19762871,.022306483,8.9385595,.14719966,.01646794
07131,6.0049453,.32150567,.053540148,5.9926071,.27576551,.046017617,6.0408297,.42005771,.069536425,5.899766,.42502055,.072040237,5.8293447,.31407273,.053877879,6.173677,.32195678,.052149925,6.4079947,.38224843,.059651803,6.5671782,.28764182,.043799911,6.8101721,.45680523,.067076899,6.910646,.23753062,.034371696,6.7582297,.22184001,.032825164,7.0695767,.020991398,.002969258,7.3409553,.061214618,.0083387811,7.6888156,.21185192,.027553258,7.9104929,.052640647,.0066545345
07132,4.5679235,.05257833,.011510335,4.3548932,.020173732,.0046324288,4.3191962,.15026024,.034788936,4.4903059,.07851585,.017485635,4.5390859,.16662142,.036708143,4.6924882,.10038952,.021393664,4.5301685,.22237498,.049087573,4.5307059,.062607117,.013818402,4.8199835,.01208127,.0025064962,4.9775643,.12431958,.024975987,5.2846236,.039153732,.0074089915,5.3784757,.075850241,.014102554,5.5457344,.079465583,.014329136,5.7878103,.081711873,.014117925,6.3388662,.10826796,.01708002
07133,5.6163068,.029303744,.0052176183,5.4577155,.01006868,.0018448525,5.551589,.14836019,.026723916,5.6157775,.2020928,.03598661,5.8410692,.17447388,.029870195,6.0375123,.11508971,.019062439,6.263845,.060126353,.0095989527,6.2742529,.07235951,.01153277,6.5736308,.12202331,.018562544,6.7791076,.10377146,.015307539,7.1247935,.1441211,.020228108,7.5403085,.13492094,.017893292,7.9059067,.093042865,.011768779,8.0497026,.15206483,.018890738,8.2445831,.13757013,.016686123
07134,4.5165248,.12046706,.026672512,4.7873974,.48189119,.10065828,4.3007078,.10003991,.023261268,4.2224793,.024208821,.0057333191,4.1375656,.052449554,.012676428,4.2769217,.20514931,.047966581,4.3135762,.12342378,.028612865,4.4119816,.051321678,.011632342,4.4736581,.099229239,.022180783,4.6819234,.072686292,.015524878,4.7492294,.1749219,.03683164,4.713346,.1300157,.027584586,4.9739118,.18498659,.037191369,5.1995034,.16267477,.031286597,5.4394865,.052881457,.0097217737
07135,4.325808,.17776643,.041094385,4.3420744,.01536641,.0035389559,4.409524,.00090756023,.00020581819,4.4377503,.06572254,.014809878,4.6384373,.038968764,.00840127,4.389576,.1173429,.026732173,4.6043105,.28558657,.062025912,4.5334692,.19311646,.042597942,4.9303298,.0024868224,.00050439272,5.232368,.028824732,.0055089267,5.571507,.22261341,.039955691,5.8187795,.11407731,.019605024,6.1245961,.3422125,.055875111,6.3934755,.051711425,.0080881556,6.3996129,.18148744,.028359128
07137,5.0802484,.011934898,.0023492745,5.0812521,.10749917,.021156041,5.1108155,.026971351,.0052773086,5.1404672,.033949461,.0066043534,5.1822977,.053502642,.010324116,5.3289781,.053093504,.0099631678,5.4305096,.0021790862,.00040126735,5.7599792,.035921223,.006236346,5.8357005,.17348786,.029728711,6.2381897,.21409345,.034319803,6.8719354,.17020765,.024768516,6.6817741,.49956441,.074765235,6.9499216,.60187697,.08660198,7.1629448,.53159195,.07421416,7.5744476,.35312855,.046621032
07138,5.512846,.39856154,.072296873,5.5576081,.45915249,.082616925,5.6134634,.40996814,.073033012,5.5492954,.33739066,.060798828,5.5859828,.32716909,.058569655,5.7717166,.35682592,.061823189,6.0380607,.41428864,.068612866,6.3025169,.53530359,.08493489,6.3753762,.47912586,.075152561,6.5797973,.42535707,.064645924,7.1390061,.86711949,.12146221,7.4386411,.83036125,.11162809,7.7966995,.83832729,.10752335,8.0037222,.79953408,.099895284,8.3137608,.76229,.091690153
07140,5.4171362,.71411729,.13182561,5.3906598,.78587455,.14578448,5.4313636,.65950143,.12142465,5.3549848,.71029663,.13264214,5.5991163,1.0121911,.18077692,5.5015273,.98941284,.17984331,5.6746054,.98932207,.17434201,5.6776662,1.1005063,.19383076,6.2180357,1.2486792,.20081569,6.4817338,1.3132703,.20261097,6.8395314,1.6877234,.24676009,7.254952,1.9437736,.26792371,7.6700907,2.0470817,.26689145,7.5994682,1.80302,.23725608,7.8063521,1.7014638,.21795888
